,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.325,1.228,1.132,1.089,1.060,1.036,1.025,1.381,1.277,1.150,1.102,1.072,1.044,1.029
2,1.606,1.450,1.275,1.188,1.130,1.080,1.055,1.680,1.534,1.312,1.217,1.141,1.090,1.060
5,1.830,1.791,1.511,1.359,1.246,1.151,1.104,2.075,1.893,1.569,1.389,1.258,1.158,1.107
10,1.455,1.838,1.757,1.542,1.373,1.228,1.156,1.633,2.012,1.845,1.589,1.392,1.242,1.162
