,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.206,1.121,1.054,1.029,1.015,1.006,1.003,1.247,1.150,1.062,1.033,1.016,1.006,1.003
2,1.309,1.194,1.096,1.054,1.029,1.013,1.007,1.369,1.231,1.108,1.060,1.032,1.014,1.007
5,1.488,1.341,1.183,1.104,1.057,1.026,1.014,1.527,1.392,1.201,1.116,1.061,1.027,1.014
10,1.283,1.480,1.291,1.172,1.097,1.044,1.023,1.348,1.511,1.317,1.187,1.104,1.046,1.024
