,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.206,1.130,1.065,1.036,1.020,1.008,1.004,1.249,1.155,1.075,1.040,1.021,1.009,1.005
2,1.427,1.328,1.207,1.146,1.100,1.062,1.043,1.487,1.374,1.232,1.165,1.108,1.066,1.046
5,1.687,1.584,1.405,1.289,1.202,1.125,1.086,1.788,1.648,1.432,1.311,1.215,1.129,1.090
10,1.427,1.740,1.575,1.428,1.306,1.191,1.132,1.559,1.821,1.610,1.455,1.322,1.199,1.137
