,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.342,1.234,1.134,1.089,1.060,1.036,1.025,1.402,1.290,1.151,1.101,1.072,1.044,1.029
2,1.463,1.308,1.166,1.106,1.069,1.040,1.026,1.538,1.388,1.186,1.119,1.080,1.047,1.031
5,1.588,1.502,1.261,1.159,1.096,1.051,1.032,1.723,1.620,1.296,1.180,1.104,1.058,1.036
10,1.294,1.551,1.417,1.248,1.143,1.070,1.042,1.389,1.660,1.469,1.285,1.152,1.077,1.045
