0
"[11969827.130838934, 10942226.291588204, 10692894.599282442, 400450.9016924732]"
"[11490892.549741264, 10507925.971555788, 10270932.620545201, 381198.40036712145]"
"[11861809.16938579, 10690871.546722673, 10449257.720631313, 389727.6655146012]"
"[12143896.514586784, 10930120.561202208, 10684884.848296436, 393226.96281138586]"
"[11528324.045549143, 10386011.112108322, 10144519.224071931, 378291.09482131625]"
"[11195373.646248685, 10129354.491030885, 9896088.866495475, 374034.9225334473]"
"[10710454.432300251, 9826570.421136733, 9590110.76384737, 367166.91997127567]"
"[11745853.745921558, 10596461.340366133, 10355769.722293127, 381719.4809200944]"
"[11599980.75671572, 10528465.113141373, 10286719.067720665, 383364.831948164]"
"[11978201.854736762, 10937283.937716644, 10692718.469849445, 394974.00324783614]"
"[11859959.438943706, 10776702.1861289, 10531735.752439916, 386400.41543290083]"
"[11068315.144234724, 10049458.260621864, 9813192.513241995, 370869.33059107064]"
"[12319835.865218163, 11035682.60706338, 10780570.42229857, 397939.05287936714]"
"[11803321.900461715, 10802741.246789673, 10557029.217285357, 389485.6471238638]"
"[11803989.71743545, 10816565.631186834, 10577740.750822088, 387729.15488174406]"
"[11892676.032339163, 10854126.704591675, 10608180.566057105, 393836.393900322]"
"[11853578.497805478, 10701013.650018664, 10460529.2440202, 388771.9630448161]"
"[11028633.024730204, 10039334.573055621, 9803369.55859314, 373646.7749249233]"
"[10817825.610330908, 9606237.069561284, 9381989.301833333, 359871.29182174447]"
"[12107029.870717084, 10991265.107059045, 10742748.74948883, 397267.2159039047]"
"[10982446.280973112, 10032520.451957438, 9798224.987015069, 373924.6147313706]"
"[11935983.968471302, 10910722.997482488, 10664091.277915966, 393799.48171270377]"
"[11265974.901736258, 10255319.507968187, 10019999.972022492, 373724.57061227347]"
"[10945813.431897998, 10020704.794366585, 9787125.102233699, 371206.50721282576]"
"[11053936.30280925, 9976152.60436172, 9748066.899916997, 366903.83467817167]"
"[12383769.015971867, 11076837.602538018, 10830104.22865007, 396893.8667921086]"
"[12105331.00790164, 10921054.055755483, 10671148.549945697, 396517.43486888113]"
"[11721411.876989154, 10670906.251518376, 10435121.835427754, 380992.08916378097]"
"[10674658.912959656, 9672691.009623926, 9445204.129584815, 363008.43183595134]"
"[12104301.018650146, 11020588.238989267, 10770992.66070391, 396371.2283601607]"
"[12004647.726287553, 10962627.584779432, 10720302.183678279, 388325.4866151763]"
"[11525162.25873379, 10510862.001906244, 10270707.398038067, 384751.80810503697]"
"[10598973.439344341, 9798726.112314543, 9565715.25861164, 371589.5088327118]"
"[11830060.338619478, 10646730.576006833, 10401638.574892337, 391241.0781695448]"
"[11331505.706895525, 10157179.811870804, 9924802.00065135, 370423.5295157231]"
"[11665362.368329385, 10482668.545482235, 10240501.736135194, 391300.7226209696]"
"[11923729.220664825, 10610423.744366089, 10374152.154104272, 384079.94813600276]"
"[12080271.264565255, 10925847.165830387, 10672481.151627267, 394322.60950946866]"
"[11023637.44434177, 9922051.646460203, 9692081.012640085, 368055.25548474106]"
"[12244744.803107107, 10988047.34183522, 10735054.462243617, 397156.6183812177]"
"[11684128.358596047, 10598897.791566785, 10359275.097718174, 385202.2723415804]"
"[11822802.053712, 10414640.74787016, 10176582.448884852, 376569.4239461156]"
"[11141611.575113941, 10280941.591731712, 10043410.21339433, 377071.36640597094]"
"[11708126.052658465, 10819737.557173545, 10575724.870437881, 387551.728055076]"
"[11724984.216177039, 10428865.025552962, 10197255.423516419, 376137.40611621423]"
"[11149528.496906314, 10106226.17805759, 9870047.601877099, 370378.0892133963]"
"[12396397.426751092, 11196873.761854896, 10949027.692134937, 396441.2824484332]"
"[11093357.977927597, 9945309.542824017, 9717063.442844907, 368720.65079428593]"
"[11348604.726534547, 10074872.232343301, 9836673.29456446, 376753.5692215276]"
"[11594808.1699467, 10473452.327932632, 10235306.380633807, 381977.54077663977]"
