0
"[152359.0567702249, 125152.85855631105, 107071.0573095526]"
"[163047.0042890017, 138588.38903114654, 117596.96288448488]"
"[164424.70439853388, 140335.84847924448, 119361.88006517901]"
"[184066.6920006083, 154695.89329191262, 131971.37703481552]"
"[187428.8313806311, 141368.71510231038, 121164.2863373292]"
"[154430.8581192367, 131820.42453496208, 112153.6546848708]"
"[173858.00747776384, 143870.04156514927, 122459.89859682682]"
"[155176.63749770873, 134130.7891071197, 114343.63569390104]"
"[186078.74118146443, 143925.12516790724, 122759.1140593172]"
"[195977.21283441054, 159140.9229878216, 137098.3381125388]"
"[182268.36647442624, 147997.9022907066, 126723.7724797732]"
"[168660.12189651796, 137467.3590429889, 117110.33026159086]"
"[184317.50906714873, 153555.88164662203, 131700.23655158692]"
"[190087.96634065956, 153880.06478319393, 131400.34682704185]"
"[131378.837059042, 107429.4533030602, 91170.87755375335]"
"[151339.8898166392, 131843.11326654642, 112588.0897861201]"
"[168362.2498199619, 138419.36512718257, 118590.43268668976]"
"[142555.59381697944, 121606.46769633505, 103470.31265328394]"
"[153789.6932082286, 125897.6748825843, 107425.67731012183]"
"[180656.58636358136, 144966.40566912366, 123252.81215449238]"
"[155901.3510973667, 127238.27875730151, 107470.34042180647]"
"[189680.85772144195, 155721.422250313, 134295.88924985254]"
"[169789.5777246373, 135012.8930626775, 115281.14848481065]"
"[144767.05688277428, 121123.71047641116, 102984.02945611437]"
"[179325.26745870005, 146261.5302701603, 125044.51931175694]"
"[168430.64338919058, 143190.33008779562, 122272.22728339783]"
"[194551.57247712158, 149234.36301671944, 127729.02310537056]"
"[211060.4819279731, 163864.85121389764, 140880.67808641325]"
"[171190.89323714288, 141356.21043525494, 120427.43322806698]"
"[156244.11228392718, 134831.80125251834, 115015.84275037312]"
"[179743.06355332246, 145316.8020570513, 125225.15141623194]"
"[177586.61281345287, 149132.14968270928, 127168.7859829428]"
"[169726.17269928323, 143011.56748294577, 122219.52165274696]"
"[185253.67130393998, 146824.83699195628, 125847.10957635396]"
"[146668.6730454434, 124527.90962577613, 105631.83246488059]"
"[214246.68725075902, 173606.93704687917, 149944.431692157]"
"[136016.15846781002, 115119.02964996433, 97351.78593255245]"
"[172758.35683009477, 142652.9135452522, 122097.28487902439]"
"[156873.1015284393, 132212.52192518706, 112727.73640038492]"
"[144371.42850489588, 122489.57895298865, 103519.17080075832]"
"[146198.92480736916, 120961.25791377807, 103275.57494226974]"
"[190105.4314222397, 150795.40844164215, 128549.0297604096]"
"[164655.99859701097, 136706.6171155891, 116242.36567875707]"
"[170415.73033975705, 133420.5279918569, 114316.7650115086]"
"[175877.67161938327, 142147.42061440423, 121218.49671988131]"
"[165946.26722138815, 144332.13582269487, 123046.79470709649]"
"[166342.08028957254, 133412.5772595759, 113818.6258413665]"
"[188807.19525511298, 154463.22510027228, 133020.55666555534]"
"[200722.76605641533, 165358.8645445499, 142289.08824611414]"
"[142951.98252149788, 127968.35751097932, 108410.0614022677]"
