,10,20,50,100,200,500,1000,2000,10000
1,1.0200061513427747,1.0228246104622363,1.0400350215394292,1.0521777380424704,1.0317281468214907,1.0113569023658129,1.005438969613919,1.002525480006079,1.0004920604133691
2,1.0199939504682902,1.0206708985547117,1.028211715515687,1.070107310910628,1.1076956786716108,1.0679479018746596,1.044531098315575,1.0304818069830035,1.013268747853733
5,1.0171066307085035,1.019485054677113,1.020730882672825,1.0259634125937507,1.0550074755536212,1.1335681193314069,1.093254491104745,1.0607883628200039,1.0270841487365747
10,1.0169242021794893,1.0187421030000128,1.0188176409871548,1.020647204879127,1.0275243748432985,1.0958387540880887,1.1368705482752137,1.0953259675913432,1.040849070359406
