,10,20,50,100,200,500,1000,2000,10000
1,1.030773953518162,1.035305320163329,1.0705234313871066,1.096553537042521,1.070412583292166,1.0396619769154951,1.026291124466203,1.017622057288439,1.0076186010298565
2,1.025531841219256,1.02559066930488,1.0286640353087777,1.0462459544746106,1.072028525483739,1.0441733599956164,1.0291762238392739,1.0185471640972132,1.0078001143080033
5,1.0244377990062905,1.0242970371587716,1.023467441164174,1.023324079013015,1.0267160733750091,1.0518288025537532,1.035032133867181,1.0223882414108498,1.0084100374624234
10,1.024050747787616,1.023907191126598,1.0230726944011221,1.0227339756117653,1.0228849882968627,1.028050829729606,1.0413655318959913,1.0274757055303025,1.0094247072968687
