,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.449,1.325,1.208,1.146,1.102,1.065,1.045,1.656,1.426,1.276,1.181,1.124,1.079,1.054
2,1.545,1.354,1.218,1.130,1.084,1.042,1.023,1.852,1.543,1.303,1.187,1.117,1.054,1.029
5,1.484,1.250,1.108,1.055,1.028,1.011,1.006,1.855,1.392,1.159,1.074,1.036,1.013,1.006
10,1.434,1.211,1.086,1.043,1.021,1.009,1.004,1.768,1.346,1.120,1.055,1.028,1.010,1.005
