,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,6.381,3.729,1.765,1.465,1.284,1.179,1.122,9.718,5.946,2.071,1.662,1.349,1.236,1.150
2,4.560,4.855,1.635,1.326,1.181,1.094,1.055,6.263,8.337,1.870,1.499,1.240,1.141,1.074
5,4.293,4.458,1.559,1.225,1.102,1.039,1.019,6.137,6.455,1.846,1.312,1.121,1.043,1.021
10,4.224,4.432,1.560,1.224,1.102,1.039,1.019,6.064,6.399,1.855,1.290,1.120,1.043,1.021
