,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.213,1.141,1.076,1.045,1.028,1.015,1.008,1.355,1.225,1.128,1.065,1.040,1.020,1.011
2,1.182,1.113,1.054,1.028,1.015,1.007,1.003,1.296,1.180,1.089,1.036,1.019,1.008,1.004
5,1.157,1.079,1.036,1.018,1.009,1.004,1.002,1.285,1.125,1.045,1.021,1.011,1.004,1.002
10,1.156,1.077,1.035,1.017,1.009,1.004,1.002,1.292,1.120,1.044,1.021,1.010,1.004,1.002
