,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,6.341,3.698,1.761,1.460,1.283,1.178,1.122,9.539,5.877,2.059,1.656,1.345,1.234,1.149
2,5.347,5.713,1.861,1.475,1.270,1.149,1.091,7.702,10.606,2.195,1.791,1.348,1.205,1.114
5,4.772,4.967,1.691,1.306,1.145,1.061,1.031,6.828,7.526,2.097,1.452,1.220,1.074,1.039
10,4.463,4.671,1.620,1.261,1.121,1.048,1.024,6.496,6.753,1.948,1.353,1.165,1.056,1.028
