,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.200,1.140,1.081,1.051,1.031,1.015,1.009,1.294,1.179,1.100,1.058,1.036,1.017,1.010
2,1.267,1.193,1.110,1.066,1.042,1.020,1.010,1.394,1.308,1.173,1.118,1.065,1.026,1.014
5,1.213,1.113,1.054,1.027,1.014,1.006,1.003,1.418,1.177,1.075,1.034,1.016,1.006,1.003
10,1.184,1.093,1.043,1.021,1.011,1.004,1.002,1.355,1.140,1.056,1.026,1.013,1.005,1.002
