,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.318,1.221,1.141,1.097,1.066,1.040,1.028,1.511,1.310,1.180,1.117,1.079,1.045,1.032
2,1.256,1.157,1.086,1.046,1.027,1.012,1.007,1.391,1.265,1.122,1.073,1.040,1.018,1.008
5,1.222,1.113,1.047,1.023,1.012,1.005,1.002,1.364,1.176,1.062,1.030,1.015,1.005,1.003
10,1.222,1.112,1.045,1.023,1.012,1.005,1.002,1.371,1.176,1.059,1.029,1.014,1.005,1.002
