,10,20,50,100,200,500,1000
1,5.119637174103484,7.179310500824273,2.062572902231415,1.5382330825563897,,,
2,2.7162458931643165,4.342308805093723,3.678002330884873,1.798693058325516,,,
5,1.802313698860081,2.4648421542561763,4.349512426114561,4.2563833040471835,,,
10,1.5197348470878733,1.967973293339396,3.1630012947043755,5.27895847317676,,,
