,10,20,50,100,200,500,1000,2000
1,1.578259707740743,1.3864257270321971,1.2306933067117218,1.156379848179655,1.1057889752554808,1.0644431292759693,1.0455521982152443,1.030518682338719
2,1.7484290605716934,1.4734720530856014,1.2697853242808355,1.1777144243485107,1.1173207022673521,1.0696968478137925,1.048498174630858,1.0321189546239389
5,1.8768522697149859,1.6904634867766937,1.3421050325470494,1.2091781870531784,1.1379491210708028,1.0787619093638536,1.0512849898668193,1.0351442584393855
10,1.7123489239497245,1.7868241660373143,1.3492395379104813,1.1804885596984742,1.095859259625066,1.0432408348571631,1.022026402684838,1.011426347226876
