,10,20,50,100,200,500,1000,2000,5000
1,5.18859940471862,7.188891873459188,2.061493930917402,1.5405194090721948,1.3118523952795926,1.1794444044872323,1.1258040001140082,1.0863989404603012,1.0556086728069416
2,2.9013187874966033,4.5821608012590795,3.2808758131038127,1.7696419918262771,1.3833176812793546,1.2029577012222021,1.1330869352676443,1.0916004988566301,1.058300434959308
5,1.9436132455869093,2.597419938563104,4.928810917997485,3.1692476829309233,1.6574567610350048,1.2601896082161625,1.1552447035222584,1.0999150777989781,1.061472359615022
10,1.7126917203469514,2.2328208136198406,3.9908878488355395,4.765794925523627,1.772981603017115,1.234562842840848,1.114975097012968,1.057731817943139,1.0236189587747264
