,10,20,50,100,200,500,1000
1,1.1046651951831015,1.171435279269493,1.14425203806065,1.0954396531425414,1.062332241726169,1.0362346325678977,
2,1.0917921501472836,1.1317966605819818,1.2438774218332502,1.1954099279628323,1.1342119551396692,1.080126200573903,
5,1.0846782538605464,1.0886255265686622,1.1484371445054604,1.2948797581362164,1.2506819244725653,1.152956042935747,
10,1.0799869042964938,1.0791627575188485,1.1004058097210718,1.1509083504391098,1.3137642471062665,1.23277174710818,
