,10,20,50,100,200,500,1000
1,1.432456934969313,1.2693391583291393,1.1438601875883325,,,,
2,1.2591061123323466,1.1421853664013681,1.0666601651894285,,,,
5,1.163559829726063,1.086828340187357,1.0379971680302336,,,,
10,1.1398236429942896,1.073371494527291,1.0318893135193776,,,,
