,10,20,50,100,200,500,1000
1,1.341650472927484,1.2339472099408477,1.1346615591403753,1.0880001062294529,1.0605833863403238,,
2,1.6128756010410072,1.4498920829783266,1.2766270958284767,1.189199799978722,1.130264580788333,,
5,1.9281089731972665,1.7807852892902873,1.5129638409422588,1.3600267433857343,1.2470249369159134,,
10,1.7514149657847806,2.003997516590994,1.7543462688147,1.5461067470884706,1.377668797607387,,
