,10,20,50,100,200,500,1000
1,1.0677448010208506,1.035305320163329,1.015095312526152,1.0073727893252946,1.0036302821992096,1.001462698897799,1.000726361710275
2,1.1012437373744004,1.0527707309895076,1.022505790948552,1.0109826231087478,1.0054290183914738,1.0021909630474761,1.0010887750343342
5,1.2215715517558725,1.1126151410620415,1.046509975443445,1.023324079013015,1.0118598016133244,1.0047579295961602,1.0023661660891496
10,1.3748551710457186,1.2087523863848997,1.088546456944415,1.0448895023769482,1.0228849882968627,1.0092493679532855,1.0046005407158718
