,10,20,50,100,200,500,1000,2000,5000
1,1.3424565666316648,1.2347511375268916,1.143227956622146,1.0964474098662806,1.0646457263167728,1.0382618428985766,1.026597994556607,1.0179053337840454,1.0112730613893728
2,1.589604396850541,1.4430685551710987,1.2869840920752829,1.199761310734965,1.137494860569852,1.0842153091649727,1.0591838196952528,1.0404597620781544,1.025493779372409
5,1.8699140203103863,1.7110062181008128,1.4822314673453634,1.3434239216860107,1.2495257971126605,1.1540426263315267,1.107878886063107,1.0763891015057983,1.0474857284413455
10,1.8266364149176906,1.7169226074199742,1.4779640633361062,1.3225771691629067,1.2100955611521045,1.1177256274496297,1.0702283589443247,1.0404071163667898,1.0176469671501183
