0
"[282675.9771679131, 267021.6426412499, 248191.55562635415, 17220.053627127523]"
"[308249.9457017359, 297098.02638236125, 280731.16058609996, 17818.9692757369]"
"[289195.4515032338, 285520.8174214702, 260150.28399984413, 22999.002018410363]"
"[292909.2824169984, 269903.0780329831, 248530.18495614594, 17631.660701475852]"
"[286601.15350375074, 262365.0250198101, 246297.59812200605, 17848.11407589802]"
"[368973.63162202155, 342709.31295273267, 320451.03634991526, 22112.193666689367]"
"[349349.39503179607, 295168.0036385838, 276281.8603283534, 20507.009409513244]"
"[335357.1687329648, 293219.6046246373, 266581.6808891083, 21553.459760978312]"
"[320967.1758695112, 280406.07422913564, 263289.4633783219, 20082.188379873467]"
"[306195.07208474417, 285432.5013280708, 265609.899468463, 21998.55926727259]"
"[259388.79556620726, 243467.71247416106, 228913.45195535422, 15909.228441544492]"
"[306708.6043264721, 285163.9165635756, 264761.23900303524, 19439.812760342917]"
"[284096.6232960036, 266211.650128124, 245081.83581020095, 19859.968444658087]"
"[312995.3107006408, 286387.36485170864, 260355.23727874985, 22964.550766063676]"
"[378954.74944119714, 348899.7848967996, 326532.56686018436, 24024.046513180154]"
"[291396.6098214497, 272965.3309645349, 253160.35003490574, 19168.680371546463]"
"[285456.1624614397, 271630.5828872642, 255355.54179368305, 19911.811821249823]"
"[270982.7489194507, 234619.61682824956, 218279.61458782607, 19769.951385803135]"
"[337099.01967538043, 278267.30339543446, 258717.14056411284, 18448.283193165084]"
"[269535.475648886, 252664.77502635992, 237056.56257571589, 17077.762928441687]"
"[304565.7238700897, 271107.4511291183, 248823.96929398322, 20437.515168716203]"
"[279670.89301311545, 261837.97802916798, 244810.91025631182, 16460.491321969774]"
"[297098.1197056849, 272784.12189396494, 255863.44583330306, 18087.191072413512]"
"[312650.3488104146, 304554.87916582124, 292956.39174762025, 16350.834642926457]"
"[285606.45295786695, 263554.59041240864, 250083.84184892918, 16968.394628613518]"
"[301136.2366836406, 295509.46066890704, 275791.72707839665, 19694.693286478552]"
"[366680.94448074064, 304151.00720280956, 285457.4152062624, 18366.600049082528]"
"[376908.5150907283, 363573.33795511286, 343842.34080511186, 24476.645694194813]"
"[286010.0152773034, 263626.3218286337, 247190.9962637013, 17344.946199696755]"
"[362611.0477057898, 351313.53412555624, 330452.44208951405, 23265.407009659804]"
"[265238.90923996724, 257128.6172623385, 238427.35766769163, 18916.396118320743]"
"[278969.2565295635, 272700.2227644881, 253828.02414085608, 19246.330516561553]"
"[248137.93855139412, 232747.07539211764, 215739.35010390484, 17201.11494836104]"
"[308068.24012878473, 283390.4461767305, 258545.48721110137, 20398.060575440646]"
"[237361.8130237585, 229682.59202779346, 216799.68236813028, 16029.44389901449]"
"[254876.17233894745, 247791.3836502668, 224359.03127906407, 21711.448508149104]"
"[283090.3888136599, 263990.64455289673, 248124.77417295886, 19031.31891012271]"
"[286798.05216825474, 276403.9014898184, 254985.86559332634, 19807.978744957196]"
"[303573.60204491974, 296287.1312054329, 272695.66198316414, 23937.214760926643]"
"[359772.47596185637, 308969.2151572815, 292957.9794770827, 18692.363088035392]"
"[303737.38572596863, 276487.70889898, 261553.02774755872, 16213.914401966875]"
"[323639.0999717945, 296670.2564232526, 271421.12887263304, 21731.986730468438]"
"[267105.3607707588, 235983.60429114776, 221752.34168685577, 15643.624353852178]"
"[296465.2879623427, 280540.45481682534, 256577.3532339828, 21498.175516348252]"
"[319528.45401265105, 313094.8126690557, 297769.5849801466, 18027.826118907167]"
"[272096.1185573894, 257204.54648668613, 239352.548771955, 17950.43721127258]"
"[337728.66575526603, 315624.43637294025, 301906.2938922361, 19543.58179372478]"
"[328997.6850860184, 308407.4276669934, 292240.1473332848, 20840.19706070508]"
"[319251.10800030385, 283966.2172347255, 266501.69109054934, 22020.28583083801]"
"[296734.7531814884, 279138.2847707166, 260790.83704619057, 19099.806322165834]"
