0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[354047.66641494137, 351416.13778514706, 338750.86773087434]","[349924.25965898763, 351416.13778514706, 338750.86773087434]","[350051.1204730361, 351416.13778514706, 338750.86773087434]","[349576.2707146608, 351416.13778514706, 338750.86773087434]","[349117.64683959365, 351416.13778514706, 338750.86773087434]","[352172.6034343906, 351416.13778514706, 338750.86773087434]","[350514.3195470773, 351416.13778514706, 338750.86773087434]","[349109.7320514693, 351416.13778514706, 338750.86773087434]","[351306.69954049564, 351416.13778514706, 338750.86773087434]","[349796.13124202867, 351416.13778514706, 338750.86773087434]","[353393.8914345039, 351416.13778514706, 338750.86773087434]","[349854.8757127855, 351416.13778514706, 338750.86773087434]","[351315.5226753182, 351416.13778514706, 338750.86773087434]","[350191.06265251874, 351416.13778514706, 338750.86773087434]","[350270.0958765334, 351416.13778514706, 338750.86773087434]","[350883.49324071343, 351416.13778514706, 338750.86773087434]","[350151.41892518353, 351416.13778514706, 338750.86773087434]","[351095.7369168533, 351416.13778514706, 338750.86773087434]","[349758.8359888001, 351416.13778514706, 338750.86773087434]","[349429.0672698693, 351416.13778514706, 338750.86773087434]","[350288.84783301194, 351416.13778514706, 338750.86773087434]","[350767.94864916074, 351416.13778514706, 338750.86773087434]","[349908.20335171884, 351416.13778514706, 338750.86773087434]","[351017.1121695634, 351416.13778514706, 338750.86773087434]","[354009.1171457643, 351416.13778514706, 338750.86773087434]","[351351.31020456826, 351416.13778514706, 338750.86773087434]","[348792.19978150865, 351416.13778514706, 338750.86773087434]","[350866.4203800359, 351416.13778514706, 338750.86773087434]","[349387.3024913501, 351416.13778514706, 338750.86773087434]","[352109.7979802358, 351416.13778514706, 338750.86773087434]","[348819.8209550334, 351416.13778514706, 338750.86773087434]","[353441.5000735111, 351416.13778514706, 338750.86773087434]","[349873.2001642712, 351416.13778514706, 338750.86773087434]","[352187.35058305896, 351416.13778514706, 338750.86773087434]","[349935.372718619, 351416.13778514706, 338750.86773087434]","[351417.6750146677, 351416.13778514706, 338750.86773087434]","[351146.9340126698, 351416.13778514706, 338750.86773087434]","[350132.8275639364, 351416.13778514706, 338750.86773087434]","[350288.53753527557, 351416.13778514706, 338750.86773087434]","[348680.415571938, 351416.13778514706, 338750.86773087434]","[350615.67796174035, 351416.13778514706, 338750.86773087434]","[351411.1761759165, 351416.13778514706, 338750.86773087434]","[348524.84732073743, 351416.13778514706, 338750.86773087434]","[350482.69895748404, 351416.13778514706, 338750.86773087434]","[353198.6658512777, 351416.13778514706, 338750.86773087434]","[351188.99194050126, 351416.13778514706, 338750.86773087434]","[351145.60401986877, 351416.13778514706, 338750.86773087434]","[350777.2150520064, 351416.13778514706, 338750.86773087434]","[349968.7685330315, 351416.13778514706, 338750.86773087434]","[350769.2024097571, 351416.13778514706, 338750.86773087434]"
"[306305.25158616964, 301109.5611808846, 285812.610121993]","[308961.2605226978, 301109.5611808846, 285812.610121993]","[300336.3848209649, 301109.5611808846, 285812.610121993]","[301810.7520616544, 301109.5611808846, 285812.610121993]","[304595.0872017911, 301109.5611808846, 285812.610121993]","[297563.7462833312, 301109.5611808846, 285812.610121993]","[304848.5693841811, 301109.5611808846, 285812.610121993]","[302276.8428349834, 301109.5611808846, 285812.610121993]","[300744.910254806, 301109.5611808846, 285812.610121993]","[298894.376264577, 301109.5611808846, 285812.610121993]","[300011.2348251853, 301109.5611808846, 285812.610121993]","[301980.6773646283, 301109.5611808846, 285812.610121993]","[301439.4984933303, 301109.5611808846, 285812.610121993]","[305302.48212552385, 301109.5611808846, 285812.610121993]","[300891.3924407716, 301109.5611808846, 285812.610121993]","[302806.5724858594, 301109.5611808846, 285812.610121993]","[299072.29669650557, 301109.5611808846, 285812.610121993]","[302746.3076504636, 301109.5611808846, 285812.610121993]","[308037.1402167249, 301109.5611808846, 285812.610121993]","[302763.15791779675, 301109.5611808846, 285812.610121993]","[302693.3560230835, 301109.5611808846, 285812.610121993]","[306198.74988286546, 301109.5611808846, 285812.610121993]","[300737.71039508504, 301109.5611808846, 285812.610121993]","[299398.4334635194, 301109.5611808846, 285812.610121993]","[302519.5838350694, 301109.5611808846, 285812.610121993]","[300653.52740028984, 301109.5611808846, 285812.610121993]","[300677.9362621032, 301109.5611808846, 285812.610121993]","[304089.7050185165, 301109.5611808846, 285812.610121993]","[297916.9856711715, 301109.5611808846, 285812.610121993]","[300265.4577201782, 301109.5611808846, 285812.610121993]","[300039.83653929515, 301109.5611808846, 285812.610121993]","[302732.24269271566, 301109.5611808846, 285812.610121993]","[303941.1552767926, 301109.5611808846, 285812.610121993]","[297975.49510368594, 301109.5611808846, 285812.610121993]","[301764.33087442996, 301109.5611808846, 285812.610121993]","[302689.77861829737, 301109.5611808846, 285812.610121993]","[313234.96921641286, 301109.5611808846, 285812.610121993]","[299195.5861836327, 301109.5611808846, 285812.610121993]","[300374.14742245263, 301109.5611808846, 285812.610121993]","[307369.33962703217, 301109.5611808846, 285812.610121993]","[300810.4925418122, 301109.5611808846, 285812.610121993]","[300920.70281984063, 301109.5611808846, 285812.610121993]","[299282.3578406184, 301109.5611808846, 285812.610121993]","[302498.45878626464, 301109.5611808846, 285812.610121993]","[301474.8680764964, 301109.5611808846, 285812.610121993]","[301073.19179052894, 301109.5611808846, 285812.610121993]","[299946.058579488, 301109.5611808846, 285812.610121993]","[297875.8517911758, 301109.5611808846, 285812.610121993]","[300680.36704901507, 301109.5611808846, 285812.610121993]","[301756.6965879961, 301109.5611808846, 285812.610121993]"
"[415849.1787573963, 416003.82244379807, 400516.6595013619]","[413571.35222495237, 416003.82244379807, 400516.6595013619]","[415287.1324416107, 416003.82244379807, 400516.6595013619]","[415014.4710928898, 416003.82244379807, 400516.6595013619]","[413647.5230907696, 416003.82244379807, 400516.6595013619]","[415185.3061221219, 416003.82244379807, 400516.6595013619]","[417420.3109608517, 416003.82244379807, 400516.6595013619]","[419185.287486449, 416003.82244379807, 400516.6595013619]","[415872.8465006281, 416003.82244379807, 400516.6595013619]","[413728.4260410846, 416003.82244379807, 400516.6595013619]","[418521.89196045126, 416003.82244379807, 400516.6595013619]","[414925.83625757013, 416003.82244379807, 400516.6595013619]","[412807.322714393, 416003.82244379807, 400516.6595013619]","[413992.31539192726, 416003.82244379807, 400516.6595013619]","[422044.6986181813, 416003.82244379807, 400516.6595013619]","[414098.3926085529, 416003.82244379807, 400516.6595013619]","[415364.0840006597, 416003.82244379807, 400516.6595013619]","[413507.5729904212, 416003.82244379807, 400516.6595013619]","[413311.2088924939, 416003.82244379807, 400516.6595013619]","[414680.67105331377, 416003.82244379807, 400516.6595013619]","[416236.01392229926, 416003.82244379807, 400516.6595013619]","[414599.88646787964, 416003.82244379807, 400516.6595013619]","[413279.8385826638, 416003.82244379807, 400516.6595013619]","[421554.3317687331, 416003.82244379807, 400516.6595013619]","[414122.93648981984, 416003.82244379807, 400516.6595013619]","[414359.176578365, 416003.82244379807, 400516.6595013619]","[417661.08509507426, 416003.82244379807, 400516.6595013619]","[415644.79293406993, 416003.82244379807, 400516.6595013619]","[414339.67500501755, 416003.82244379807, 400516.6595013619]","[413890.29545921984, 416003.82244379807, 400516.6595013619]","[413653.90626468067, 416003.82244379807, 400516.6595013619]","[413169.97948114516, 416003.82244379807, 400516.6595013619]","[417438.9619475606, 416003.82244379807, 400516.6595013619]","[417730.1799758341, 416003.82244379807, 400516.6595013619]","[414257.4140407865, 416003.82244379807, 400516.6595013619]","[428174.1504125961, 416003.82244379807, 400516.6595013619]","[416880.03810222686, 416003.82244379807, 400516.6595013619]","[416345.2012881243, 416003.82244379807, 400516.6595013619]","[416979.4624091538, 416003.82244379807, 400516.6595013619]","[414738.3781367423, 416003.82244379807, 400516.6595013619]","[416063.14529061003, 416003.82244379807, 400516.6595013619]","[418588.88616412674, 416003.82244379807, 400516.6595013619]","[416633.3963992179, 416003.82244379807, 400516.6595013619]","[416443.4722027305, 416003.82244379807, 400516.6595013619]","[413868.3549554798, 416003.82244379807, 400516.6595013619]","[415037.3408654416, 416003.82244379807, 400516.6595013619]","[414492.82763969037, 416003.82244379807, 400516.6595013619]","[412462.3482414925, 416003.82244379807, 400516.6595013619]","[414625.7471155728, 416003.82244379807, 400516.6595013619]","[421575.87944269483, 416003.82244379807, 400516.6595013619]"
"[387113.60431837576, 387593.56507469923, 373102.211509323]","[386903.74868054164, 387593.56507469923, 373102.211509323]","[385180.85572366917, 387593.56507469923, 373102.211509323]","[386157.0358811178, 387593.56507469923, 373102.211509323]","[385055.8829322087, 387593.56507469923, 373102.211509323]","[386716.5715489423, 387593.56507469923, 373102.211509323]","[385018.7575265361, 387593.56507469923, 373102.211509323]","[386985.6331684346, 387593.56507469923, 373102.211509323]","[386821.38110144663, 387593.56507469923, 373102.211509323]","[385728.70521667344, 387593.56507469923, 373102.211509323]","[387072.94183120376, 387593.56507469923, 373102.211509323]","[387160.4851277508, 387593.56507469923, 373102.211509323]","[384945.9399523669, 387593.56507469923, 373102.211509323]","[386697.80478682835, 387593.56507469923, 373102.211509323]","[388925.988075562, 387593.56507469923, 373102.211509323]","[387889.2862627757, 387593.56507469923, 373102.211509323]","[387697.65395849815, 387593.56507469923, 373102.211509323]","[385892.7981793994, 387593.56507469923, 373102.211509323]","[385410.01617430616, 387593.56507469923, 373102.211509323]","[386053.5572781668, 387593.56507469923, 373102.211509323]","[386092.43207269046, 387593.56507469923, 373102.211509323]","[384983.99661399884, 387593.56507469923, 373102.211509323]","[388249.1022347602, 387593.56507469923, 373102.211509323]","[387067.9054501522, 387593.56507469923, 373102.211509323]","[385998.6143644251, 387593.56507469923, 373102.211509323]","[384987.38014793984, 387593.56507469923, 373102.211509323]","[385981.75473564427, 387593.56507469923, 373102.211509323]","[386736.44691061985, 387593.56507469923, 373102.211509323]","[385509.8836474801, 387593.56507469923, 373102.211509323]","[386863.7203504445, 387593.56507469923, 373102.211509323]","[384938.03373072785, 387593.56507469923, 373102.211509323]","[385918.6475323853, 387593.56507469923, 373102.211509323]","[384768.78417572204, 387593.56507469923, 373102.211509323]","[384971.8290906884, 387593.56507469923, 373102.211509323]","[385110.96651610447, 387593.56507469923, 373102.211509323]","[384685.6311773339, 387593.56507469923, 373102.211509323]","[384664.02054735343, 387593.56507469923, 373102.211509323]","[386060.1556877497, 387593.56507469923, 373102.211509323]","[386911.7375444876, 387593.56507469923, 373102.211509323]","[385368.3246549782, 387593.56507469923, 373102.211509323]","[384773.8600071509, 387593.56507469923, 373102.211509323]","[385614.519044087, 387593.56507469923, 373102.211509323]","[386402.5691577577, 387593.56507469923, 373102.211509323]","[389091.6534350584, 387593.56507469923, 373102.211509323]","[386925.71202981076, 387593.56507469923, 373102.211509323]","[385362.28771607863, 387593.56507469923, 373102.211509323]","[388937.60346438695, 387593.56507469923, 373102.211509323]","[387548.66483721195, 387593.56507469923, 373102.211509323]","[386542.84610350133, 387593.56507469923, 373102.211509323]","[387260.26722130325, 387593.56507469923, 373102.211509323]"
"[483731.46630885097, 484526.15352648124, 467745.6297968358]","[483429.84440617345, 484526.15352648124, 467745.6297968358]","[483484.40707418503, 484526.15352648124, 467745.6297968358]","[482094.1693466449, 484526.15352648124, 467745.6297968358]","[482390.18448115437, 484526.15352648124, 467745.6297968358]","[484992.2262462681, 484526.15352648124, 467745.6297968358]","[483857.1605499466, 484526.15352648124, 467745.6297968358]","[482520.7959139906, 484526.15352648124, 467745.6297968358]","[481512.4544699014, 484526.15352648124, 467745.6297968358]","[482677.15128937305, 484526.15352648124, 467745.6297968358]","[486289.93784003716, 484526.15352648124, 467745.6297968358]","[483324.024307389, 484526.15352648124, 467745.6297968358]","[485486.43518167903, 484526.15352648124, 467745.6297968358]","[480940.0315515166, 484526.15352648124, 467745.6297968358]","[482049.30026175594, 484526.15352648124, 467745.6297968358]","[485432.8616593494, 484526.15352648124, 467745.6297968358]","[484498.08867775666, 484526.15352648124, 467745.6297968358]","[483407.60119217716, 484526.15352648124, 467745.6297968358]","[482597.0685859876, 484526.15352648124, 467745.6297968358]","[483153.6650061425, 484526.15352648124, 467745.6297968358]","[481422.6424849442, 484526.15352648124, 467745.6297968358]","[483581.5730972815, 484526.15352648124, 467745.6297968358]","[483321.03112111974, 484526.15352648124, 467745.6297968358]","[482677.6587971059, 484526.15352648124, 467745.6297968358]","[483596.50502570317, 484526.15352648124, 467745.6297968358]","[482118.89634234755, 484526.15352648124, 467745.6297968358]","[481342.8260786697, 484526.15352648124, 467745.6297968358]","[483287.4822572665, 484526.15352648124, 467745.6297968358]","[482899.23045914, 484526.15352648124, 467745.6297968358]","[482820.46549020166, 484526.15352648124, 467745.6297968358]","[489276.7622359179, 484526.15352648124, 467745.6297968358]","[483596.08006371843, 484526.15352648124, 467745.6297968358]","[485617.82768548955, 484526.15352648124, 467745.6297968358]","[484059.0354175096, 484526.15352648124, 467745.6297968358]","[481936.75889498903, 484526.15352648124, 467745.6297968358]","[480182.93273981445, 484526.15352648124, 467745.6297968358]","[481117.2577639539, 484526.15352648124, 467745.6297968358]","[484616.0807748039, 484526.15352648124, 467745.6297968358]","[485766.85875287425, 484526.15352648124, 467745.6297968358]","[486106.996102713, 484526.15352648124, 467745.6297968358]","[485816.6952911607, 484526.15352648124, 467745.6297968358]","[483950.41604335053, 484526.15352648124, 467745.6297968358]","[483385.448776283, 484526.15352648124, 467745.6297968358]","[481682.01101697865, 484526.15352648124, 467745.6297968358]","[481996.36957743997, 484526.15352648124, 467745.6297968358]","[481503.63180690515, 484526.15352648124, 467745.6297968358]","[482320.8017935376, 484526.15352648124, 467745.6297968358]","[482041.3823042989, 484526.15352648124, 467745.6297968358]","[482960.1495487952, 484526.15352648124, 467745.6297968358]","[483911.1875418719, 484526.15352648124, 467745.6297968358]"
"[422276.4703167148, 422452.72372206824, 405534.6357316249]","[419859.9465931864, 422452.72372206824, 405534.6357316249]","[421325.89778371446, 422452.72372206824, 405534.6357316249]","[424574.6868175854, 422452.72372206824, 405534.6357316249]","[423047.692060583, 422452.72372206824, 405534.6357316249]","[421366.8923376461, 422452.72372206824, 405534.6357316249]","[419187.9263752382, 422452.72372206824, 405534.6357316249]","[421418.7518518421, 422452.72372206824, 405534.6357316249]","[423047.8899802826, 422452.72372206824, 405534.6357316249]","[420889.4065344932, 422452.72372206824, 405534.6357316249]","[430935.5286292448, 422452.72372206824, 405534.6357316249]","[422004.84961025754, 422452.72372206824, 405534.6357316249]","[421022.2545735294, 422452.72372206824, 405534.6357316249]","[424932.08020531776, 422452.72372206824, 405534.6357316249]","[421436.3510933097, 422452.72372206824, 405534.6357316249]","[419580.4695287148, 422452.72372206824, 405534.6357316249]","[422612.0033231565, 422452.72372206824, 405534.6357316249]","[419109.6496205835, 422452.72372206824, 405534.6357316249]","[421542.2858193318, 422452.72372206824, 405534.6357316249]","[422978.47430284193, 422452.72372206824, 405534.6357316249]","[422234.9996455754, 422452.72372206824, 405534.6357316249]","[420684.7445448145, 422452.72372206824, 405534.6357316249]","[421024.74223264714, 422452.72372206824, 405534.6357316249]","[420024.5056700349, 422452.72372206824, 405534.6357316249]","[422289.96459803794, 422452.72372206824, 405534.6357316249]","[419836.6478452821, 422452.72372206824, 405534.6357316249]","[422845.1393672885, 422452.72372206824, 405534.6357316249]","[424593.6826016943, 422452.72372206824, 405534.6357316249]","[420141.44274279254, 422452.72372206824, 405534.6357316249]","[419358.9924217285, 422452.72372206824, 405534.6357316249]","[420093.93733062583, 422452.72372206824, 405534.6357316249]","[420426.3431053254, 422452.72372206824, 405534.6357316249]","[420479.56382888387, 422452.72372206824, 405534.6357316249]","[420046.5146044088, 422452.72372206824, 405534.6357316249]","[424139.4741127904, 422452.72372206824, 405534.6357316249]","[420885.0248998252, 422452.72372206824, 405534.6357316249]","[422005.19087741437, 422452.72372206824, 405534.6357316249]","[422953.71806926595, 422452.72372206824, 405534.6357316249]","[420592.4936862689, 422452.72372206824, 405534.6357316249]","[420852.852347459, 422452.72372206824, 405534.6357316249]","[422413.84250867326, 422452.72372206824, 405534.6357316249]","[419840.53353721707, 422452.72372206824, 405534.6357316249]","[424346.71276360255, 422452.72372206824, 405534.6357316249]","[418910.810473395, 422452.72372206824, 405534.6357316249]","[421667.80420933623, 422452.72372206824, 405534.6357316249]","[419296.90008070634, 422452.72372206824, 405534.6357316249]","[422345.32764822774, 422452.72372206824, 405534.6357316249]","[424026.9502358929, 422452.72372206824, 405534.6357316249]","[424937.35472764465, 422452.72372206824, 405534.6357316249]","[422087.80722913967, 422452.72372206824, 405534.6357316249]"
"[340292.04678002524, 340859.72529639315, 329288.10605237674]","[340100.84318539075, 340859.72529639315, 329288.10605237674]","[342654.3664815141, 340859.72529639315, 329288.10605237674]","[341040.32454377395, 340859.72529639315, 329288.10605237674]","[338978.6920700731, 340859.72529639315, 329288.10605237674]","[339482.213783232, 340859.72529639315, 329288.10605237674]","[338900.8297127292, 340859.72529639315, 329288.10605237674]","[339376.1464642628, 340859.72529639315, 329288.10605237674]","[339644.614213352, 340859.72529639315, 329288.10605237674]","[341189.119405934, 340859.72529639315, 329288.10605237674]","[338944.93633249897, 340859.72529639315, 329288.10605237674]","[339571.4952182484, 340859.72529639315, 329288.10605237674]","[339859.8598737166, 340859.72529639315, 329288.10605237674]","[340346.55395584373, 340859.72529639315, 329288.10605237674]","[340320.2315500184, 340859.72529639315, 329288.10605237674]","[338875.2421143372, 340859.72529639315, 329288.10605237674]","[342572.94271096366, 340859.72529639315, 329288.10605237674]","[339030.64681351645, 340859.72529639315, 329288.10605237674]","[340041.18002525996, 340859.72529639315, 329288.10605237674]","[338539.11019885674, 340859.72529639315, 329288.10605237674]","[339672.052404813, 340859.72529639315, 329288.10605237674]","[339212.861987838, 340859.72529639315, 329288.10605237674]","[339928.2478870433, 340859.72529639315, 329288.10605237674]","[340900.17284455465, 340859.72529639315, 329288.10605237674]","[339981.9039158484, 340859.72529639315, 329288.10605237674]","[339229.46249816654, 340859.72529639315, 329288.10605237674]","[339132.849289178, 340859.72529639315, 329288.10605237674]","[339072.6425407504, 340859.72529639315, 329288.10605237674]","[338120.4310010631, 340859.72529639315, 329288.10605237674]","[339149.4815827756, 340859.72529639315, 329288.10605237674]","[338325.10646567855, 340859.72529639315, 329288.10605237674]","[338391.84954543575, 340859.72529639315, 329288.10605237674]","[341909.24802068673, 340859.72529639315, 329288.10605237674]","[339902.5146848849, 340859.72529639315, 329288.10605237674]","[338397.3423508053, 340859.72529639315, 329288.10605237674]","[340268.70414757973, 340859.72529639315, 329288.10605237674]","[340280.7049185526, 340859.72529639315, 329288.10605237674]","[339987.6911947734, 340859.72529639315, 329288.10605237674]","[341792.1101398173, 340859.72529639315, 329288.10605237674]","[339118.7360843437, 340859.72529639315, 329288.10605237674]","[340103.7941119259, 340859.72529639315, 329288.10605237674]","[337928.1716582253, 340859.72529639315, 329288.10605237674]","[337842.806578798, 340859.72529639315, 329288.10605237674]","[340569.8443471864, 340859.72529639315, 329288.10605237674]","[339315.6651502729, 340859.72529639315, 329288.10605237674]","[342387.325765586, 340859.72529639315, 329288.10605237674]","[340231.27032484644, 340859.72529639315, 329288.10605237674]","[340546.9534624491, 340859.72529639315, 329288.10605237674]","[339518.7980517479, 340859.72529639315, 329288.10605237674]","[338605.83344327344, 340859.72529639315, 329288.10605237674]"
"[445959.0120807626, 446501.0122753908, 430581.61425914464]","[450721.5503821272, 446501.0122753908, 430581.61425914464]","[446439.45113667665, 446501.0122753908, 430581.61425914464]","[446021.1060291736, 446501.0122753908, 430581.61425914464]","[449994.5127357823, 446501.0122753908, 430581.61425914464]","[446603.6444666472, 446501.0122753908, 430581.61425914464]","[446743.81592856935, 446501.0122753908, 430581.61425914464]","[452822.51275304315, 446501.0122753908, 430581.61425914464]","[443953.50929539977, 446501.0122753908, 430581.61425914464]","[448864.62284556386, 446501.0122753908, 430581.61425914464]","[446121.5001285171, 446501.0122753908, 430581.61425914464]","[446859.6135726325, 446501.0122753908, 430581.61425914464]","[446086.88037701725, 446501.0122753908, 430581.61425914464]","[447140.19854914607, 446501.0122753908, 430581.61425914464]","[446688.03688400105, 446501.0122753908, 430581.61425914464]","[448671.1298002906, 446501.0122753908, 430581.61425914464]","[448717.78226124815, 446501.0122753908, 430581.61425914464]","[445233.2918188901, 446501.0122753908, 430581.61425914464]","[443423.3633381609, 446501.0122753908, 430581.61425914464]","[448420.20255343674, 446501.0122753908, 430581.61425914464]","[444129.18513382244, 446501.0122753908, 430581.61425914464]","[445036.32926490507, 446501.0122753908, 430581.61425914464]","[441742.96560166246, 446501.0122753908, 430581.61425914464]","[446248.97258881666, 446501.0122753908, 430581.61425914464]","[444986.08736513875, 446501.0122753908, 430581.61425914464]","[446642.3653907897, 446501.0122753908, 430581.61425914464]","[445527.9748922835, 446501.0122753908, 430581.61425914464]","[449702.24313685, 446501.0122753908, 430581.61425914464]","[446003.86025813676, 446501.0122753908, 430581.61425914464]","[444853.1954168163, 446501.0122753908, 430581.61425914464]","[447747.92429357185, 446501.0122753908, 430581.61425914464]","[447691.1035623358, 446501.0122753908, 430581.61425914464]","[448072.39618945547, 446501.0122753908, 430581.61425914464]","[447438.4705965135, 446501.0122753908, 430581.61425914464]","[451715.9987199376, 446501.0122753908, 430581.61425914464]","[447733.96238854853, 446501.0122753908, 430581.61425914464]","[443669.9714510368, 446501.0122753908, 430581.61425914464]","[447331.31081540266, 446501.0122753908, 430581.61425914464]","[446089.5652731263, 446501.0122753908, 430581.61425914464]","[445786.7524627171, 446501.0122753908, 430581.61425914464]","[447225.074403827, 446501.0122753908, 430581.61425914464]","[445456.9594130774, 446501.0122753908, 430581.61425914464]","[447283.93694266985, 446501.0122753908, 430581.61425914464]","[445927.6514472385, 446501.0122753908, 430581.61425914464]","[448358.3790942554, 446501.0122753908, 430581.61425914464]","[448501.78876010753, 446501.0122753908, 430581.61425914464]","[449701.0404084672, 446501.0122753908, 430581.61425914464]","[446116.0609336495, 446501.0122753908, 430581.61425914464]","[445027.9484128523, 446501.0122753908, 430581.61425914464]","[444950.4511423813, 446501.0122753908, 430581.61425914464]"
"[378784.98853919667, 377893.03876698157, 362430.1086577425]","[378803.62351849163, 377893.03876698157, 362430.1086577425]","[376942.52808389196, 377893.03876698157, 362430.1086577425]","[376185.7980394717, 377893.03876698157, 362430.1086577425]","[376579.1116141744, 377893.03876698157, 362430.1086577425]","[377544.8779198883, 377893.03876698157, 362430.1086577425]","[376840.35969761695, 377893.03876698157, 362430.1086577425]","[375278.1277809448, 377893.03876698157, 362430.1086577425]","[378261.68081460067, 377893.03876698157, 362430.1086577425]","[380097.4312437611, 377893.03876698157, 362430.1086577425]","[378395.13597968617, 377893.03876698157, 362430.1086577425]","[379374.891669466, 377893.03876698157, 362430.1086577425]","[377580.7615997237, 377893.03876698157, 362430.1086577425]","[380795.7552456297, 377893.03876698157, 362430.1086577425]","[379531.7549987489, 377893.03876698157, 362430.1086577425]","[377151.4203338704, 377893.03876698157, 362430.1086577425]","[376270.64607295993, 377893.03876698157, 362430.1086577425]","[378452.7102819886, 377893.03876698157, 362430.1086577425]","[379341.3639440831, 377893.03876698157, 362430.1086577425]","[377005.62454803154, 377893.03876698157, 362430.1086577425]","[378811.62672796805, 377893.03876698157, 362430.1086577425]","[377624.72351789486, 377893.03876698157, 362430.1086577425]","[379003.85616554494, 377893.03876698157, 362430.1086577425]","[380431.98069827806, 377893.03876698157, 362430.1086577425]","[380378.91087511723, 377893.03876698157, 362430.1086577425]","[377291.20688730525, 377893.03876698157, 362430.1086577425]","[375208.15010571573, 377893.03876698157, 362430.1086577425]","[381685.1640144762, 377893.03876698157, 362430.1086577425]","[384067.34549029195, 377893.03876698157, 362430.1086577425]","[377448.1466439717, 377893.03876698157, 362430.1086577425]","[376092.1200636005, 377893.03876698157, 362430.1086577425]","[381414.4649624878, 377893.03876698157, 362430.1086577425]","[377149.8682952357, 377893.03876698157, 362430.1086577425]","[378782.8836644574, 377893.03876698157, 362430.1086577425]","[374923.1030376855, 377893.03876698157, 362430.1086577425]","[376916.0053114994, 377893.03876698157, 362430.1086577425]","[378528.8866647129, 377893.03876698157, 362430.1086577425]","[380734.3148528178, 377893.03876698157, 362430.1086577425]","[381071.76130034204, 377893.03876698157, 362430.1086577425]","[379411.2807903685, 377893.03876698157, 362430.1086577425]","[379191.0745309387, 377893.03876698157, 362430.1086577425]","[377094.6201417627, 377893.03876698157, 362430.1086577425]","[375973.1846438488, 377893.03876698157, 362430.1086577425]","[376732.10112747404, 377893.03876698157, 362430.1086577425]","[376274.0311717974, 377893.03876698157, 362430.1086577425]","[378314.6901791294, 377893.03876698157, 362430.1086577425]","[380709.255481433, 377893.03876698157, 362430.1086577425]","[378315.18906987377, 377893.03876698157, 362430.1086577425]","[379712.75391369173, 377893.03876698157, 362430.1086577425]","[375813.43862384843, 377893.03876698157, 362430.1086577425]"
"[426718.94375096227, 428312.876041018, 414676.7272125032]","[430084.4497626563, 428312.876041018, 414676.7272125032]","[431513.6569067885, 428312.876041018, 414676.7272125032]","[427596.68029881496, 428312.876041018, 414676.7272125032]","[428200.9493974527, 428312.876041018, 414676.7272125032]","[428999.35852765734, 428312.876041018, 414676.7272125032]","[426247.84258944745, 428312.876041018, 414676.7272125032]","[427753.3126279117, 428312.876041018, 414676.7272125032]","[432980.24571092706, 428312.876041018, 414676.7272125032]","[426728.6037415338, 428312.876041018, 414676.7272125032]","[426114.06595500116, 428312.876041018, 414676.7272125032]","[429668.81766429124, 428312.876041018, 414676.7272125032]","[426683.9896804279, 428312.876041018, 414676.7272125032]","[430012.5221574051, 428312.876041018, 414676.7272125032]","[426438.01508247555, 428312.876041018, 414676.7272125032]","[426197.5844019544, 428312.876041018, 414676.7272125032]","[431557.1815833262, 428312.876041018, 414676.7272125032]","[427926.0569918548, 428312.876041018, 414676.7272125032]","[429320.57976106094, 428312.876041018, 414676.7272125032]","[428754.5655868131, 428312.876041018, 414676.7272125032]","[428948.94195057964, 428312.876041018, 414676.7272125032]","[427862.30779179686, 428312.876041018, 414676.7272125032]","[430748.6723770232, 428312.876041018, 414676.7272125032]","[425834.42716880015, 428312.876041018, 414676.7272125032]","[425921.9464181298, 428312.876041018, 414676.7272125032]","[429039.6599571543, 428312.876041018, 414676.7272125032]","[425784.3373535339, 428312.876041018, 414676.7272125032]","[429533.36936537706, 428312.876041018, 414676.7272125032]","[427941.3121184968, 428312.876041018, 414676.7272125032]","[429111.6188003372, 428312.876041018, 414676.7272125032]","[428092.1880854907, 428312.876041018, 414676.7272125032]","[427917.3040579258, 428312.876041018, 414676.7272125032]","[426369.1804775511, 428312.876041018, 414676.7272125032]","[427109.0404506068, 428312.876041018, 414676.7272125032]","[427315.0374566733, 428312.876041018, 414676.7272125032]","[429698.9346631084, 428312.876041018, 414676.7272125032]","[426462.7271240703, 428312.876041018, 414676.7272125032]","[428763.85295139725, 428312.876041018, 414676.7272125032]","[429218.1082794546, 428312.876041018, 414676.7272125032]","[427940.6119489374, 428312.876041018, 414676.7272125032]","[426948.3499770741, 428312.876041018, 414676.7272125032]","[428649.57659704273, 428312.876041018, 414676.7272125032]","[428561.2892647335, 428312.876041018, 414676.7272125032]","[429735.2082279717, 428312.876041018, 414676.7272125032]","[426446.5152673882, 428312.876041018, 414676.7272125032]","[427943.16578392277, 428312.876041018, 414676.7272125032]","[427111.1060349624, 428312.876041018, 414676.7272125032]","[429189.802990484, 428312.876041018, 414676.7272125032]","[428854.69288788206, 428312.876041018, 414676.7272125032]","[428449.37202560477, 428312.876041018, 414676.7272125032]"
