0
"[165061.70513020645, 166227.40595695062, 160345.60228146747, 6734.093535704829]"
"[331978.801017318, 334693.13647236134, 328064.13242416806, 7901.326052850607]"
"[238623.334148717, 238222.69545471694, 233148.93575267997, 8209.515648645382]"
"[228686.12842929666, 228467.3674289765, 223872.05543622616, 6422.5405039723255]"
"[283653.19808946527, 285447.76600524114, 277298.1680349257, 9738.61344304969]"
"[208116.5572940043, 209811.50570454373, 205754.67661214469, 5809.514839554038]"
"[237972.25425153555, 238511.30112961732, 232460.2936809817, 8595.505984127638]"
"[307846.5225454694, 308787.4678748798, 302663.51609230204, 8286.80781425489]"
"[216773.88431157853, 217400.70042160313, 212166.27283663102, 7312.917322726637]"
"[353323.62129407714, 356079.68947036756, 348468.8826518307, 11224.026721170148]"
"[193536.39910364494, 193638.37521309996, 187337.035790698, 7072.802762905733]"
"[254142.41242761785, 255693.88143575093, 249669.44369773805, 8353.247466621922]"
"[170437.65202092458, 170219.57475601384, 166652.99842369225, 5536.625730964661]"
"[201492.30554173118, 201819.1185136246, 196797.4983499225, 7174.6411182661805]"
"[241494.44670717674, 241032.90062396077, 235705.84940347518, 7561.442487991807]"
"[255818.2845935344, 256889.87136562413, 252362.95470053554, 5687.847676512104]"
"[195710.16578580876, 194367.174474711, 189719.22177445397, 6914.640051427296]"
"[183766.51101202052, 183904.7074659899, 178352.89588921698, 7583.541834155267]"
"[238110.26154229624, 240516.64990313348, 233447.28623502914, 8737.468725108909]"
"[329437.077631017, 333378.3773026556, 322843.30459178856, 9312.644222863557]"
"[194306.9713714736, 194293.51339693007, 189550.680090539, 7250.8949692664455]"
"[205758.237613061, 206237.04891193585, 201560.27061282058, 6862.512007938884]"
"[361570.6678532564, 362411.07970582345, 354523.8245193013, 10342.388511854737]"
"[152745.73085945853, 151519.02942006016, 145398.4731678867, 7742.709677925407]"
"[278498.054870285, 276738.2279322756, 270147.93221632665, 9665.530868274036]"
"[284822.4222173108, 285256.67291632685, 279835.2423655525, 7454.9387724234875]"
"[238638.77767662416, 239482.37490358565, 233819.85720900414, 7954.319477267575]"
"[215115.08689944723, 215818.75444172163, 208456.20560607896, 8221.560230860503]"
"[194832.99857309661, 195299.60671168848, 191973.75213071844, 4956.676996135949]"
"[234318.45572507396, 235461.31342309967, 230430.55507183517, 7122.868842419802]"
"[203230.71643826034, 204753.07247927063, 197355.71429775795, 8893.880858381377]"
"[209072.86875513638, 210180.48751571984, 205275.0244104875, 7744.615699048833]"
"[192201.16464054058, 194534.0438509882, 186920.3569157875, 8237.007298373988]"
"[184409.13282424462, 184742.64120385094, 180960.34870787396, 4572.425786186195]"
"[263336.0319986181, 262508.2954521993, 256391.9682771376, 8814.324606379634]"
"[282372.79909897124, 283449.94453473564, 276835.92774844076, 9140.619927350659]"
"[228267.81593224444, 228547.41328178096, 223482.42230066395, 7181.64567811562]"
"[249386.34132568387, 249700.02819794943, 244315.08455364968, 8258.0572077779]"
"[235076.39363630558, 234592.05085890525, 229924.39913304852, 6809.374513776422]"
"[144351.9109756254, 144263.21945582549, 140536.01465038967, 4323.084488892335]"
"[242019.76170029392, 241759.8376733737, 233320.69546374326, 10867.68324401457]"
"[288510.175636527, 289891.36687252816, 282623.221273622, 10210.152471894853]"
"[250791.39355625116, 251984.3871743069, 246787.29155700578, 7631.286041203535]"
"[320000.6565913469, 322213.3636935736, 315794.27060937695, 7755.307024891132]"
"[252458.00033217718, 251215.07232016817, 243962.1173414008, 7723.098295463155]"
"[246320.98038145519, 246018.8173718216, 240087.42691381107, 8135.61627463401]"
"[232535.8520187578, 231589.8134885689, 226122.31186989418, 7405.449641584087]"
"[246237.4176476252, 247274.28281425987, 241527.5695442253, 8023.182213903002]"
"[289123.2491401053, 290876.89420181385, 285025.28055049025, 9018.040569998908]"
"[206207.61758905568, 207949.6377959811, 203882.1669042202, 6106.486958802208]"
