,10,20,50,100,200,500,1000
1,2.833177423641769,2.5479329739093735,1.9074469893775632,1.5218767310593073,1.3053325026943075,1.1762818751531705,
2,2.8617691908936207,2.7807925735586614,2.5854812876798015,1.9319826754513918,1.5337432981771795,1.2803884887466468,
5,2.6211876287823435,2.532817480623368,2.7634958082045804,2.9333944122274187,2.1972273454884608,1.5395539525861623,
10,2.5897740807376772,2.480298566781229,2.4940975976247906,2.6700281338749408,2.927408991689693,1.9908009093262702,
