0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
"[117632.83064223223, 83724.97118028466, 57067.30626756228, 18203.639251063552]","[108310.52164780321, 89205.4639446143, 57067.30626756228, 18203.639251063552]","[98742.84052409625, 79463.96237321754, 57067.30626756228, 18203.639251063552]","[81815.92015250197, 75811.90662507278, 57067.30626756228, 18203.639251063552]","[98769.2140481931, 79770.10578600802, 57067.30626756228, 18203.639251063552]","[90044.79943480971, 76200.45919488229, 57067.30626756228, 18203.639251063552]","[94385.73891934534, 81270.63512810288, 57067.30626756228, 18203.639251063552]","[96257.9921852023, 84162.44882012659, 57067.30626756228, 18203.639251063552]","[106542.76866018178, 82270.03141467957, 57067.30626756228, 18203.639251063552]","[102128.81351777836, 87455.82961905217, 57067.30626756228, 18203.639251063552]","[83267.45793406812, 73039.68614790682, 57067.30626756228, 18203.639251063552]","[85660.7121127117, 77281.07246573131, 57067.30626756228, 18203.639251063552]","[82184.33221797194, 75245.12606550517, 57067.30626756228, 18203.639251063552]","[106985.14709819439, 81345.30009696734, 57067.30626756228, 18203.639251063552]","[109215.25611615271, 80409.02577321552, 57067.30626756228, 18203.639251063552]","[109109.8192118476, 83434.7891088596, 57067.30626756228, 18203.639251063552]","[80758.16384685844, 75972.63829730146, 57067.30626756228, 18203.639251063552]","[114605.2747686701, 91888.31098974607, 57067.30626756228, 18203.639251063552]","[78230.56977994359, 74522.47486950124, 57067.30626756228, 18203.639251063552]","[98845.16368161733, 79561.6550701167, 57067.30626756228, 18203.639251063552]","[117595.74882294683, 80989.39101541959, 57067.30626756228, 18203.639251063552]","[95806.74292031825, 79887.10791311273, 57067.30626756228, 18203.639251063552]","[91520.76671188336, 77465.96981743225, 57067.30626756228, 18203.639251063552]","[78478.78036908731, 72550.12580764433, 57067.30626756228, 18203.639251063552]","[100066.79291676964, 76083.33419659408, 57067.30626756228, 18203.639251063552]","[92477.2912797254, 75990.01076189816, 57067.30626756228, 18203.639251063552]","[99009.76452576136, 83478.7351866683, 57067.30626756228, 18203.639251063552]","[93274.8911816328, 80094.14181173414, 57067.30626756228, 18203.639251063552]","[89563.81190303768, 78521.30355442216, 57067.30626756228, 18203.639251063552]","[99113.7451952735, 82041.45147851933, 57067.30626756228, 18203.639251063552]","[110490.8471365665, 83767.86395816818, 57067.30626756228, 18203.639251063552]","[97520.46132390185, 81741.04589696474, 57067.30626756228, 18203.639251063552]","[95071.41167081552, 81206.31398677533, 57067.30626756228, 18203.639251063552]","[84717.11790562792, 76443.2312357534, 57067.30626756228, 18203.639251063552]","[76961.21163413057, 75664.16103637191, 57067.30626756228, 18203.639251063552]","[95414.26762896954, 87572.78235163205, 57067.30626756228, 18203.639251063552]","[80164.04320637259, 76771.95479200518, 57067.30626756228, 18203.639251063552]","[112491.78277532049, 83646.25824310887, 57067.30626756228, 18203.639251063552]","[81324.2868343618, 74253.97063869475, 57067.30626756228, 18203.639251063552]","[127874.89111573997, 90119.38002257902, 57067.30626756228, 18203.639251063552]","[87925.95053492252, 78236.69445087624, 57067.30626756228, 18203.639251063552]","[87920.14628183571, 76470.04954701598, 57067.30626756228, 18203.639251063552]","[97283.51228431684, 91340.40344365136, 57067.30626756228, 18203.639251063552]","[83918.00121590374, 76788.52623682271, 57067.30626756228, 18203.639251063552]","[85728.03127198604, 75922.01508718007, 57067.30626756228, 18203.639251063552]","[80110.30693381092, 73686.44825859898, 57067.30626756228, 18203.639251063552]","[92479.53014964773, 78423.3003128169, 57067.30626756228, 18203.639251063552]","[91835.21818265996, 82503.90737161951, 57067.30626756228, 18203.639251063552]","[88262.49861271931, 76565.00102259858, 57067.30626756228, 18203.639251063552]","[93295.70143859394, 79533.2298549575, 57067.30626756228, 18203.639251063552]","[113201.34355692958, 87326.37488198327, 57067.30626756228, 18203.639251063552]","[150864.70708194785, 97096.04485976681, 57067.30626756228, 18203.639251063552]","[81613.44481015009, 73189.90905836689, 57067.30626756228, 18203.639251063552]","[91015.86878452859, 75331.82856567546, 57067.30626756228, 18203.639251063552]","[96642.45976895842, 81841.31711047674, 57067.30626756228, 18203.639251063552]","[100584.00218626414, 85349.44053289336, 57067.30626756228, 18203.639251063552]","[78964.21191246776, 73773.23222384749, 57067.30626756228, 18203.639251063552]","[93955.40786872257, 79344.95917655763, 57067.30626756228, 18203.639251063552]","[94812.08033844004, 83566.87665461504, 57067.30626756228, 18203.639251063552]","[112236.78057589142, 89531.23303196619, 57067.30626756228, 18203.639251063552]","[89894.75541588149, 78066.7103860249, 57067.30626756228, 18203.639251063552]","[81818.47866992034, 72791.58068669982, 57067.30626756228, 18203.639251063552]","[104091.96375699175, 78859.90724724006, 57067.30626756228, 18203.639251063552]","[115210.61532693641, 85225.37805009187, 57067.30626756228, 18203.639251063552]","[105157.86390812678, 86392.95435512935, 57067.30626756228, 18203.639251063552]","[75803.86379603235, 71839.60854561916, 57067.30626756228, 18203.639251063552]","[96892.46415546194, 82040.94339767196, 57067.30626756228, 18203.639251063552]","[74071.57567434905, 72021.4657457133, 57067.30626756228, 18203.639251063552]","[85941.88199607898, 74451.10123650807, 57067.30626756228, 18203.639251063552]","[86662.3989169119, 72027.00452133575, 57067.30626756228, 18203.639251063552]","[102886.48813398057, 84470.74890934711, 57067.30626756228, 18203.639251063552]","[125782.78318371312, 93789.0782088213, 57067.30626756228, 18203.639251063552]","[91286.61094537082, 77098.1214934112, 57067.30626756228, 18203.639251063552]","[92482.06776554292, 80747.39696852566, 57067.30626756228, 18203.639251063552]","[99749.4223172625, 76527.821084402, 57067.30626756228, 18203.639251063552]","[78932.44548765085, 74288.51282023816, 57067.30626756228, 18203.639251063552]","[81924.44398332144, 74313.17432412144, 57067.30626756228, 18203.639251063552]","[84488.84667617832, 74930.95799788332, 57067.30626756228, 18203.639251063552]","[109760.54808421966, 83335.14974980327, 57067.30626756228, 18203.639251063552]","[86248.30295552123, 74090.45472577581, 57067.30626756228, 18203.639251063552]","[85648.8399315985, 75609.48752380398, 57067.30626756228, 18203.639251063552]","[83397.62715765946, 76172.09008368282, 57067.30626756228, 18203.639251063552]","[101081.92774116366, 82044.34984515708, 57067.30626756228, 18203.639251063552]","[110549.5476846181, 87983.1465093657, 57067.30626756228, 18203.639251063552]","[139649.29392706073, 97087.04021087282, 57067.30626756228, 18203.639251063552]","[94059.0571797228, 77251.93346606904, 57067.30626756228, 18203.639251063552]","[97187.71573960602, 81572.5045316784, 57067.30626756228, 18203.639251063552]","[82864.388091702, 74602.61294598045, 57067.30626756228, 18203.639251063552]","[137469.81226780772, 105165.19643367696, 57067.30626756228, 18203.639251063552]","[128938.3603834817, 89778.8173972117, 57067.30626756228, 18203.639251063552]","[88673.83993230319, 80065.20578974893, 57067.30626756228, 18203.639251063552]","[86815.40431845092, 74491.45816284798, 57067.30626756228, 18203.639251063552]","[117271.05679031697, 102326.165873949, 57067.30626756228, 18203.639251063552]","[107870.28224065683, 81264.00093867716, 57067.30626756228, 18203.639251063552]","[113643.51305658488, 90279.98872154532, 57067.30626756228, 18203.639251063552]","[81046.40421349832, 73964.89507002925, 57067.30626756228, 18203.639251063552]","[75586.71659510295, 74529.98725014363, 57067.30626756228, 18203.639251063552]","[102592.61787522327, 85681.14346829416, 57067.30626756228, 18203.639251063552]","[108876.7738898703, 83311.74841752098, 57067.30626756228, 18203.639251063552]","[105410.72636655728, 88750.88782435918, 57067.30626756228, 18203.639251063552]"
"[99080.69898364745, 85715.87031660907, 67103.08436032193, 19590.482422435147]","[98657.4089805071, 85936.55402209984, 67103.08436032193, 19590.482422435147]","[132706.6372729744, 95064.65646966781, 67103.08436032193, 19590.482422435147]","[133613.26924649405, 97565.54705807104, 67103.08436032193, 19590.482422435147]","[110934.75777604073, 93715.0737196777, 67103.08436032193, 19590.482422435147]","[93199.36063193396, 82403.07885644885, 67103.08436032193, 19590.482422435147]","[108257.54712222777, 89583.62854804167, 67103.08436032193, 19590.482422435147]","[109807.29345029707, 93615.56621954667, 67103.08436032193, 19590.482422435147]","[118876.85357218745, 93971.74439063919, 67103.08436032193, 19590.482422435147]","[100729.4492666918, 84850.96984589164, 67103.08436032193, 19590.482422435147]","[123277.84095969111, 97084.31241303988, 67103.08436032193, 19590.482422435147]","[115959.64062673098, 96146.9618037644, 67103.08436032193, 19590.482422435147]","[100694.5057861027, 87373.0125313789, 67103.08436032193, 19590.482422435147]","[100205.23614742492, 85352.6873126198, 67103.08436032193, 19590.482422435147]","[119371.12277229306, 89522.85856321108, 67103.08436032193, 19590.482422435147]","[118813.7251882128, 93361.30083784065, 67103.08436032193, 19590.482422435147]","[104337.68827949624, 86259.12421519635, 67103.08436032193, 19590.482422435147]","[119394.35001186523, 86507.41659679009, 67103.08436032193, 19590.482422435147]","[122740.70775909162, 90737.90115659576, 67103.08436032193, 19590.482422435147]","[111479.55566804176, 85510.14409823433, 67103.08436032193, 19590.482422435147]","[110845.65458027189, 87646.60175809491, 67103.08436032193, 19590.482422435147]","[133922.50821065597, 100709.85207557544, 67103.08436032193, 19590.482422435147]","[113602.307099326, 91997.43750145366, 67103.08436032193, 19590.482422435147]","[115041.81927641695, 89771.66298048498, 67103.08436032193, 19590.482422435147]","[133757.92053249638, 102278.12543067154, 67103.08436032193, 19590.482422435147]","[122940.81337883971, 95886.3108648659, 67103.08436032193, 19590.482422435147]","[104642.74388963993, 84302.61965828003, 67103.08436032193, 19590.482422435147]","[123901.45977366366, 97193.28431970961, 67103.08436032193, 19590.482422435147]","[115555.51777213105, 84255.45110497873, 67103.08436032193, 19590.482422435147]","[97557.37654089232, 84157.07205590044, 67103.08436032193, 19590.482422435147]","[99217.0875949708, 83632.5270551871, 67103.08436032193, 19590.482422435147]","[107528.69621722093, 87782.55719349127, 67103.08436032193, 19590.482422435147]","[117024.63921031775, 93781.86907702991, 67103.08436032193, 19590.482422435147]","[115838.57599940711, 92315.89842656981, 67103.08436032193, 19590.482422435147]","[104160.66931691245, 87310.99265099087, 67103.08436032193, 19590.482422435147]","[124474.69700624877, 108260.96824613931, 67103.08436032193, 19590.482422435147]","[115660.74009175212, 89810.22318348492, 67103.08436032193, 19590.482422435147]","[101450.0182389107, 83783.50852073552, 67103.08436032193, 19590.482422435147]","[97221.87869440338, 84979.9873931954, 67103.08436032193, 19590.482422435147]","[122566.09239967827, 102505.38040057068, 67103.08436032193, 19590.482422435147]","[108250.24146242924, 89887.10120298348, 67103.08436032193, 19590.482422435147]","[92684.71033852974, 83363.33611679393, 67103.08436032193, 19590.482422435147]","[99636.6110125621, 84085.8567606741, 67103.08436032193, 19590.482422435147]","[106424.46023684436, 87390.86765171851, 67103.08436032193, 19590.482422435147]","[109592.47055108332, 84697.69922879146, 67103.08436032193, 19590.482422435147]","[134260.9436513783, 85390.2580800584, 67103.08436032193, 19590.482422435147]","[135686.29090663217, 107444.45427230268, 67103.08436032193, 19590.482422435147]","[98453.8587285116, 87843.64992695223, 67103.08436032193, 19590.482422435147]","[98143.10021169695, 81190.63278372557, 67103.08436032193, 19590.482422435147]","[121732.23986691286, 96321.68573508646, 67103.08436032193, 19590.482422435147]","[113714.0628792728, 93105.25775688114, 67103.08436032193, 19590.482422435147]","[90354.46586834475, 81767.63577489463, 67103.08436032193, 19590.482422435147]","[104926.58085516267, 87322.1289896828, 67103.08436032193, 19590.482422435147]","[119394.25710443757, 87480.00641736257, 67103.08436032193, 19590.482422435147]","[106617.0394949637, 86942.58365784834, 67103.08436032193, 19590.482422435147]","[113945.73061403597, 86922.01239100445, 67103.08436032193, 19590.482422435147]","[101460.57209003027, 85932.66261656593, 67103.08436032193, 19590.482422435147]","[147386.48090678267, 101131.62471568242, 67103.08436032193, 19590.482422435147]","[150391.56851812155, 118014.54742862856, 67103.08436032193, 19590.482422435147]","[88197.0262324716, 82862.0923840886, 67103.08436032193, 19590.482422435147]","[104716.17761392999, 89610.92003972546, 67103.08436032193, 19590.482422435147]","[94435.21219425176, 85918.35784906395, 67103.08436032193, 19590.482422435147]","[139657.9758909931, 95299.7333868167, 67103.08436032193, 19590.482422435147]","[128903.71443014478, 98733.0048317108, 67103.08436032193, 19590.482422435147]","[101644.4966124936, 85012.0911740256, 67103.08436032193, 19590.482422435147]","[122558.53038348968, 97578.63044560332, 67103.08436032193, 19590.482422435147]","[98146.89693004153, 87552.09439738524, 67103.08436032193, 19590.482422435147]","[96539.79254020694, 83936.79331844294, 67103.08436032193, 19590.482422435147]","[122639.30664110929, 93652.51177354809, 67103.08436032193, 19590.482422435147]","[99117.09386075399, 85912.9527975285, 67103.08436032193, 19590.482422435147]","[106188.33190939981, 87193.82315596254, 67103.08436032193, 19590.482422435147]","[125069.27301535393, 91456.09629172647, 67103.08436032193, 19590.482422435147]","[125562.333113185, 98815.43405988181, 67103.08436032193, 19590.482422435147]","[115697.90539431777, 89307.46390399459, 67103.08436032193, 19590.482422435147]","[111757.82277095443, 87858.4225714601, 67103.08436032193, 19590.482422435147]","[110368.60404143111, 85524.49322715275, 67103.08436032193, 19590.482422435147]","[114830.52854186732, 89095.4511563553, 67103.08436032193, 19590.482422435147]","[94612.56366328962, 81863.00642618629, 67103.08436032193, 19590.482422435147]","[112208.79836399897, 86472.56423720419, 67103.08436032193, 19590.482422435147]","[136159.62166211082, 98520.99663598623, 67103.08436032193, 19590.482422435147]","[99167.45198077959, 87394.45980473523, 67103.08436032193, 19590.482422435147]","[108428.37436630727, 91249.34522067785, 67103.08436032193, 19590.482422435147]","[156357.9313625762, 108288.22549723428, 67103.08436032193, 19590.482422435147]","[124944.0291196506, 97600.13493734587, 67103.08436032193, 19590.482422435147]","[113613.26008514702, 92738.30337428277, 67103.08436032193, 19590.482422435147]","[116373.07791112707, 92025.73471388391, 67103.08436032193, 19590.482422435147]","[92318.48676844891, 84953.37924622797, 67103.08436032193, 19590.482422435147]","[121595.02203990538, 93702.07895106662, 67103.08436032193, 19590.482422435147]","[100721.3475816805, 90228.37381138049, 67103.08436032193, 19590.482422435147]","[112449.46914906548, 89610.16977246437, 67103.08436032193, 19590.482422435147]","[110900.80152493606, 86788.68988889958, 67103.08436032193, 19590.482422435147]","[92917.35983424097, 82888.85320849459, 67103.08436032193, 19590.482422435147]","[122788.76375285481, 93654.24504393175, 67103.08436032193, 19590.482422435147]","[99788.49887148598, 83710.55005297728, 67103.08436032193, 19590.482422435147]","[96027.07961355841, 80300.48750557621, 67103.08436032193, 19590.482422435147]","[103679.19067037039, 88782.57408070288, 67103.08436032193, 19590.482422435147]","[104792.16383780364, 83495.77562339847, 67103.08436032193, 19590.482422435147]","[122227.1973485342, 99411.31158814862, 67103.08436032193, 19590.482422435147]","[106571.00882929834, 87882.94703629131, 67103.08436032193, 19590.482422435147]","[110869.84757302159, 83376.75953628939, 67103.08436032193, 19590.482422435147]"
"[84323.02969442909, 69714.0202836449, 47056.7140937275, 14822.651778155529]","[84037.61725060012, 69581.90697369873, 47056.7140937275, 14822.651778155529]","[79924.15761219984, 63224.44108868873, 47056.7140937275, 14822.651778155529]","[75977.82618097898, 63596.84187240291, 47056.7140937275, 14822.651778155529]","[97923.6307806593, 71222.95519492602, 47056.7140937275, 14822.651778155529]","[75730.04449310701, 62003.85480742386, 47056.7140937275, 14822.651778155529]","[74791.57402120871, 59160.511603169725, 47056.7140937275, 14822.651778155529]","[72306.52900558464, 61150.371861851956, 47056.7140937275, 14822.651778155529]","[67407.62348212837, 58743.82307770173, 47056.7140937275, 14822.651778155529]","[81969.76450954584, 63314.924221844245, 47056.7140937275, 14822.651778155529]","[85037.62474018804, 63271.58806028553, 47056.7140937275, 14822.651778155529]","[65114.4478094857, 59693.99372830082, 47056.7140937275, 14822.651778155529]","[75295.40948894044, 63593.31800408718, 47056.7140937275, 14822.651778155529]","[105361.03787188794, 71919.63505110775, 47056.7140937275, 14822.651778155529]","[78661.68616400471, 62662.28211833178, 47056.7140937275, 14822.651778155529]","[72381.62087235022, 58514.88739535566, 47056.7140937275, 14822.651778155529]","[78074.36989321058, 62206.24211452228, 47056.7140937275, 14822.651778155529]","[71988.65413322326, 60777.952538221805, 47056.7140937275, 14822.651778155529]","[81030.20346314102, 61255.64892214515, 47056.7140937275, 14822.651778155529]","[87411.12470617963, 72133.98985871038, 47056.7140937275, 14822.651778155529]","[61916.07115704021, 58919.40604285626, 47056.7140937275, 14822.651778155529]","[78202.81511524117, 60083.68982549279, 47056.7140937275, 14822.651778155529]","[87617.72815613181, 70041.02681303813, 47056.7140937275, 14822.651778155529]","[93954.8609949491, 70340.29369712144, 47056.7140937275, 14822.651778155529]","[72268.57487839062, 60541.69537464509, 47056.7140937275, 14822.651778155529]","[62208.368608411605, 56806.16628070573, 47056.7140937275, 14822.651778155529]","[95821.18210658211, 75302.68278739008, 47056.7140937275, 14822.651778155529]","[77939.25198221023, 61356.17819645235, 47056.7140937275, 14822.651778155529]","[66049.31457709115, 60133.07589458607, 47056.7140937275, 14822.651778155529]","[72776.70575188345, 61344.318167067904, 47056.7140937275, 14822.651778155529]","[83260.5933078179, 63686.79092489697, 47056.7140937275, 14822.651778155529]","[72216.69435328641, 60758.504749625456, 47056.7140937275, 14822.651778155529]","[70198.3858725699, 62736.03400713083, 47056.7140937275, 14822.651778155529]","[73016.45568563553, 61926.4279920303, 47056.7140937275, 14822.651778155529]","[91533.81691129468, 70980.94357719799, 47056.7140937275, 14822.651778155529]","[80832.6563564741, 61340.153128749196, 47056.7140937275, 14822.651778155529]","[75481.01849938746, 61195.23549690701, 47056.7140937275, 14822.651778155529]","[85304.41263286771, 67583.0123782212, 47056.7140937275, 14822.651778155529]","[77997.90980417453, 61821.14162568938, 47056.7140937275, 14822.651778155529]","[83304.79031231758, 62756.082330225305, 47056.7140937275, 14822.651778155529]","[81559.28418896669, 67744.65960375416, 47056.7140937275, 14822.651778155529]","[80585.42638688817, 63119.13591970617, 47056.7140937275, 14822.651778155529]","[73594.89092594071, 61434.46398383028, 47056.7140937275, 14822.651778155529]","[80492.49042236914, 63359.32759261116, 47056.7140937275, 14822.651778155529]","[83193.49843338934, 71744.59408624086, 47056.7140937275, 14822.651778155529]","[67508.21534908532, 60375.66497617568, 47056.7140937275, 14822.651778155529]","[87764.1691126002, 65893.35129642684, 47056.7140937275, 14822.651778155529]","[70740.41203137554, 60145.119176162574, 47056.7140937275, 14822.651778155529]","[75342.77518250831, 64400.72702666391, 47056.7140937275, 14822.651778155529]","[77585.78012654043, 65889.55511513336, 47056.7140937275, 14822.651778155529]","[83707.29083368412, 64554.35421290972, 47056.7140937275, 14822.651778155529]","[68624.60532587276, 59286.281985334776, 47056.7140937275, 14822.651778155529]","[78078.79956264382, 70240.97900350389, 47056.7140937275, 14822.651778155529]","[75051.07794470705, 61976.98306413754, 47056.7140937275, 14822.651778155529]","[93100.53384233233, 72661.1547971034, 47056.7140937275, 14822.651778155529]","[71065.32962517565, 63463.687997902074, 47056.7140937275, 14822.651778155529]","[82433.03555794738, 61081.940890851976, 47056.7140937275, 14822.651778155529]","[65058.14428295162, 59147.09221767974, 47056.7140937275, 14822.651778155529]","[71211.00176262342, 59032.52323052815, 47056.7140937275, 14822.651778155529]","[79778.75845721904, 61881.12797036818, 47056.7140937275, 14822.651778155529]","[76825.87928820527, 68015.56178592701, 47056.7140937275, 14822.651778155529]","[75298.24867482767, 66184.762210832, 47056.7140937275, 14822.651778155529]","[93242.40676112077, 70182.54833358379, 47056.7140937275, 14822.651778155529]","[74097.54187220572, 60487.77847527686, 47056.7140937275, 14822.651778155529]","[84164.2830677491, 65179.46230228611, 47056.7140937275, 14822.651778155529]","[91617.00664834883, 69524.47031793455, 47056.7140937275, 14822.651778155529]","[82252.48896095947, 68059.94953607829, 47056.7140937275, 14822.651778155529]","[86299.01923954858, 70164.92234775022, 47056.7140937275, 14822.651778155529]","[74628.99005110345, 66735.59586072016, 47056.7140937275, 14822.651778155529]","[85301.07860758333, 73077.93110140467, 47056.7140937275, 14822.651778155529]","[92275.78879722384, 69038.13406719807, 47056.7140937275, 14822.651778155529]","[79868.66761875719, 67341.84471462606, 47056.7140937275, 14822.651778155529]","[69238.27809237475, 59694.62529478979, 47056.7140937275, 14822.651778155529]","[66859.92023600501, 59437.67293871933, 47056.7140937275, 14822.651778155529]","[70827.61191383305, 63743.87279918135, 47056.7140937275, 14822.651778155529]","[85060.02521169967, 67801.68458288559, 47056.7140937275, 14822.651778155529]","[66052.96368495973, 59327.491948824536, 47056.7140937275, 14822.651778155529]","[93746.478239426, 65283.273086148576, 47056.7140937275, 14822.651778155529]","[77864.04575547461, 62918.47945463611, 47056.7140937275, 14822.651778155529]","[60795.8642810239, 57043.12711977968, 47056.7140937275, 14822.651778155529]","[72799.10496373217, 61605.266168265196, 47056.7140937275, 14822.651778155529]","[88238.20460862783, 68484.93223693773, 47056.7140937275, 14822.651778155529]","[76029.04840852733, 63707.51056341089, 47056.7140937275, 14822.651778155529]","[71922.13842856525, 61791.18211901605, 47056.7140937275, 14822.651778155529]","[82318.88171159684, 65853.40606882329, 47056.7140937275, 14822.651778155529]","[82104.96599192868, 66899.63957068296, 47056.7140937275, 14822.651778155529]","[92505.02821898079, 73209.35672222302, 47056.7140937275, 14822.651778155529]","[83049.19745137029, 65812.88252134263, 47056.7140937275, 14822.651778155529]","[80280.13441063488, 66025.04811163951, 47056.7140937275, 14822.651778155529]","[90182.57523231054, 71311.27712180157, 47056.7140937275, 14822.651778155529]","[74426.7965774092, 66023.0612468927, 47056.7140937275, 14822.651778155529]","[82741.45019742896, 65266.535892478285, 47056.7140937275, 14822.651778155529]","[68169.81651447322, 59204.822569460586, 47056.7140937275, 14822.651778155529]","[78408.6911408713, 63539.85705065233, 47056.7140937275, 14822.651778155529]","[74959.63004973053, 63918.902036364925, 47056.7140937275, 14822.651778155529]","[81279.30536634018, 62889.64949876379, 47056.7140937275, 14822.651778155529]","[75976.59461881, 66811.4852936535, 47056.7140937275, 14822.651778155529]","[98218.66359738813, 76668.39565854591, 47056.7140937275, 14822.651778155529]","[88907.82626183103, 72782.11132339793, 47056.7140937275, 14822.651778155529]","[72423.09906557355, 62494.04742909127, 47056.7140937275, 14822.651778155529]"
