0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[770968.2745987282, 766416.1214253741, 741761.9919957204]","[769243.923752663, 766416.1214253741, 741761.9919957204]","[769509.6529359098, 766416.1214253741, 741761.9919957204]","[767777.997188097, 766416.1214253741, 741761.9919957204]","[769874.2109352833, 766416.1214253741, 741761.9919957204]","[768684.1874492373, 766416.1214253741, 741761.9919957204]","[769626.8321438477, 766416.1214253741, 741761.9919957204]","[769493.7921887015, 766416.1214253741, 741761.9919957204]","[766945.2960025066, 766416.1214253741, 741761.9919957204]","[765839.2013536275, 766416.1214253741, 741761.9919957204]","[775298.4374332287, 766416.1214253741, 741761.9919957204]","[772215.9016735906, 766416.1214253741, 741761.9919957204]","[768158.2322584218, 766416.1214253741, 741761.9919957204]","[771401.0021428316, 766416.1214253741, 741761.9919957204]","[778327.7477289636, 766416.1214253741, 741761.9919957204]","[772389.9102798813, 766416.1214253741, 741761.9919957204]","[770700.7107596152, 766416.1214253741, 741761.9919957204]","[769876.2312725779, 766416.1214253741, 741761.9919957204]","[775239.0141915663, 766416.1214253741, 741761.9919957204]","[767279.8129776643, 766416.1214253741, 741761.9919957204]","[769148.2253818121, 766416.1214253741, 741761.9919957204]","[767593.104946499, 766416.1214253741, 741761.9919957204]","[767780.9242070264, 766416.1214253741, 741761.9919957204]","[766673.3435523321, 766416.1214253741, 741761.9919957204]","[768256.7390695219, 766416.1214253741, 741761.9919957204]","[769169.3485750726, 766416.1214253741, 741761.9919957204]","[775283.2797566841, 766416.1214253741, 741761.9919957204]","[767702.0474048202, 766416.1214253741, 741761.9919957204]","[772844.5138634163, 766416.1214253741, 741761.9919957204]","[768022.631840089, 766416.1214253741, 741761.9919957204]","[770260.6301188262, 766416.1214253741, 741761.9919957204]","[768639.6677306759, 766416.1214253741, 741761.9919957204]","[774484.4826056516, 766416.1214253741, 741761.9919957204]","[777752.217487384, 766416.1214253741, 741761.9919957204]","[774282.1861949925, 766416.1214253741, 741761.9919957204]","[774984.933182592, 766416.1214253741, 741761.9919957204]","[768605.4780377399, 766416.1214253741, 741761.9919957204]","[766587.777496905, 766416.1214253741, 741761.9919957204]","[770974.9239199494, 766416.1214253741, 741761.9919957204]","[771203.3038079701, 766416.1214253741, 741761.9919957204]","[768694.7307479378, 766416.1214253741, 741761.9919957204]","[767007.3941231498, 766416.1214253741, 741761.9919957204]","[769629.0288399777, 766416.1214253741, 741761.9919957204]","[776859.7131279398, 766416.1214253741, 741761.9919957204]","[768213.6898737825, 766416.1214253741, 741761.9919957204]","[773777.8188317171, 766416.1214253741, 741761.9919957204]","[769044.9753576939, 766416.1214253741, 741761.9919957204]","[767453.9328269674, 766416.1214253741, 741761.9919957204]","[771053.1097519012, 766416.1214253741, 741761.9919957204]","[772148.6537796943, 766416.1214253741, 741761.9919957204]"
"[784195.3365616973, 775664.738759896, 750734.558638788]","[776617.028670471, 775664.738759896, 750734.558638788]","[784662.0276047953, 775664.738759896, 750734.558638788]","[775763.2817874062, 775664.738759896, 750734.558638788]","[780137.6857107257, 775664.738759896, 750734.558638788]","[779014.9819261717, 775664.738759896, 750734.558638788]","[779103.1967673351, 775664.738759896, 750734.558638788]","[775878.338852673, 775664.738759896, 750734.558638788]","[779507.0592543524, 775664.738759896, 750734.558638788]","[778591.3169269912, 775664.738759896, 750734.558638788]","[779943.1761037547, 775664.738759896, 750734.558638788]","[784195.9131387813, 775664.738759896, 750734.558638788]","[780300.6462155354, 775664.738759896, 750734.558638788]","[776732.9430148877, 775664.738759896, 750734.558638788]","[782004.0710455709, 775664.738759896, 750734.558638788]","[782815.3857044383, 775664.738759896, 750734.558638788]","[786085.6663678355, 775664.738759896, 750734.558638788]","[776516.0584478813, 775664.738759896, 750734.558638788]","[783764.2950049747, 775664.738759896, 750734.558638788]","[784637.0857593515, 775664.738759896, 750734.558638788]","[780296.5576618431, 775664.738759896, 750734.558638788]","[773224.7591401552, 775664.738759896, 750734.558638788]","[777466.3444099369, 775664.738759896, 750734.558638788]","[774880.0800470251, 775664.738759896, 750734.558638788]","[778137.902281931, 775664.738759896, 750734.558638788]","[783567.2460595134, 775664.738759896, 750734.558638788]","[780588.4453352217, 775664.738759896, 750734.558638788]","[781913.8007725192, 775664.738759896, 750734.558638788]","[784377.4442174275, 775664.738759896, 750734.558638788]","[778846.7236784347, 775664.738759896, 750734.558638788]","[780664.5458678503, 775664.738759896, 750734.558638788]","[779044.2253088386, 775664.738759896, 750734.558638788]","[781361.0811240133, 775664.738759896, 750734.558638788]","[783060.5813959875, 775664.738759896, 750734.558638788]","[778841.4595130129, 775664.738759896, 750734.558638788]","[776678.3224258382, 775664.738759896, 750734.558638788]","[780302.2805783603, 775664.738759896, 750734.558638788]","[777105.300200594, 775664.738759896, 750734.558638788]","[777198.3613656043, 775664.738759896, 750734.558638788]","[779977.3363874315, 775664.738759896, 750734.558638788]","[776786.6311290325, 775664.738759896, 750734.558638788]","[782570.7941259459, 775664.738759896, 750734.558638788]","[783038.1590014941, 775664.738759896, 750734.558638788]","[781221.815968352, 775664.738759896, 750734.558638788]","[774872.9625562328, 775664.738759896, 750734.558638788]","[787351.5125421189, 775664.738759896, 750734.558638788]","[779845.4787844581, 775664.738759896, 750734.558638788]","[777237.643610346, 775664.738759896, 750734.558638788]","[779341.5675091075, 775664.738759896, 750734.558638788]","[786580.3019050334, 775664.738759896, 750734.558638788]"
"[872413.3422582151, 863939.2929519549, 836340.5924049363]","[869327.5929920768, 863939.2929519549, 836340.5924049363]","[864563.0488494645, 863939.2929519549, 836340.5924049363]","[867261.768077392, 863939.2929519549, 836340.5924049363]","[871164.3007739962, 863939.2929519549, 836340.5924049363]","[867556.3895932966, 863939.2929519549, 836340.5924049363]","[866713.7124454256, 863939.2929519549, 836340.5924049363]","[867893.765796587, 863939.2929519549, 836340.5924049363]","[866350.8597853718, 863939.2929519549, 836340.5924049363]","[872032.158445045, 863939.2929519549, 836340.5924049363]","[869762.154102915, 863939.2929519549, 836340.5924049363]","[869545.6051609607, 863939.2929519549, 836340.5924049363]","[875654.6336964649, 863939.2929519549, 836340.5924049363]","[872907.4285697268, 863939.2929519549, 836340.5924049363]","[875070.3617748569, 863939.2929519549, 836340.5924049363]","[875656.8205536682, 863939.2929519549, 836340.5924049363]","[869213.4605600347, 863939.2929519549, 836340.5924049363]","[872565.5800502726, 863939.2929519549, 836340.5924049363]","[867290.9279091632, 863939.2929519549, 836340.5924049363]","[871103.003348768, 863939.2929519549, 836340.5924049363]","[873810.438028352, 863939.2929519549, 836340.5924049363]","[862720.2562869269, 863939.2929519549, 836340.5924049363]","[876437.1379924552, 863939.2929519549, 836340.5924049363]","[869229.5701772402, 863939.2929519549, 836340.5924049363]","[872922.3263135429, 863939.2929519549, 836340.5924049363]","[869051.66266094, 863939.2929519549, 836340.5924049363]","[874367.0691655707, 863939.2929519549, 836340.5924049363]","[868604.0771787597, 863939.2929519549, 836340.5924049363]","[866113.166613736, 863939.2929519549, 836340.5924049363]","[868443.6701140552, 863939.2929519549, 836340.5924049363]","[867015.7604841102, 863939.2929519549, 836340.5924049363]","[874750.3891239401, 863939.2929519549, 836340.5924049363]","[873668.9818785561, 863939.2929519549, 836340.5924049363]","[870481.6814954972, 863939.2929519549, 836340.5924049363]","[874080.2399162628, 863939.2929519549, 836340.5924049363]","[870797.5348320326, 863939.2929519549, 836340.5924049363]","[867633.7429248836, 863939.2929519549, 836340.5924049363]","[865979.4145578134, 863939.2929519549, 836340.5924049363]","[866908.4048069539, 863939.2929519549, 836340.5924049363]","[866429.0172253294, 863939.2929519549, 836340.5924049363]","[872012.6322206532, 863939.2929519549, 836340.5924049363]","[865873.4098162953, 863939.2929519549, 836340.5924049363]","[868925.3973886047, 863939.2929519549, 836340.5924049363]","[869806.3984971691, 863939.2929519549, 836340.5924049363]","[868696.0588774902, 863939.2929519549, 836340.5924049363]","[865832.9688080257, 863939.2929519549, 836340.5924049363]","[874129.9593542642, 863939.2929519549, 836340.5924049363]","[869809.5563731964, 863939.2929519549, 836340.5924049363]","[867145.6225250426, 863939.2929519549, 836340.5924049363]","[871410.9546832278, 863939.2929519549, 836340.5924049363]"
"[780298.4108198447, 777911.8476138939, 754656.6963420657]","[780778.2624878834, 777911.8476138939, 754656.6963420657]","[780489.805888236, 777911.8476138939, 754656.6963420657]","[780429.164265033, 777911.8476138939, 754656.6963420657]","[786534.9210632455, 777911.8476138939, 754656.6963420657]","[784595.6714068726, 777911.8476138939, 754656.6963420657]","[781252.3060691808, 777911.8476138939, 754656.6963420657]","[781099.4280019909, 777911.8476138939, 754656.6963420657]","[781766.0294652373, 777911.8476138939, 754656.6963420657]","[784943.0469663033, 777911.8476138939, 754656.6963420657]","[786307.1275442708, 777911.8476138939, 754656.6963420657]","[785625.3477466364, 777911.8476138939, 754656.6963420657]","[779340.7718340469, 777911.8476138939, 754656.6963420657]","[780941.8796562148, 777911.8476138939, 754656.6963420657]","[781161.3592005617, 777911.8476138939, 754656.6963420657]","[784440.1339187882, 777911.8476138939, 754656.6963420657]","[781477.0190324343, 777911.8476138939, 754656.6963420657]","[780796.4034711611, 777911.8476138939, 754656.6963420657]","[780350.7347259469, 777911.8476138939, 754656.6963420657]","[781154.8277010899, 777911.8476138939, 754656.6963420657]","[782220.2689516662, 777911.8476138939, 754656.6963420657]","[780936.4961835698, 777911.8476138939, 754656.6963420657]","[784783.9664403455, 777911.8476138939, 754656.6963420657]","[782756.3121837474, 777911.8476138939, 754656.6963420657]","[783246.5902558421, 777911.8476138939, 754656.6963420657]","[788008.834534682, 777911.8476138939, 754656.6963420657]","[782064.4572984403, 777911.8476138939, 754656.6963420657]","[786880.1782102978, 777911.8476138939, 754656.6963420657]","[782986.041188915, 777911.8476138939, 754656.6963420657]","[780801.2524319697, 777911.8476138939, 754656.6963420657]","[781292.9543813096, 777911.8476138939, 754656.6963420657]","[786355.7643622197, 777911.8476138939, 754656.6963420657]","[779918.4746659581, 777911.8476138939, 754656.6963420657]","[783603.8445990881, 777911.8476138939, 754656.6963420657]","[783826.4308497803, 777911.8476138939, 754656.6963420657]","[781841.3152269536, 777911.8476138939, 754656.6963420657]","[779718.9658488326, 777911.8476138939, 754656.6963420657]","[779790.9538538533, 777911.8476138939, 754656.6963420657]","[784905.6216667132, 777911.8476138939, 754656.6963420657]","[783493.0635347008, 777911.8476138939, 754656.6963420657]","[781951.0036969881, 777911.8476138939, 754656.6963420657]","[780836.5489298425, 777911.8476138939, 754656.6963420657]","[785877.650390384, 777911.8476138939, 754656.6963420657]","[779509.7969149203, 777911.8476138939, 754656.6963420657]","[780888.7764077807, 777911.8476138939, 754656.6963420657]","[777430.3814168435, 777911.8476138939, 754656.6963420657]","[783251.2708035033, 777911.8476138939, 754656.6963420657]","[788126.0009290555, 777911.8476138939, 754656.6963420657]","[785059.7227520887, 777911.8476138939, 754656.6963420657]","[783047.4402217458, 777911.8476138939, 754656.6963420657]"
"[741851.2136835854, 737100.7663260587, 714588.6657771961]","[738430.0388033978, 737100.7663260587, 714588.6657771961]","[737833.6100981375, 737100.7663260587, 714588.6657771961]","[741932.0786203839, 737100.7663260587, 714588.6657771961]","[742163.4520607406, 737100.7663260587, 714588.6657771961]","[739676.5476488507, 737100.7663260587, 714588.6657771961]","[736624.5752332046, 737100.7663260587, 714588.6657771961]","[745487.2339364846, 737100.7663260587, 714588.6657771961]","[743254.7270388983, 737100.7663260587, 714588.6657771961]","[739591.9500997837, 737100.7663260587, 714588.6657771961]","[739341.3724245884, 737100.7663260587, 714588.6657771961]","[748244.2287123103, 737100.7663260587, 714588.6657771961]","[741681.7168214959, 737100.7663260587, 714588.6657771961]","[738888.3221679189, 737100.7663260587, 714588.6657771961]","[741329.8274878792, 737100.7663260587, 714588.6657771961]","[741496.1368958243, 737100.7663260587, 714588.6657771961]","[740636.1589557164, 737100.7663260587, 714588.6657771961]","[736927.547053532, 737100.7663260587, 714588.6657771961]","[744851.0547347487, 737100.7663260587, 714588.6657771961]","[739642.0156811016, 737100.7663260587, 714588.6657771961]","[737590.1822764735, 737100.7663260587, 714588.6657771961]","[740937.0555378159, 737100.7663260587, 714588.6657771961]","[738233.5563058906, 737100.7663260587, 714588.6657771961]","[744286.2295062394, 737100.7663260587, 714588.6657771961]","[740886.5872652094, 737100.7663260587, 714588.6657771961]","[737235.7880181435, 737100.7663260587, 714588.6657771961]","[741475.2553492651, 737100.7663260587, 714588.6657771961]","[738027.2837255545, 737100.7663260587, 714588.6657771961]","[742159.3503885238, 737100.7663260587, 714588.6657771961]","[739045.1690564499, 737100.7663260587, 714588.6657771961]","[740587.9353810252, 737100.7663260587, 714588.6657771961]","[743061.2639684244, 737100.7663260587, 714588.6657771961]","[739263.6058832789, 737100.7663260587, 714588.6657771961]","[741654.7814231282, 737100.7663260587, 714588.6657771961]","[740158.6339097145, 737100.7663260587, 714588.6657771961]","[738315.7551084355, 737100.7663260587, 714588.6657771961]","[739792.8718322088, 737100.7663260587, 714588.6657771961]","[741619.5196636382, 737100.7663260587, 714588.6657771961]","[739593.2685422646, 737100.7663260587, 714588.6657771961]","[738406.1383519894, 737100.7663260587, 714588.6657771961]","[740675.4965925453, 737100.7663260587, 714588.6657771961]","[740191.3837409139, 737100.7663260587, 714588.6657771961]","[739304.7119503045, 737100.7663260587, 714588.6657771961]","[738442.1679259497, 737100.7663260587, 714588.6657771961]","[741842.6204561475, 737100.7663260587, 714588.6657771961]","[739501.7571333275, 737100.7663260587, 714588.6657771961]","[737381.0015629028, 737100.7663260587, 714588.6657771961]","[741459.0822946911, 737100.7663260587, 714588.6657771961]","[740693.1872426425, 737100.7663260587, 714588.6657771961]","[738778.8643308572, 737100.7663260587, 714588.6657771961]"
"[836982.8553802774, 833357.1754026162, 809642.4533465313]","[833152.1368543204, 833357.1754026162, 809642.4533465313]","[837467.0052145731, 833357.1754026162, 809642.4533465313]","[835712.5080061683, 833357.1754026162, 809642.4533465313]","[836760.6385300936, 833357.1754026162, 809642.4533465313]","[836658.3192361393, 833357.1754026162, 809642.4533465313]","[833065.7492546451, 833357.1754026162, 809642.4533465313]","[841433.9967269403, 833357.1754026162, 809642.4533465313]","[836787.2944568419, 833357.1754026162, 809642.4533465313]","[834562.0061764613, 833357.1754026162, 809642.4533465313]","[835533.5700766847, 833357.1754026162, 809642.4533465313]","[836768.2983077384, 833357.1754026162, 809642.4533465313]","[834188.939210519, 833357.1754026162, 809642.4533465313]","[838144.9633607622, 833357.1754026162, 809642.4533465313]","[833766.1638992386, 833357.1754026162, 809642.4533465313]","[837686.4606727028, 833357.1754026162, 809642.4533465313]","[835380.3111095917, 833357.1754026162, 809642.4533465313]","[833992.8264344358, 833357.1754026162, 809642.4533465313]","[836747.9198779725, 833357.1754026162, 809642.4533465313]","[838551.6954074037, 833357.1754026162, 809642.4533465313]","[833728.8056967349, 833357.1754026162, 809642.4533465313]","[833034.6665399465, 833357.1754026162, 809642.4533465313]","[837592.7030696294, 833357.1754026162, 809642.4533465313]","[834540.2983546142, 833357.1754026162, 809642.4533465313]","[833845.9069901838, 833357.1754026162, 809642.4533465313]","[835037.627639209, 833357.1754026162, 809642.4533465313]","[835578.7898672837, 833357.1754026162, 809642.4533465313]","[835340.138087861, 833357.1754026162, 809642.4533465313]","[837626.171728361, 833357.1754026162, 809642.4533465313]","[834357.1889289407, 833357.1754026162, 809642.4533465313]","[833876.0235072975, 833357.1754026162, 809642.4533465313]","[834361.3824031221, 833357.1754026162, 809642.4533465313]","[834318.3259164424, 833357.1754026162, 809642.4533465313]","[833924.8529201335, 833357.1754026162, 809642.4533465313]","[835306.1325899675, 833357.1754026162, 809642.4533465313]","[833953.420506792, 833357.1754026162, 809642.4533465313]","[838725.1461863727, 833357.1754026162, 809642.4533465313]","[839882.4098505989, 833357.1754026162, 809642.4533465313]","[835816.2661540397, 833357.1754026162, 809642.4533465313]","[834958.2806650307, 833357.1754026162, 809642.4533465313]","[835160.7333770859, 833357.1754026162, 809642.4533465313]","[837975.2091264053, 833357.1754026162, 809642.4533465313]","[835279.722726019, 833357.1754026162, 809642.4533465313]","[835451.8046506111, 833357.1754026162, 809642.4533465313]","[835761.2236903436, 833357.1754026162, 809642.4533465313]","[833197.1632518886, 833357.1754026162, 809642.4533465313]","[833230.1686601209, 833357.1754026162, 809642.4533465313]","[835232.2618161213, 833357.1754026162, 809642.4533465313]","[836980.6055717162, 833357.1754026162, 809642.4533465313]","[837004.904120404, 833357.1754026162, 809642.4533465313]"
"[798773.280496346, 792134.1555310815, 764382.8102880749]","[796968.0494956437, 792134.1555310815, 764382.8102880749]","[795264.2402416184, 792134.1555310815, 764382.8102880749]","[796802.5578695962, 792134.1555310815, 764382.8102880749]","[796826.0631384874, 792134.1555310815, 764382.8102880749]","[796747.9710090363, 792134.1555310815, 764382.8102880749]","[795655.7202612584, 792134.1555310815, 764382.8102880749]","[796161.6234283133, 792134.1555310815, 764382.8102880749]","[793555.5375099527, 792134.1555310815, 764382.8102880749]","[794828.413511168, 792134.1555310815, 764382.8102880749]","[798261.7142523163, 792134.1555310815, 764382.8102880749]","[793924.3918898568, 792134.1555310815, 764382.8102880749]","[796732.1009308947, 792134.1555310815, 764382.8102880749]","[797628.1650189268, 792134.1555310815, 764382.8102880749]","[794236.1674463039, 792134.1555310815, 764382.8102880749]","[797539.2495080803, 792134.1555310815, 764382.8102880749]","[797420.2225489599, 792134.1555310815, 764382.8102880749]","[799078.7583310388, 792134.1555310815, 764382.8102880749]","[801944.597523961, 792134.1555310815, 764382.8102880749]","[796467.1049453748, 792134.1555310815, 764382.8102880749]","[799521.0537482501, 792134.1555310815, 764382.8102880749]","[792816.9460885325, 792134.1555310815, 764382.8102880749]","[802840.8008093514, 792134.1555310815, 764382.8102880749]","[794842.0101255298, 792134.1555310815, 764382.8102880749]","[806972.879182291, 792134.1555310815, 764382.8102880749]","[793850.1062894816, 792134.1555310815, 764382.8102880749]","[791746.6421203135, 792134.1555310815, 764382.8102880749]","[795599.6721709579, 792134.1555310815, 764382.8102880749]","[793176.929715714, 792134.1555310815, 764382.8102880749]","[802132.6973474657, 792134.1555310815, 764382.8102880749]","[794644.0985713653, 792134.1555310815, 764382.8102880749]","[793938.1876082029, 792134.1555310815, 764382.8102880749]","[793826.660107852, 792134.1555310815, 764382.8102880749]","[799943.9498862257, 792134.1555310815, 764382.8102880749]","[794137.7774822662, 792134.1555310815, 764382.8102880749]","[796611.2308551776, 792134.1555310815, 764382.8102880749]","[801129.3192644309, 792134.1555310815, 764382.8102880749]","[802861.1089131725, 792134.1555310815, 764382.8102880749]","[792485.1535208762, 792134.1555310815, 764382.8102880749]","[797850.6560554064, 792134.1555310815, 764382.8102880749]","[794276.703732383, 792134.1555310815, 764382.8102880749]","[793687.1268763753, 792134.1555310815, 764382.8102880749]","[798149.1689964391, 792134.1555310815, 764382.8102880749]","[795106.0938574849, 792134.1555310815, 764382.8102880749]","[794395.1204715221, 792134.1555310815, 764382.8102880749]","[795446.2717910315, 792134.1555310815, 764382.8102880749]","[796705.5349961802, 792134.1555310815, 764382.8102880749]","[798793.250298383, 792134.1555310815, 764382.8102880749]","[796928.0346640431, 792134.1555310815, 764382.8102880749]","[800058.3919381305, 792134.1555310815, 764382.8102880749]"
"[773543.5504204883, 771318.4478041285, 750718.5782454619]","[779199.6634688595, 771318.4478041285, 750718.5782454619]","[776276.953229633, 771318.4478041285, 750718.5782454619]","[774072.181180785, 771318.4478041285, 750718.5782454619]","[777842.8753602315, 771318.4478041285, 750718.5782454619]","[772933.62887423, 771318.4478041285, 750718.5782454619]","[778311.1156860583, 771318.4478041285, 750718.5782454619]","[771683.7276258533, 771318.4478041285, 750718.5782454619]","[775358.9695645961, 771318.4478041285, 750718.5782454619]","[777381.1939357253, 771318.4478041285, 750718.5782454619]","[772302.0525275165, 771318.4478041285, 750718.5782454619]","[775998.7745996757, 771318.4478041285, 750718.5782454619]","[772704.754148106, 771318.4478041285, 750718.5782454619]","[772516.4432602079, 771318.4478041285, 750718.5782454619]","[775203.2515597342, 771318.4478041285, 750718.5782454619]","[776981.7388291169, 771318.4478041285, 750718.5782454619]","[775529.0002653375, 771318.4478041285, 750718.5782454619]","[774679.7283295, 771318.4478041285, 750718.5782454619]","[774299.6860087158, 771318.4478041285, 750718.5782454619]","[776763.8386904805, 771318.4478041285, 750718.5782454619]","[779005.3546077558, 771318.4478041285, 750718.5782454619]","[774882.6913631262, 771318.4478041285, 750718.5782454619]","[773731.7714450965, 771318.4478041285, 750718.5782454619]","[773551.3985033293, 771318.4478041285, 750718.5782454619]","[772096.600036691, 771318.4478041285, 750718.5782454619]","[776850.1635640394, 771318.4478041285, 750718.5782454619]","[773374.7091596542, 771318.4478041285, 750718.5782454619]","[774060.7014163466, 771318.4478041285, 750718.5782454619]","[775075.6258821602, 771318.4478041285, 750718.5782454619]","[776714.4966446861, 771318.4478041285, 750718.5782454619]","[776673.7908526158, 771318.4478041285, 750718.5782454619]","[777542.0394286866, 771318.4478041285, 750718.5782454619]","[773488.7087769907, 771318.4478041285, 750718.5782454619]","[775217.4806248029, 771318.4478041285, 750718.5782454619]","[775316.096254362, 771318.4478041285, 750718.5782454619]","[773986.6381385224, 771318.4478041285, 750718.5782454619]","[777518.4307958892, 771318.4478041285, 750718.5782454619]","[775985.3570450641, 771318.4478041285, 750718.5782454619]","[776834.3956490527, 771318.4478041285, 750718.5782454619]","[774753.290523592, 771318.4478041285, 750718.5782454619]","[773105.3899134264, 771318.4478041285, 750718.5782454619]","[778625.5059255591, 771318.4478041285, 750718.5782454619]","[776977.3751059527, 771318.4478041285, 750718.5782454619]","[775577.8695111941, 771318.4478041285, 750718.5782454619]","[771846.163509494, 771318.4478041285, 750718.5782454619]","[782102.7005826655, 771318.4478041285, 750718.5782454619]","[776468.5531941524, 771318.4478041285, 750718.5782454619]","[775543.7003293124, 771318.4478041285, 750718.5782454619]","[779838.1362704181, 771318.4478041285, 750718.5782454619]","[775597.1014288837, 771318.4478041285, 750718.5782454619]"
"[940425.7614575285, 936044.1489300169, 912790.0094288918]","[938650.4448216985, 936044.1489300169, 912790.0094288918]","[939939.3324925343, 936044.1489300169, 912790.0094288918]","[942528.7907132597, 936044.1489300169, 912790.0094288918]","[939029.592259442, 936044.1489300169, 912790.0094288918]","[941649.8042576856, 936044.1489300169, 912790.0094288918]","[942554.2084166579, 936044.1489300169, 912790.0094288918]","[941177.5433587636, 936044.1489300169, 912790.0094288918]","[943757.0525761147, 936044.1489300169, 912790.0094288918]","[936969.1768353757, 936044.1489300169, 912790.0094288918]","[940054.0561157188, 936044.1489300169, 912790.0094288918]","[945117.8026709366, 936044.1489300169, 912790.0094288918]","[940793.8100705503, 936044.1489300169, 912790.0094288918]","[936767.5085763597, 936044.1489300169, 912790.0094288918]","[940518.5500749907, 936044.1489300169, 912790.0094288918]","[942293.2394571917, 936044.1489300169, 912790.0094288918]","[941746.641319707, 936044.1489300169, 912790.0094288918]","[940627.383487637, 936044.1489300169, 912790.0094288918]","[938627.4588182357, 936044.1489300169, 912790.0094288918]","[937320.2057428586, 936044.1489300169, 912790.0094288918]","[944714.5310502173, 936044.1489300169, 912790.0094288918]","[942059.3629690177, 936044.1489300169, 912790.0094288918]","[939873.282458953, 936044.1489300169, 912790.0094288918]","[938219.5197886094, 936044.1489300169, 912790.0094288918]","[937756.5531234357, 936044.1489300169, 912790.0094288918]","[942914.1275994658, 936044.1489300169, 912790.0094288918]","[941207.6686996811, 936044.1489300169, 912790.0094288918]","[941646.8746691333, 936044.1489300169, 912790.0094288918]","[936777.1965686358, 936044.1489300169, 912790.0094288918]","[938269.8613573165, 936044.1489300169, 912790.0094288918]","[939886.982531728, 936044.1489300169, 912790.0094288918]","[937142.9379351321, 936044.1489300169, 912790.0094288918]","[943559.8120120352, 936044.1489300169, 912790.0094288918]","[944332.2227555523, 936044.1489300169, 912790.0094288918]","[942772.3934930078, 936044.1489300169, 912790.0094288918]","[938035.7669603687, 936044.1489300169, 912790.0094288918]","[939659.4322268523, 936044.1489300169, 912790.0094288918]","[938632.0156116957, 936044.1489300169, 912790.0094288918]","[940612.0998895786, 936044.1489300169, 912790.0094288918]","[940802.8772885123, 936044.1489300169, 912790.0094288918]","[934804.4251048135, 936044.1489300169, 912790.0094288918]","[942441.2055530339, 936044.1489300169, 912790.0094288918]","[941672.7316536081, 936044.1489300169, 912790.0094288918]","[938905.6622489918, 936044.1489300169, 912790.0094288918]","[940879.2005522619, 936044.1489300169, 912790.0094288918]","[940840.102879678, 936044.1489300169, 912790.0094288918]","[938658.8106358293, 936044.1489300169, 912790.0094288918]","[938612.6825101232, 936044.1489300169, 912790.0094288918]","[936839.1978301301, 936044.1489300169, 912790.0094288918]","[936938.321089536, 936044.1489300169, 912790.0094288918]"
"[765254.9183120712, 754903.1464683944, 730269.4345868204]","[758203.0959315852, 754903.1464683944, 730269.4345868204]","[761544.628851586, 754903.1464683944, 730269.4345868204]","[758915.7984296189, 754903.1464683944, 730269.4345868204]","[757838.6494089643, 754903.1464683944, 730269.4345868204]","[756785.7090689365, 754903.1464683944, 730269.4345868204]","[757990.0555435112, 754903.1464683944, 730269.4345868204]","[758381.4099505326, 754903.1464683944, 730269.4345868204]","[756969.0165706718, 754903.1464683944, 730269.4345868204]","[755019.5161500195, 754903.1464683944, 730269.4345868204]","[755032.6121490443, 754903.1464683944, 730269.4345868204]","[758474.4318231202, 754903.1464683944, 730269.4345868204]","[759526.5171445992, 754903.1464683944, 730269.4345868204]","[758682.7254270829, 754903.1464683944, 730269.4345868204]","[758106.1176197985, 754903.1464683944, 730269.4345868204]","[759456.3541348684, 754903.1464683944, 730269.4345868204]","[756778.5510043665, 754903.1464683944, 730269.4345868204]","[761826.8937577814, 754903.1464683944, 730269.4345868204]","[757518.7330558826, 754903.1464683944, 730269.4345868204]","[756656.6758236906, 754903.1464683944, 730269.4345868204]","[758213.9636056356, 754903.1464683944, 730269.4345868204]","[755606.544742576, 754903.1464683944, 730269.4345868204]","[760109.0613296188, 754903.1464683944, 730269.4345868204]","[768166.4802997848, 754903.1464683944, 730269.4345868204]","[755217.9426001814, 754903.1464683944, 730269.4345868204]","[758399.0237268314, 754903.1464683944, 730269.4345868204]","[754721.9904578676, 754903.1464683944, 730269.4345868204]","[760524.6203846282, 754903.1464683944, 730269.4345868204]","[756397.8866828386, 754903.1464683944, 730269.4345868204]","[758865.1920318023, 754903.1464683944, 730269.4345868204]","[759317.3199956225, 754903.1464683944, 730269.4345868204]","[759917.4667616049, 754903.1464683944, 730269.4345868204]","[755748.4828902085, 754903.1464683944, 730269.4345868204]","[759650.7226734391, 754903.1464683944, 730269.4345868204]","[756162.5362248349, 754903.1464683944, 730269.4345868204]","[758045.9562074902, 754903.1464683944, 730269.4345868204]","[768354.7321498942, 754903.1464683944, 730269.4345868204]","[761310.5049694808, 754903.1464683944, 730269.4345868204]","[760903.8490899656, 754903.1464683944, 730269.4345868204]","[756570.6129734706, 754903.1464683944, 730269.4345868204]","[761050.0352079845, 754903.1464683944, 730269.4345868204]","[757579.2845022432, 754903.1464683944, 730269.4345868204]","[756757.4296123256, 754903.1464683944, 730269.4345868204]","[755317.939272471, 754903.1464683944, 730269.4345868204]","[755891.3049042912, 754903.1464683944, 730269.4345868204]","[753240.136496603, 754903.1464683944, 730269.4345868204]","[756595.9935299371, 754903.1464683944, 730269.4345868204]","[754900.1388413464, 754903.1464683944, 730269.4345868204]","[764945.7543683337, 754903.1464683944, 730269.4345868204]","[758693.3001708769, 754903.1464683944, 730269.4345868204]"
