,10,20,50,100,200,500,1000
1,1.0135123404909787,1.0140423487182089,1.0163206705207861,1.0240175242752712,1.0856215257315434,1.065567032419947,
2,1.012320120259049,1.0121975491347768,1.0119421006677471,1.012472958166561,1.0160516583646801,1.0637514393354481,
5,1.011070337829422,1.0114546323295848,1.011054726379244,1.0112744619459504,1.0113262007847033,1.012072988055223,
10,1.010948235858111,1.0113292481883895,1.0109272761838357,1.0111463888561294,1.0111768196916682,1.011168226367164,
