,10,20,50,100,200,500,1000
1,1.0092352963230207,1.0096140593814849,1.0107994897756594,1.0148116802151885,1.053737144052823,1.040916169166543,
2,1.0083714873712388,1.0083220602363738,1.0081622850019145,1.0084501541626247,1.0103964289373024,1.0398721612648447,
5,1.0074329752250837,1.0076841596935022,1.007423277438262,1.0075690372943396,1.007615528208299,1.0080820446689889,
10,1.0073091792863504,1.0075569708705205,1.0072941879832578,1.0074393869464227,1.0074665855107512,1.007469638427645,
