0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[604361.2792925457, 572131.2484681314, 299698.0986008276]","[1302615.0063501357, 1065825.1667967914, 299698.0986008276]","[544326.0766409687, 506681.95778699795, 299698.0986008276]","[593638.8050136891, 511942.5649977231, 299698.0986008276]","[786623.4166069449, 532918.7024389827, 299698.0986008276]","[586028.3337476326, 505548.9063213662, 299698.0986008276]","[520220.5601955332, 479374.36899397685, 299698.0986008276]","[596472.2013176734, 534525.993106719, 299698.0986008276]","[538554.562721835, 511418.1499012071, 299698.0986008276]","[755856.4635437826, 514796.9926002659, 299698.0986008276]","[605056.7783701867, 486956.91199648316, 299698.0986008276]","[575142.7324158882, 521313.49427350913, 299698.0986008276]","[734689.1108678624, 522947.5468801031, 299698.0986008276]","[602407.0553942415, 536492.42680103, 299698.0986008276]","[507074.9677370715, 477183.7893680712, 299698.0986008276]","[583340.1656711028, 542636.6768549836, 299698.0986008276]","[819271.8995236262, 686750.6820977249, 299698.0986008276]","[519877.818804313, 487008.94463541004, 299698.0986008276]","[1034601.0064947377, 867474.9041289787, 299698.0986008276]","[578892.7144447867, 542168.7972150041, 299698.0986008276]","[794238.7260667224, 730884.1904171179, 299698.0986008276]","[518222.9077295049, 488324.0532231836, 299698.0986008276]","[940955.4136051757, 762044.8583265281, 299698.0986008276]","[512258.67696839327, 481181.94451007474, 299698.0986008276]","[586871.518529317, 561707.17136085, 299698.0986008276]","[558658.2065389121, 506272.9370876255, 299698.0986008276]","[692529.8637417897, 623256.7089340925, 299698.0986008276]","[665302.4783713382, 601578.3803514008, 299698.0986008276]","[617288.4026620833, 528847.6884091096, 299698.0986008276]","[634918.105768058, 558301.7574730281, 299698.0986008276]","[562150.7791604882, 509029.8579519692, 299698.0986008276]","[965104.7430328062, 695652.5107562218, 299698.0986008276]","[925367.5642999469, 729925.4223645168, 299698.0986008276]","[648130.6613237543, 512564.733380384, 299698.0986008276]","[562144.5971385204, 509487.2252082608, 299698.0986008276]","[538382.3881586342, 495628.9820695834, 299698.0986008276]","[730825.1559069449, 644179.187647245, 299698.0986008276]","[572040.3312244266, 510204.2235182626, 299698.0986008276]","[562743.7747498332, 534179.1187016771, 299698.0986008276]","[472033.86785193585, 467736.42758223583, 299698.0986008276]","[828534.4404224373, 712882.1807829612, 299698.0986008276]","[522244.2905937923, 496245.75733660674, 299698.0986008276]","[656162.8540541176, 508732.43028841977, 299698.0986008276]","[654591.0790839544, 503128.8425406102, 299698.0986008276]","[577887.3198334464, 509548.5601795587, 299698.0986008276]","[562684.4130892963, 502613.73674512125, 299698.0986008276]","[528591.5972850623, 490370.9031132627, 299698.0986008276]","[484226.76122233557, 475690.2088836872, 299698.0986008276]","[815445.1078073048, 640411.8258640049, 299698.0986008276]","[705369.8899717162, 517359.72217181977, 299698.0986008276]"
"[690881.3183161012, 570775.4587513687, 322235.07968554966]","[610009.6666643992, 532894.1687685989, 322235.07968554966]","[584775.7769010154, 534959.9388350125, 322235.07968554966]","[670551.5213594869, 555633.9418806675, 322235.07968554966]","[851893.4921929849, 616192.4012301428, 322235.07968554966]","[576263.5147757129, 538581.246789389, 322235.07968554966]","[637965.5372037222, 578465.867046978, 322235.07968554966]","[548575.4994951081, 523281.9612328966, 322235.07968554966]","[563568.3739919432, 531849.6324505563, 322235.07968554966]","[727525.6961081335, 590243.6076638717, 322235.07968554966]","[689876.0701063526, 565464.2115490022, 322235.07968554966]","[704770.3497189046, 583237.93866863, 322235.07968554966]","[1506959.314445557, 748697.4416936112, 322235.07968554966]","[874173.3097448724, 811246.687098835, 322235.07968554966]","[736187.3820348328, 611445.485697263, 322235.07968554966]","[665381.2822389503, 570150.3703743834, 322235.07968554966]","[567984.3938397274, 541196.9483767566, 322235.07968554966]","[758034.9267927358, 569694.7953805133, 322235.07968554966]","[586741.5200231319, 531702.8322616626, 322235.07968554966]","[590682.9959046469, 553841.6572954815, 322235.07968554966]","[540268.7138800854, 514090.44232769485, 322235.07968554966]","[711943.6048159777, 616251.5767228605, 322235.07968554966]","[566368.6156759429, 541949.853356497, 322235.07968554966]","[536458.3983082649, 506355.37431215035, 322235.07968554966]","[549249.1701777524, 525070.398881658, 322235.07968554966]","[538329.0679751334, 517364.2421894148, 322235.07968554966]","[542081.0003221666, 519945.6677105138, 322235.07968554966]","[990580.6271067767, 820367.6351546358, 322235.07968554966]","[505120.47389455163, 499923.4227636432, 322235.07968554966]","[632206.3865379734, 588663.1994647954, 322235.07968554966]","[758740.0111135229, 613357.9623560832, 322235.07968554966]","[578015.1418194077, 526347.0917742632, 322235.07968554966]","[555067.7597938221, 529938.1091294815, 322235.07968554966]","[634594.4128489885, 542846.379905703, 322235.07968554966]","[833752.8426232534, 643608.7376367853, 322235.07968554966]","[619815.2591227735, 539882.9231717603, 322235.07968554966]","[524312.7991645094, 515165.8176468687, 322235.07968554966]","[1198793.9247114642, 689865.0518799933, 322235.07968554966]","[571932.4041673864, 526606.676140703, 322235.07968554966]","[544789.3938765896, 516614.8442008665, 322235.07968554966]","[653747.4052849456, 609096.5563943826, 322235.07968554966]","[561025.0209240698, 534428.9298508717, 322235.07968554966]","[600531.2478716351, 523433.1100132869, 322235.07968554966]","[527257.3596417446, 510350.53042124276, 322235.07968554966]","[766550.347186851, 661603.835165053, 322235.07968554966]","[740677.0912531276, 669440.973221403, 322235.07968554966]","[622141.4267400019, 532261.0862168784, 322235.07968554966]","[599170.5424487116, 541676.7749388545, 322235.07968554966]","[572683.8783319826, 522215.4185266779, 322235.07968554966]","[611807.5476793819, 534149.4414393287, 322235.07968554966]"
"[645198.8657934298, 614002.5276865761, 392995.5209286086]","[918772.2450437011, 844311.8218132218, 392995.5209286086]","[785948.5153394821, 699930.5094689912, 392995.5209286086]","[739033.8177807543, 666841.3550341761, 392995.5209286086]","[1648502.6887142155, 712407.0077757577, 392995.5209286086]","[1021614.5333815176, 865116.4421000339, 392995.5209286086]","[676453.0476472164, 622575.749653115, 392995.5209286086]","[1131080.50685386, 857357.0220076153, 392995.5209286086]","[657598.5098925282, 615870.7316399511, 392995.5209286086]","[755262.1818060037, 688464.0129832702, 392995.5209286086]","[720084.8216344024, 636064.3823215424, 392995.5209286086]","[676163.8466906578, 628984.7976113725, 392995.5209286086]","[683667.3348005887, 633607.7923707169, 392995.5209286086]","[871550.2806621095, 727389.7016981983, 392995.5209286086]","[704041.807718113, 642080.0022257769, 392995.5209286086]","[628430.3359190051, 610172.0901449581, 392995.5209286086]","[632617.4857694049, 617149.5910919793, 392995.5209286086]","[665956.8806580041, 618665.8672726136, 392995.5209286086]","[1001398.9085076909, 842407.1863638777, 392995.5209286086]","[764810.5672565642, 633143.2134308722, 392995.5209286086]","[719016.8332385587, 620338.4940867033, 392995.5209286086]","[677885.2063188889, 616933.3713732633, 392995.5209286086]","[684884.2698102767, 650773.0266501292, 392995.5209286086]","[803442.744127692, 646159.5461165288, 392995.5209286086]","[886481.6526670941, 690686.9025185205, 392995.5209286086]","[658001.8647461616, 621674.4145050776, 392995.5209286086]","[769859.5558330071, 725142.7535474441, 392995.5209286086]","[872367.4883511465, 751262.252095698, 392995.5209286086]","[653608.3467330402, 621749.8959914029, 392995.5209286086]","[647098.8097547962, 612231.3824687308, 392995.5209286086]","[1053564.8681101983, 764701.1086700085, 392995.5209286086]","[716696.4131413954, 676044.3301655491, 392995.5209286086]","[782008.1900635974, 704187.2814415918, 392995.5209286086]","[868884.9639249792, 763716.9396630372, 392995.5209286086]","[825913.2439789592, 656619.7713088648, 392995.5209286086]","[650428.7468697185, 608783.2857716919, 392995.5209286086]","[688949.0835476272, 648875.5324158347, 392995.5209286086]","[779708.5975971236, 753757.467703666, 392995.5209286086]","[643748.5451043528, 627774.1421135347, 392995.5209286086]","[700128.8238300532, 627901.7595601487, 392995.5209286086]","[650271.521717625, 629807.3879965086, 392995.5209286086]","[695122.3021934408, 653698.5335064828, 392995.5209286086]","[625417.6185055696, 611194.0149306785, 392995.5209286086]","[655861.42175221, 631106.6632691192, 392995.5209286086]","[697492.7167954152, 646709.2234319531, 392995.5209286086]","[663262.7212397757, 632497.3441838863, 392995.5209286086]","[637880.3429960648, 617705.7922292429, 392995.5209286086]","[698789.9211459729, 629592.6665108036, 392995.5209286086]","[1940149.7345267555, 1441420.1129495047, 392995.5209286086]","[656572.8191855422, 630100.4406574143, 392995.5209286086]"
"[2162011.7700066636, 898134.1501846374, 447891.24020872917]","[948130.8610151578, 756922.8162851674, 447891.24020872917]","[755932.1515239618, 737668.7249820818, 447891.24020872917]","[882469.2876582082, 724187.1982663275, 447891.24020872917]","[2968950.6736410786, 1187240.6424562118, 447891.24020872917]","[957243.7271984936, 865621.6052346444, 447891.24020872917]","[769443.8365712308, 736633.7814207773, 447891.24020872917]","[740476.3153165914, 698138.8730016915, 447891.24020872917]","[1275198.076925802, 1039816.2590089275, 447891.24020872917]","[728230.300197442, 691944.0811507194, 447891.24020872917]","[768696.0874261374, 693893.9294005374, 447891.24020872917]","[828250.0157677568, 772323.574567968, 447891.24020872917]","[838197.1336142194, 781540.7330106979, 447891.24020872917]","[757712.1182909337, 717915.0237096602, 447891.24020872917]","[737159.5809355408, 703408.6517950627, 447891.24020872917]","[728194.7828057423, 703221.1450393266, 447891.24020872917]","[921849.3261588474, 817949.3254997577, 447891.24020872917]","[968519.7849126996, 809931.483049791, 447891.24020872917]","[1192025.3119346309, 1040836.9635784552, 447891.24020872917]","[970406.7940864556, 799881.1857064097, 447891.24020872917]","[813843.5088178585, 731522.4859870027, 447891.24020872917]","[774316.6068128722, 744761.2023416394, 447891.24020872917]","[713959.8181869141, 692048.2349586036, 447891.24020872917]","[727053.9737459434, 707252.0722777141, 447891.24020872917]","[737835.281077546, 696932.1685094633, 447891.24020872917]","[766105.6144351546, 734138.7446906359, 447891.24020872917]","[976342.5132596256, 897820.6585366641, 447891.24020872917]","[1232324.900529922, 955361.9594406093, 447891.24020872917]","[1015848.5232468557, 862291.2712321116, 447891.24020872917]","[705338.5524240131, 685892.030328065, 447891.24020872917]","[722665.7415532405, 695525.4958098185, 447891.24020872917]","[783457.4476522778, 731541.573677286, 447891.24020872917]","[726833.5601929593, 694184.6565267175, 447891.24020872917]","[848471.1040807157, 738562.8978347001, 447891.24020872917]","[1082067.8531201307, 887324.6310349505, 447891.24020872917]","[855039.4322689192, 813775.3145285178, 447891.24020872917]","[863351.352480422, 770319.3992183823, 447891.24020872917]","[733186.5022432554, 694362.1997654062, 447891.24020872917]","[1167745.9978541578, 881549.1778515358, 447891.24020872917]","[772333.948663631, 730821.2442201237, 447891.24020872917]","[757559.877906789, 706200.9054006716, 447891.24020872917]","[817897.7288728958, 749334.9353308782, 447891.24020872917]","[749919.4940233117, 691050.8711598996, 447891.24020872917]","[887737.8286898816, 776090.6665844601, 447891.24020872917]","[823980.433661541, 723174.2938447866, 447891.24020872917]","[874984.1794504736, 781220.927076323, 447891.24020872917]","[745919.1640785978, 727936.4202345868, 447891.24020872917]","[1279151.106944878, 810804.0535113364, 447891.24020872917]","[838980.7199187864, 710126.5507284837, 447891.24020872917]","[780188.3080779939, 719874.2047591587, 447891.24020872917]"
"[960543.7177684089, 775087.6309516862, 394169.7433190697]","[625625.2204066443, 607948.8811643008, 394169.7433190697]","[650164.8371941502, 615993.3899631371, 394169.7433190697]","[974263.3724650445, 713337.231604782, 394169.7433190697]","[818578.903398064, 656337.385793022, 394169.7433190697]","[712120.5905657914, 636169.6081486912, 394169.7433190697]","[778627.8463197133, 717342.9193400972, 394169.7433190697]","[748025.7569768728, 658675.2135154896, 394169.7433190697]","[1003601.449182791, 809067.8186349702, 394169.7433190697]","[814366.3229157155, 709167.4135654293, 394169.7433190697]","[1167953.1570213432, 1084460.2240431095, 394169.7433190697]","[634219.2246085624, 618043.7527539133, 394169.7433190697]","[811116.467175982, 687496.1692865753, 394169.7433190697]","[632721.4970676991, 607818.6362417468, 394169.7433190697]","[812292.721017458, 699746.3691771791, 394169.7433190697]","[757940.2602438418, 681978.4681665828, 394169.7433190697]","[711822.0135182994, 633913.4315396324, 394169.7433190697]","[691212.1041973035, 619613.651481431, 394169.7433190697]","[801065.5707346876, 684598.9448646221, 394169.7433190697]","[760213.1664779244, 654481.6146469214, 394169.7433190697]","[760871.9938461222, 700192.4983177973, 394169.7433190697]","[658394.0640515978, 635231.1668807175, 394169.7433190697]","[674529.9097297101, 616568.0815305497, 394169.7433190697]","[657912.4911265867, 613704.1478541088, 394169.7433190697]","[933434.372164019, 828153.8557459125, 394169.7433190697]","[843087.8173255603, 733022.5750463036, 394169.7433190697]","[803297.1671098678, 742500.3565447154, 394169.7433190697]","[762669.005108099, 739466.4946078943, 394169.7433190697]","[782340.5052811112, 662762.7868425692, 394169.7433190697]","[709007.1241172787, 673385.8094502084, 394169.7433190697]","[697651.0144376277, 637554.5195502952, 394169.7433190697]","[666132.7903546026, 618001.2230606644, 394169.7433190697]","[688496.868782186, 638565.1640515273, 394169.7433190697]","[809286.0479855672, 709068.5077364281, 394169.7433190697]","[740525.9653748502, 656728.5793638821, 394169.7433190697]","[775496.6838180757, 705563.163097125, 394169.7433190697]","[639372.8614897404, 612283.228867844, 394169.7433190697]","[1200524.8179809581, 768032.0200879297, 394169.7433190697]","[673545.7974043696, 618601.1767041321, 394169.7433190697]","[623986.0998267021, 610110.9223955343, 394169.7433190697]","[740264.4934875383, 677124.2539603397, 394169.7433190697]","[732486.9574763016, 676564.4263830022, 394169.7433190697]","[1120086.7401734616, 967235.0090779322, 394169.7433190697]","[671204.5845220048, 631814.3600060634, 394169.7433190697]","[686851.293633685, 625088.671324799, 394169.7433190697]","[667063.0903428801, 632902.859648298, 394169.7433190697]","[736474.4661997868, 645550.0793096713, 394169.7433190697]","[696741.5691484809, 618409.9711970874, 394169.7433190697]","[758595.175078496, 716720.1183765717, 394169.7433190697]","[1050579.1748154613, 911143.9636678945, 394169.7433190697]"
"[542418.3843498633, 531633.0994089338, 308267.65385079634]","[507058.10079655185, 496872.63241518894, 308267.65385079634]","[562546.8029265935, 532682.5747088697, 308267.65385079634]","[660468.1662045659, 600527.3922617615, 308267.65385079634]","[715313.8818897502, 576642.4627100602, 308267.65385079634]","[770268.192134775, 602018.4465920024, 308267.65385079634]","[608795.4578657291, 552122.6272770795, 308267.65385079634]","[932831.9291607316, 671366.0682921807, 308267.65385079634]","[816707.6101447865, 604290.9990203293, 308267.65385079634]","[698965.053374044, 545004.1551417193, 308267.65385079634]","[597622.9166830278, 548390.1068106751, 308267.65385079634]","[720692.5788288591, 637414.3930344628, 308267.65385079634]","[771696.0853348615, 638816.002870048, 308267.65385079634]","[863582.956308177, 730488.4127937023, 308267.65385079634]","[768201.7818450987, 674074.2582156401, 308267.65385079634]","[597553.8036188992, 579389.37202951, 308267.65385079634]","[625792.9659804839, 534330.3741761559, 308267.65385079634]","[930939.3993674603, 798580.7620760282, 308267.65385079634]","[614637.5973379966, 541419.304109889, 308267.65385079634]","[776610.8595278227, 574547.8249413398, 308267.65385079634]","[566986.3462989276, 513610.8891287125, 308267.65385079634]","[647595.9484657379, 619872.3490619408, 308267.65385079634]","[1019634.9127851058, 783686.7820955977, 308267.65385079634]","[872042.1809765784, 647311.2641917032, 308267.65385079634]","[693047.1818553577, 563248.1325090205, 308267.65385079634]","[1223235.1228819839, 925286.2592670196, 308267.65385079634]","[751921.2858401673, 672915.6710372892, 308267.65385079634]","[686835.3470974512, 594057.1273031771, 308267.65385079634]","[735401.9885096549, 643307.029414657, 308267.65385079634]","[604417.4323740259, 539023.3305764962, 308267.65385079634]","[553819.2090252095, 518836.55171909457, 308267.65385079634]","[544237.5277988435, 509385.50943198666, 308267.65385079634]","[536779.4673917516, 519480.75300650526, 308267.65385079634]","[748240.412085768, 658089.4257660484, 308267.65385079634]","[822488.8214595901, 723421.9988434484, 308267.65385079634]","[550795.4802888462, 514759.8904751102, 308267.65385079634]","[675004.8804276417, 567065.1704163133, 308267.65385079634]","[701274.0141618889, 624335.5673578728, 308267.65385079634]","[689029.804959139, 551102.4488748161, 308267.65385079634]","[553585.4808538301, 517567.2919071012, 308267.65385079634]","[656533.5271934394, 547147.3541012403, 308267.65385079634]","[699875.7630662444, 623661.417947195, 308267.65385079634]","[634769.4535216793, 550918.8212290468, 308267.65385079634]","[870280.7406782301, 690063.6122379118, 308267.65385079634]","[651547.3066382399, 533898.9234326989, 308267.65385079634]","[562148.680528732, 524556.9072344016, 308267.65385079634]","[572262.7017223708, 544405.8358333998, 308267.65385079634]","[671191.9317542567, 569983.9491469257, 308267.65385079634]","[573201.8766158632, 546872.9891738393, 308267.65385079634]","[701953.0689927073, 632703.020745333, 308267.65385079634]"
"[991997.1351181848, 797956.1469376646, 457403.706442174]","[1066903.506532725, 862387.7087185616, 457403.706442174]","[758278.792937329, 721722.1819245904, 457403.706442174]","[994354.0182162052, 818765.2166890027, 457403.706442174]","[1184452.1472798435, 1033240.3291429023, 457403.706442174]","[924357.3658456987, 809454.2720537968, 457403.706442174]","[745067.410141631, 713751.6769627213, 457403.706442174]","[829324.1829738893, 724911.805754725, 457403.706442174]","[830802.1707444737, 810417.1957954157, 457403.706442174]","[1265521.7627328818, 1189457.3447399186, 457403.706442174]","[924491.7250506356, 776124.1489431501, 457403.706442174]","[802125.7109391845, 741676.9423633518, 457403.706442174]","[946344.0236700316, 859705.1064834709, 457403.706442174]","[865189.9662188119, 823746.1003510937, 457403.706442174]","[815596.8308984733, 759641.2904527454, 457403.706442174]","[812216.9907390561, 764802.688325492, 457403.706442174]","[770227.5306569088, 726894.8492048953, 457403.706442174]","[856061.8218596645, 764017.7834300081, 457403.706442174]","[767726.3317136063, 731180.1343634161, 457403.706442174]","[963991.2845950187, 817873.6195362522, 457403.706442174]","[863337.4282976309, 783589.8301962143, 457403.706442174]","[944390.6528137221, 777056.1619383798, 457403.706442174]","[846207.7087201561, 782677.9910017843, 457403.706442174]","[1021964.610503041, 879640.5939638193, 457403.706442174]","[794434.2292705617, 748094.1722061698, 457403.706442174]","[1058162.0458328088, 914308.7070989216, 457403.706442174]","[824251.2284620551, 747278.0103996632, 457403.706442174]","[835405.6944857093, 725398.7664682891, 457403.706442174]","[943239.3528471396, 736423.981463928, 457403.706442174]","[903452.1572286594, 854492.4578091218, 457403.706442174]","[821844.6379344123, 771876.3235650461, 457403.706442174]","[748961.9853423132, 711092.3693076201, 457403.706442174]","[803012.2369127597, 734542.6816020411, 457403.706442174]","[1011883.0066619148, 948388.2109422275, 457403.706442174]","[837172.2585194381, 782545.6903728626, 457403.706442174]","[897501.2798126019, 799571.5954835449, 457403.706442174]","[867624.852275751, 757288.9593057419, 457403.706442174]","[1107675.9421675287, 817148.1917062317, 457403.706442174]","[729046.7705552652, 703062.1108260901, 457403.706442174]","[730328.4675700777, 709019.8058276341, 457403.706442174]","[803183.3080834991, 734682.2296866413, 457403.706442174]","[797475.6513928961, 760376.3311346151, 457403.706442174]","[727366.4975360645, 704363.2962265816, 457403.706442174]","[765172.125828645, 745828.7862209829, 457403.706442174]","[1102851.39615327, 923538.842256895, 457403.706442174]","[825318.3524581066, 752614.8015204172, 457403.706442174]","[853367.0510926622, 789415.3072943079, 457403.706442174]","[845665.981497498, 808093.7675550724, 457403.706442174]","[765510.027326117, 726900.0098793423, 457403.706442174]","[856226.1437939031, 769263.3104433728, 457403.706442174]"
"[760772.1511705747, 667851.1205575167, 342648.987493363]","[640108.0726513253, 555261.5947923202, 342648.987493363]","[697316.2710381048, 650093.3638560487, 342648.987493363]","[594865.04084355, 558469.7793441205, 342648.987493363]","[972275.0503598877, 856716.0489993393, 342648.987493363]","[652892.4863473284, 609978.8108506995, 342648.987493363]","[554084.9695127471, 539880.5517760479, 342648.987493363]","[632404.8209385248, 601118.3355141173, 342648.987493363]","[636987.6709663594, 581095.005196249, 342648.987493363]","[847527.155059593, 744566.6659181227, 342648.987493363]","[1132054.2832327206, 844082.0326587114, 342648.987493363]","[673190.2322422637, 624519.0152688932, 342648.987493363]","[775412.890147657, 602931.5515882602, 342648.987493363]","[1096426.4392370007, 955817.5219312953, 342648.987493363]","[713219.503067706, 627755.8022007479, 342648.987493363]","[561377.3085884311, 545387.6769807029, 342648.987493363]","[560908.111352599, 548407.2912877782, 342648.987493363]","[719453.0655109949, 694885.5325324463, 342648.987493363]","[670649.3042334354, 590313.0958704049, 342648.987493363]","[550704.7539651453, 537719.8278528565, 342648.987493363]","[551605.2756484103, 534322.2678612568, 342648.987493363]","[638815.0591879552, 590227.6025629002, 342648.987493363]","[625741.3711518623, 548457.5490705989, 342648.987493363]","[666075.9975210808, 583312.4864169318, 342648.987493363]","[992503.0915903636, 816243.0539102913, 342648.987493363]","[815130.5591053757, 710408.1345943613, 342648.987493363]","[629519.8298568975, 561857.3990377786, 342648.987493363]","[1628356.10073457, 1091628.4756742471, 342648.987493363]","[905042.2018599184, 650625.6436267555, 342648.987493363]","[901587.5546823582, 755696.0412350239, 342648.987493363]","[779124.0355191814, 581492.3435268283, 342648.987493363]","[2369603.8559287367, 1428637.2333078426, 342648.987493363]","[726653.095080618, 607042.7735845987, 342648.987493363]","[567161.2354018863, 541702.3523979635, 342648.987493363]","[781151.22302707, 689160.4564288617, 342648.987493363]","[662212.2534974433, 591402.1003777678, 342648.987493363]","[628078.2919845685, 566980.4599076312, 342648.987493363]","[576071.7743960243, 548595.9490303147, 342648.987493363]","[558434.1349262808, 540578.2753284625, 342648.987493363]","[604960.1570616266, 558228.7288307404, 342648.987493363]","[598369.5457615075, 555237.1141625941, 342648.987493363]","[565611.0799502207, 544448.2989441057, 342648.987493363]","[619811.4376112634, 554546.6902574374, 342648.987493363]","[790059.4120606438, 585704.100639483, 342648.987493363]","[779698.4794255069, 743703.0850985411, 342648.987493363]","[557209.921962553, 538635.1040725172, 342648.987493363]","[807557.3491140635, 670916.2928991371, 342648.987493363]","[671291.1168154166, 604316.9884072755, 342648.987493363]","[732881.0060913941, 645918.2355606176, 342648.987493363]","[596183.2646657678, 568238.8686308668, 342648.987493363]"
"[709331.6339480043, 641380.0656896647, 380862.5089576615]","[667757.5225757499, 608691.1344827572, 380862.5089576615]","[681361.2108430922, 616141.1064432106, 380862.5089576615]","[771074.0933697305, 625248.9874964576, 380862.5089576615]","[653860.497519359, 613393.7642482019, 380862.5089576615]","[656386.038931761, 615650.7818587, 380862.5089576615]","[809560.7989531868, 682727.1479204443, 380862.5089576615]","[806420.5464928903, 724100.2751075594, 380862.5089576615]","[653041.2310899366, 616736.9976692216, 380862.5089576615]","[707462.9196714433, 603966.7502550051, 380862.5089576615]","[694418.1753784601, 617115.0947841934, 380862.5089576615]","[792024.5598507212, 752500.3630954362, 380862.5089576615]","[1043495.6207404337, 873582.3836719097, 380862.5089576615]","[821780.8692446024, 700928.626380542, 380862.5089576615]","[860131.4921555629, 759523.0909827355, 380862.5089576615]","[829449.6598923035, 719049.7282543137, 380862.5089576615]","[932812.6053675611, 789389.151313904, 380862.5089576615]","[742913.1986049014, 687391.5571258044, 380862.5089576615]","[673364.1754092983, 616803.415840605, 380862.5089576615]","[664881.6000288603, 637370.039773793, 380862.5089576615]","[606136.2252888007, 591800.6092806774, 380862.5089576615]","[833630.6829394297, 765934.0576644666, 380862.5089576615]","[717179.0356645955, 618773.7708000246, 380862.5089576615]","[706677.903104428, 626559.5868566257, 380862.5089576615]","[610005.9951391233, 598479.0956534797, 380862.5089576615]","[747254.7181346647, 671003.351955923, 380862.5089576615]","[751551.4537774095, 627482.3871159406, 380862.5089576615]","[708391.301582083, 618886.761800369, 380862.5089576615]","[678450.5394250834, 634256.6368299834, 380862.5089576615]","[664124.8126669494, 641158.0089058199, 380862.5089576615]","[640110.2136587393, 599739.5919894029, 380862.5089576615]","[996029.9623133668, 899292.0517668172, 380862.5089576615]","[2275651.8019451015, 1096368.0692863835, 380862.5089576615]","[932566.6368974713, 854596.7053932581, 380862.5089576615]","[685135.9541752752, 666993.0763165936, 380862.5089576615]","[609581.3811637177, 594041.0844763567, 380862.5089576615]","[641831.1916144441, 615215.4123320712, 380862.5089576615]","[787138.6216148188, 640604.1781043631, 380862.5089576615]","[630945.8773935444, 598176.9026641194, 380862.5089576615]","[992333.4818576486, 815015.8268226453, 380862.5089576615]","[796627.1517123338, 766100.8763016517, 380862.5089576615]","[754785.3993491771, 693684.2063618674, 380862.5089576615]","[730306.6631620133, 668329.279699158, 380862.5089576615]","[597517.7064612798, 586598.1598164545, 380862.5089576615]","[627860.7243634883, 604134.8040048253, 380862.5089576615]","[2738073.617804836, 1641590.1969092865, 380862.5089576615]","[602559.4264288113, 591023.0027395858, 380862.5089576615]","[780926.9177158368, 663969.7085271314, 380862.5089576615]","[1028268.7641634184, 942876.3503170362, 380862.5089576615]","[731767.9337429738, 664809.4027090367, 380862.5089576615]"
"[561750.9820974701, 520106.2758454722, 306310.58902401215]","[555241.3008104527, 540819.2112122149, 306310.58902401215]","[819537.0376943231, 613581.1411766101, 306310.58902401215]","[644977.1484567868, 557249.6874292763, 306310.58902401215]","[573136.7782407477, 536662.6887571105, 306310.58902401215]","[539061.5606394794, 518331.3132760698, 306310.58902401215]","[607706.5088532235, 526248.6780281527, 306310.58902401215]","[1060780.182383945, 915335.9065520468, 306310.58902401215]","[966879.3731297872, 797210.0051510531, 306310.58902401215]","[528257.3910463764, 508405.5510473616, 306310.58902401215]","[582736.7428681062, 527767.871632134, 306310.58902401215]","[783647.270680106, 666643.2730613918, 306310.58902401215]","[710750.6751151682, 626159.689153286, 306310.58902401215]","[579563.8378836255, 526905.8205576495, 306310.58902401215]","[606707.4866555809, 585668.8779242992, 306310.58902401215]","[760461.8678441782, 640946.8061727991, 306310.58902401215]","[741665.351167582, 685623.9494133696, 306310.58902401215]","[529844.7271166408, 512990.32106294355, 306310.58902401215]","[599907.103591963, 537374.7659090025, 306310.58902401215]","[849606.6690978616, 749289.7463067032, 306310.58902401215]","[594405.1083946195, 534482.4894700155, 306310.58902401215]","[596711.4553645159, 556815.7716065805, 306310.58902401215]","[1049717.3464893398, 639605.4505666469, 306310.58902401215]","[560560.2797385863, 525150.1600970966, 306310.58902401215]","[584098.7423203486, 534572.4618871035, 306310.58902401215]","[583377.1395744488, 541426.5918555373, 306310.58902401215]","[771589.3637531392, 705265.813636295, 306310.58902401215]","[1184303.302779131, 702545.9022048446, 306310.58902401215]","[848634.7679784484, 633122.2208999193, 306310.58902401215]","[508294.4145960781, 501337.51578777254, 306310.58902401215]","[667657.4247260586, 635791.8752292427, 306310.58902401215]","[716930.7118535576, 589733.7698497194, 306310.58902401215]","[625512.2456067775, 531986.6637394226, 306310.58902401215]","[790357.2931798073, 568782.3950833965, 306310.58902401215]","[671498.3371392891, 527779.6991853936, 306310.58902401215]","[837854.4383775532, 640111.6615258314, 306310.58902401215]","[744944.3118025697, 572565.5832281616, 306310.58902401215]","[576750.2233663257, 526148.7450430427, 306310.58902401215]","[649773.3687166853, 586196.3759214176, 306310.58902401215]","[554497.6591916301, 549350.5838722186, 306310.58902401215]","[647121.0888349008, 537229.7217953847, 306310.58902401215]","[931739.0598986744, 745268.6984641084, 306310.58902401215]","[563217.7435730716, 519322.7572573754, 306310.58902401215]","[587101.8818247068, 556364.1310512385, 306310.58902401215]","[594151.0830296383, 569344.1591908938, 306310.58902401215]","[533734.8005424738, 515343.19515438983, 306310.58902401215]","[552745.5290381281, 524637.5584465326, 306310.58902401215]","[582392.8330353925, 542348.7236149249, 306310.58902401215]","[897257.6796563832, 620093.3862981115, 306310.58902401215]","[874422.1552654725, 764866.7809422394, 306310.58902401215]"
