,10,20,50,100,200,500,1000
1,1.2296350107931484,1.1613204157714034,1.094618568556545,1.0673315798959706,1.0475407292740677,1.0279519242381232,1.0202857866177215
2,1.157800804368453,1.0824243676841308,1.0351982914158346,1.0187484043733839,1.0092652082727374,1.0037712797480156,1.0018973974935608
5,1.1309119706357766,1.0649546152679747,1.026740089607478,1.0142592547415583,1.0070787836052983,1.0028326812544068,1.001404737213973
10,1.1302516150177548,1.0640628522865714,1.026257507915715,1.01398820682887,1.0069356311258486,1.002776229440502,1.0013767765366082
