0
"[5075.1755873090515, 4534.365430587207, 3086.1045857749955, 2660.1375152030114]"
"[8505.364805358655, 6970.993065365964, 4681.9821952142565, 3871.7549879305293]"
"[7425.0839815048985, 5574.139339509741, 4243.788835600357, 2448.5551325400306]"
"[7260.561430230979, 6306.483926129051, 4687.80445865711, 3272.6258934891243]"
"[9626.236065326879, 10119.103983064617, 7135.8450013773045, 5642.382557683368]"
"[9059.046700999133, 7001.915421723537, 4792.352166163571, 4080.6571083188014]"
"[5417.368584721953, 5075.003277683862, 3446.367642287026, 3053.2880826792752]"
"[8196.806033646815, 6633.668489014651, 4676.483450926102, 3665.220352621829]"
"[5354.545790649262, 5110.802513749638, 3538.2743273572346, 3007.2985684871924]"
"[8868.475589449437, 8238.598386125157, 5948.91567070504, 4078.0031566139905]"
"[6747.936188291156, 4966.50991730453, 3445.633659838964, 2904.5942837297903]"
"[5251.971503989754, 4804.447835678367, 3311.075572387032, 2865.148386378115]"
"[11594.895350456069, 9153.886886602084, 6302.351864310404, 5100.31826004052]"
"[9116.129555853988, 7541.8645864824875, 5284.476864963868, 3983.1079647208126]"
"[9777.170786951387, 8589.31288634226, 6066.185988064141, 4751.54304563746]"
"[3347.198311766109, 3201.54742980559, 2309.978247211146, 1678.3331012971175]"
"[12366.472677425585, 10714.834818083256, 7750.999548435125, 5506.620118415627]"
"[4125.346080042682, 3338.2254875421427, 2233.252822165047, 2067.1824464159076]"
"[5685.1510671861015, 5518.101890468577, 3692.062015883955, 3211.674938605838]"
"[12945.837967058476, 9779.809659047845, 6585.242167046353, 5324.8847015738675]"
"[8906.8236169182, 8733.331623460366, 5987.819696127573, 4985.221875399416]"
"[11574.393626212553, 9248.188973669516, 6230.658985232713, 4856.948040344654]"
"[6173.9697319052775, 4906.836847919218, 3611.938219558126, 2342.724458207914]"
"[11676.770236966224, 9824.69149394911, 7187.732861105481, 4990.861658913548]"
"[5048.5747209343235, 4783.778699578822, 3288.0903367727833, 2718.949415339267]"
"[11916.470316786457, 10168.682665913286, 7125.6617129285505, 5590.309747266275]"
"[7750.284326605275, 6123.577646780461, 4212.603834998822, 3621.0670685002724]"
"[9158.958351774107, 6359.672681768169, 4436.1762020973, 3442.139142884448]"
"[10243.83448238581, 6986.04289620829, 4495.436915432178, 4277.517410877804]"
"[9316.775918454376, 7391.447306649787, 5293.816160302638, 4143.890928098975]"
"[10025.877659913343, 7496.78874578643, 5209.113769603075, 4242.308983565868]"
"[3732.812198906017, 3166.656675074287, 2321.3798395582226, 1657.396948280523]"
"[10702.476950715756, 8883.135610534433, 6297.60495081373, 4562.977358047537]"
"[10112.221271292156, 7796.24730848915, 5547.162487907498, 4131.253008214239]"
"[7720.010361789043, 6776.10935147658, 4534.519431536819, 4167.876976604608]"
"[5682.795290768981, 5190.473840124098, 3542.150875455839, 3129.5227881864416]"
"[7963.034779751346, 7675.0558184948395, 5171.8481284900245, 4365.6613969985565]"
"[6542.343700726963, 5586.468411913129, 4067.3987309153754, 2740.291001080105]"
"[6844.549496520563, 5264.853777014143, 3644.32559056221, 2985.23870382361]"
"[10081.1957453589, 8460.187111957986, 5740.473218508168, 4750.182871793493]"
"[13189.95726734306, 10501.406990786727, 7287.032605926424, 5828.875320359544]"
"[11100.830227870198, 10565.375740732692, 7187.581630558636, 6176.196724752791]"
"[9126.157969089018, 8561.939531187181, 6158.261847340439, 4386.068914119735]"
"[8297.657167974356, 7095.7591388832425, 4841.441280345251, 4250.428210030581]"
"[6571.934343077185, 5556.222820907764, 3850.7315870247944, 3130.5120761535222]"
"[10768.491107727914, 8182.53552195586, 5782.859181741858, 4506.91408980277]"
"[5120.019310422426, 4391.285632187425, 3199.8743932933357, 2241.8601730133137]"
"[10616.015467985548, 8338.382750846875, 5753.641033239079, 4030.318894108084]"
"[8428.63937118574, 8110.193063744378, 5510.091033152003, 4518.780033446132]"
"[7380.903507548377, 5841.24271232934, 4050.217008219117, 3477.3305302945464]"
