0
"[1480789.4022953715, 1261508.0752143762, 1197909.1654172882, 76918.66431489715]"
"[1457644.1364961304, 1265555.7573822946, 1192971.6038984791, 78802.83669905693]"
"[1448709.8566110313, 1246066.5385562417, 1185305.8803689075, 81075.55375384235]"
"[1423701.1985090962, 1288252.3737911365, 1216694.2031687987, 83818.17595958836]"
"[1332724.326835821, 1202903.2715053414, 1142459.7909790878, 79685.65760926511]"
"[1253615.4408460073, 1136452.9510217963, 1076683.6620896743, 74177.76990412021]"
"[1452012.4442418509, 1240083.9747580495, 1174968.7420301095, 75219.29077809364]"
"[1360765.1454406444, 1208926.2407366338, 1139907.3392095736, 74188.9739836907]"
"[1335966.7290775366, 1131865.8716223082, 1073298.919064152, 67461.53958959349]"
"[1233776.1819170264, 1062496.47757595, 1009035.2646327765, 72440.88321829372]"
"[1349491.0672637117, 1167477.7776055525, 1104233.1174176636, 75997.66491592936]"
"[1455422.6921867582, 1262708.253471886, 1190660.6396377122, 77492.67112505184]"
"[1451448.807716479, 1272113.7374771188, 1199591.8609739738, 76235.20474422106]"
"[1370314.275460673, 1190915.0342643398, 1131581.657379444, 73702.01543358357]"
"[1438823.4333025063, 1284859.6094212774, 1219447.2717866218, 77202.85629286859]"
"[1274579.5889705492, 1079517.574432165, 1022946.2055878672, 68549.7283335362]"
"[1347709.1984341217, 1208486.1118306948, 1140991.5094630257, 77478.3725888448]"
"[1357404.5533264903, 1125771.1796979096, 1069088.5225334307, 75283.74701030488]"
"[1540998.3685549672, 1401824.5781099217, 1329858.4724266487, 83499.86148003761]"
"[1345582.1083970405, 1230143.5818102595, 1164897.994874497, 80511.69834861219]"
"[1213634.1615589783, 1056296.1580897013, 998451.9167100254, 69548.56531783499]"
"[1314445.1546009537, 1214677.0322504465, 1157134.5882212603, 73978.25527667826]"
"[1242911.908423551, 1095223.1386078545, 1032420.8840529954, 71615.99605256894]"
"[1254254.6961388232, 1133385.1981457553, 1069310.5178713659, 76799.78602320454]"
"[1328504.6756727875, 1165199.7299625508, 1100931.2604381053, 75759.42422454008]"
"[1361921.6266704842, 1241140.7865207705, 1178962.584951333, 79212.03096640884]"
"[1325785.1222438717, 1180805.1084576824, 1117942.765378345, 79002.62890893596]"
"[1428209.449770117, 1238689.3465409048, 1174496.3050848392, 82024.7940321363]"
"[1487124.6002817864, 1249170.2702490867, 1187006.9273573125, 74561.374064328]"
"[1279559.9567765817, 1159669.68431396, 1098509.8825256666, 73868.40646240032]"
"[1260790.2493420877, 1139645.3462398825, 1072954.6299762474, 68980.53782287399]"
"[1305265.9069722565, 1157571.141275495, 1100349.7502944034, 70733.11716444875]"
"[1377646.92748189, 1212661.8245362295, 1146919.111830462, 75677.55673640182]"
"[1258764.8894510209, 1116487.0001563309, 1062503.3591152763, 73212.23022626081]"
"[1333423.0494204469, 1156858.5286999915, 1092631.3807281894, 76145.33258035616]"
"[1319826.1590286116, 1150000.0144782236, 1092071.58614028, 75072.2207598156]"
"[1492763.1197750915, 1234450.2748234053, 1171733.1625959012, 74483.42878122926]"
"[1411311.7526827222, 1247487.6270927633, 1183589.430459729, 77092.8517600613]"
"[1490850.5147298079, 1287338.2784786262, 1213695.0634664807, 84527.15116884185]"
"[1511464.0935261047, 1327636.43891232, 1263086.2723811292, 78804.7637336229]"
"[1477719.847836685, 1204911.74911999, 1139944.1078856438, 78236.60490626273]"
"[1454484.21064332, 1311263.1143922696, 1237562.784250761, 83734.89247771303]"
"[1295818.7052260314, 1171137.9738417428, 1100175.3096896238, 72287.05718082156]"
"[1471936.8941942905, 1249286.3537011817, 1184421.3739457624, 76768.83633952792]"
"[1168025.2210100314, 1044207.9453480334, 990594.2004203085, 68235.42512211204]"
"[1379985.6559200948, 1223934.8843157552, 1155810.7671381973, 75901.96334807124]"
"[1485650.9266202543, 1319183.616525566, 1243704.9416511313, 80977.25332638444]"
"[1404000.7667733156, 1235452.7822173666, 1173109.5986658928, 76380.1735526008]"
"[1452019.9249202998, 1241442.6316169472, 1175426.0578048364, 78810.35248925505]"
"[1481164.5575631424, 1249630.5077582456, 1183646.3088363146, 77723.57050091808]"
