0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
"[1105750.5687356447, 963752.837228122, 912268.1277678369]","[1079971.155633968, 963752.837228122, 912268.1277678369]","[1069681.9990580343, 963752.837228122, 912268.1277678369]","[1075223.5180533512, 963752.837228122, 912268.1277678369]","[1110756.5985289488, 963752.837228122, 912268.1277678369]","[1095154.0805274139, 963752.837228122, 912268.1277678369]","[1145719.4761286508, 963752.837228122, 912268.1277678369]","[1076193.347789957, 963752.837228122, 912268.1277678369]","[1107349.309891451, 963752.837228122, 912268.1277678369]","[1046572.4914718911, 963752.837228122, 912268.1277678369]","[1051481.7174199878, 963752.837228122, 912268.1277678369]","[1071657.558863645, 963752.837228122, 912268.1277678369]","[1110546.9574768504, 963752.837228122, 912268.1277678369]","[1096987.8014007616, 963752.837228122, 912268.1277678369]","[1080421.3665241315, 963752.837228122, 912268.1277678369]","[1114971.9442271339, 963752.837228122, 912268.1277678369]","[1102634.2147541866, 963752.837228122, 912268.1277678369]","[1103239.3351585986, 963752.837228122, 912268.1277678369]","[1096912.9390230398, 963752.837228122, 912268.1277678369]","[1085875.8020643832, 963752.837228122, 912268.1277678369]","[1182906.3510870629, 963752.837228122, 912268.1277678369]","[1082707.308999544, 963752.837228122, 912268.1277678369]","[1070483.876774448, 963752.837228122, 912268.1277678369]","[1054414.3556344858, 963752.837228122, 912268.1277678369]","[1076467.5265264711, 963752.837228122, 912268.1277678369]","[1081639.6770022959, 963752.837228122, 912268.1277678369]","[1151298.5284594211, 963752.837228122, 912268.1277678369]","[1064240.9137209968, 963752.837228122, 912268.1277678369]","[1074913.1726066943, 963752.837228122, 912268.1277678369]","[1077945.4258359694, 963752.837228122, 912268.1277678369]","[1089516.6600765553, 963752.837228122, 912268.1277678369]","[1036960.1316995568, 963752.837228122, 912268.1277678369]","[1113426.4776404193, 963752.837228122, 912268.1277678369]","[1135183.3053867193, 963752.837228122, 912268.1277678369]","[1090149.341230617, 963752.837228122, 912268.1277678369]","[1088100.9399589011, 963752.837228122, 912268.1277678369]","[1098902.4784968796, 963752.837228122, 912268.1277678369]","[1102332.869678499, 963752.837228122, 912268.1277678369]","[1068108.983058448, 963752.837228122, 912268.1277678369]","[1127234.0314748941, 963752.837228122, 912268.1277678369]","[1107563.7770207091, 963752.837228122, 912268.1277678369]","[1142083.9259552897, 963752.837228122, 912268.1277678369]","[1104364.9209410697, 963752.837228122, 912268.1277678369]","[1102804.292325767, 963752.837228122, 912268.1277678369]","[1096665.7585940198, 963752.837228122, 912268.1277678369]","[1051670.5100775855, 963752.837228122, 912268.1277678369]","[1102689.4457889355, 963752.837228122, 912268.1277678369]","[1085217.3397436752, 963752.837228122, 912268.1277678369]","[1135822.0357555714, 963752.837228122, 912268.1277678369]","[1116959.1967745423, 963752.837228122, 912268.1277678369]","[1122012.8586309764, 963752.837228122, 912268.1277678369]","[1093946.8768856765, 963752.837228122, 912268.1277678369]","[1062242.713372702, 963752.837228122, 912268.1277678369]","[1089710.1921583181, 963752.837228122, 912268.1277678369]","[1145598.98635734, 963752.837228122, 912268.1277678369]","[1103335.3948179712, 963752.837228122, 912268.1277678369]","[1122107.7035763378, 963752.837228122, 912268.1277678369]","[1091324.3293142247, 963752.837228122, 912268.1277678369]","[1113530.2326045458, 963752.837228122, 912268.1277678369]","[1096643.839585684, 963752.837228122, 912268.1277678369]","[1098282.3526811756, 963752.837228122, 912268.1277678369]","[1079571.6591123312, 963752.837228122, 912268.1277678369]","[1159038.1447970015, 963752.837228122, 912268.1277678369]","[1104307.626221079, 963752.837228122, 912268.1277678369]","[1090874.3120689164, 963752.837228122, 912268.1277678369]","[1116135.549721638, 963752.837228122, 912268.1277678369]","[1100545.939910764, 963752.837228122, 912268.1277678369]","[1117334.1930743908, 963752.837228122, 912268.1277678369]","[1096150.9271959595, 963752.837228122, 912268.1277678369]","[1110521.623077217, 963752.837228122, 912268.1277678369]","[1111617.6148864464, 963752.837228122, 912268.1277678369]","[1101936.878382617, 963752.837228122, 912268.1277678369]","[1109540.568703377, 963752.837228122, 912268.1277678369]","[1122017.5808063012, 963752.837228122, 912268.1277678369]","[1099457.4256096205, 963752.837228122, 912268.1277678369]","[1098294.3440344406, 963752.837228122, 912268.1277678369]","[1068031.3654680203, 963752.837228122, 912268.1277678369]","[1140742.4105290365, 963752.837228122, 912268.1277678369]","[1094533.9602990465, 963752.837228122, 912268.1277678369]","[1102031.6546372853, 963752.837228122, 912268.1277678369]","[1135769.155628558, 963752.837228122, 912268.1277678369]","[1086427.2645787632, 963752.837228122, 912268.1277678369]","[1080581.5889322443, 963752.837228122, 912268.1277678369]","[1104999.0803198635, 963752.837228122, 912268.1277678369]","[1058745.638497795, 963752.837228122, 912268.1277678369]","[1114349.4076998015, 963752.837228122, 912268.1277678369]","[1108171.1649934317, 963752.837228122, 912268.1277678369]","[1044236.4981110535, 963752.837228122, 912268.1277678369]","[1100188.7609716181, 963752.837228122, 912268.1277678369]","[1090696.1267724878, 963752.837228122, 912268.1277678369]","[1090057.8201230199, 963752.837228122, 912268.1277678369]","[1122949.7638516698, 963752.837228122, 912268.1277678369]","[1081397.2990919407, 963752.837228122, 912268.1277678369]","[1129871.7402138931, 963752.837228122, 912268.1277678369]","[1090652.5798350044, 963752.837228122, 912268.1277678369]","[1091480.300939214, 963752.837228122, 912268.1277678369]","[1072802.245609698, 963752.837228122, 912268.1277678369]","[1166384.5431209938, 963752.837228122, 912268.1277678369]","[1148684.0904818913, 963752.837228122, 912268.1277678369]","[1078825.755282617, 963752.837228122, 912268.1277678369]","[1141397.4760195601, 963752.837228122, 912268.1277678369]","[1094584.5987033765, 963752.837228122, 912268.1277678369]","[1065811.4746078183, 963752.837228122, 912268.1277678369]","[1167723.6414553055, 963752.837228122, 912268.1277678369]","[1106875.220244404, 963752.837228122, 912268.1277678369]","[1061672.1491908834, 963752.837228122, 912268.1277678369]","[1144009.071799816, 963752.837228122, 912268.1277678369]","[1086877.1299502337, 963752.837228122, 912268.1277678369]","[1098181.0857280123, 963752.837228122, 912268.1277678369]","[1048996.4276236424, 963752.837228122, 912268.1277678369]","[1126895.4835988516, 963752.837228122, 912268.1277678369]","[1132509.7673899354, 963752.837228122, 912268.1277678369]","[1100445.410892769, 963752.837228122, 912268.1277678369]","[1097250.4794571816, 963752.837228122, 912268.1277678369]","[1074311.4522051667, 963752.837228122, 912268.1277678369]","[1083687.7868823528, 963752.837228122, 912268.1277678369]","[1113613.2378205296, 963752.837228122, 912268.1277678369]","[1066522.353016704, 963752.837228122, 912268.1277678369]","[1116162.4065216428, 963752.837228122, 912268.1277678369]","[1064282.824124301, 963752.837228122, 912268.1277678369]","[1059739.0258927848, 963752.837228122, 912268.1277678369]","[1099156.8840796056, 963752.837228122, 912268.1277678369]","[1130661.3246353003, 963752.837228122, 912268.1277678369]","[1058970.02444969, 963752.837228122, 912268.1277678369]","[1094613.7432886856, 963752.837228122, 912268.1277678369]","[1122465.5088868528, 963752.837228122, 912268.1277678369]","[1106687.3094957797, 963752.837228122, 912268.1277678369]","[1080053.175074989, 963752.837228122, 912268.1277678369]","[1100374.454998487, 963752.837228122, 912268.1277678369]","[1134687.3897638042, 963752.837228122, 912268.1277678369]","[1094637.0524636726, 963752.837228122, 912268.1277678369]","[1066997.1760968196, 963752.837228122, 912268.1277678369]","[1121213.9138952664, 963752.837228122, 912268.1277678369]","[1102064.188807171, 963752.837228122, 912268.1277678369]","[1093982.4764980176, 963752.837228122, 912268.1277678369]","[1072304.0147902675, 963752.837228122, 912268.1277678369]","[1098013.9144061396, 963752.837228122, 912268.1277678369]","[1088428.4423796907, 963752.837228122, 912268.1277678369]","[1096556.0107026626, 963752.837228122, 912268.1277678369]","[1075448.4727665691, 963752.837228122, 912268.1277678369]","[1091400.9084630497, 963752.837228122, 912268.1277678369]","[1063493.537012471, 963752.837228122, 912268.1277678369]","[1077694.1870592942, 963752.837228122, 912268.1277678369]","[1102974.793430561, 963752.837228122, 912268.1277678369]","[1083330.2593360294, 963752.837228122, 912268.1277678369]","[1106576.4070667902, 963752.837228122, 912268.1277678369]","[1105088.712067183, 963752.837228122, 912268.1277678369]","[1104174.7162141458, 963752.837228122, 912268.1277678369]","[1058789.7258161998, 963752.837228122, 912268.1277678369]","[1094472.8886807822, 963752.837228122, 912268.1277678369]","[1071795.239322775, 963752.837228122, 912268.1277678369]","[1089735.8145508855, 963752.837228122, 912268.1277678369]","[1103832.1653133295, 963752.837228122, 912268.1277678369]","[1150240.8997494827, 963752.837228122, 912268.1277678369]","[1110144.600054286, 963752.837228122, 912268.1277678369]","[1085042.3116716517, 963752.837228122, 912268.1277678369]","[1104627.2290869025, 963752.837228122, 912268.1277678369]","[1071138.3580113563, 963752.837228122, 912268.1277678369]","[1108142.5560029228, 963752.837228122, 912268.1277678369]","[1086616.2949584415, 963752.837228122, 912268.1277678369]","[1141067.163998027, 963752.837228122, 912268.1277678369]","[1103199.3214552219, 963752.837228122, 912268.1277678369]","[1096345.257667629, 963752.837228122, 912268.1277678369]","[1117281.2530091843, 963752.837228122, 912268.1277678369]","[1121992.2292436112, 963752.837228122, 912268.1277678369]","[1126716.2336578993, 963752.837228122, 912268.1277678369]","[1131843.2146360336, 963752.837228122, 912268.1277678369]","[1092610.5677452793, 963752.837228122, 912268.1277678369]","[1045509.9018044438, 963752.837228122, 912268.1277678369]","[1098306.6166805972, 963752.837228122, 912268.1277678369]","[1091859.5032565522, 963752.837228122, 912268.1277678369]","[1095206.9178239834, 963752.837228122, 912268.1277678369]","[1060282.1888291184, 963752.837228122, 912268.1277678369]","[1121931.2268576857, 963752.837228122, 912268.1277678369]","[1087440.9335421813, 963752.837228122, 912268.1277678369]","[1112330.7375434688, 963752.837228122, 912268.1277678369]","[1170769.9895609303, 963752.837228122, 912268.1277678369]","[1088547.7777571378, 963752.837228122, 912268.1277678369]","[1066860.1380693326, 963752.837228122, 912268.1277678369]","[1077584.6885601452, 963752.837228122, 912268.1277678369]","[1124485.1525882147, 963752.837228122, 912268.1277678369]","[1119752.7940921918, 963752.837228122, 912268.1277678369]","[1117634.3374081042, 963752.837228122, 912268.1277678369]","[1112580.651725675, 963752.837228122, 912268.1277678369]","[1125964.1169814167, 963752.837228122, 912268.1277678369]","[1050447.5085187089, 963752.837228122, 912268.1277678369]","[1082510.1030934514, 963752.837228122, 912268.1277678369]","[1102356.0785630227, 963752.837228122, 912268.1277678369]","[1094070.4046434448, 963752.837228122, 912268.1277678369]","[1082312.0037863515, 963752.837228122, 912268.1277678369]","[1075471.3506840481, 963752.837228122, 912268.1277678369]","[1096100.3017941553, 963752.837228122, 912268.1277678369]","[1096378.4947529251, 963752.837228122, 912268.1277678369]","[1083841.4807860404, 963752.837228122, 912268.1277678369]","[1123073.82448163, 963752.837228122, 912268.1277678369]","[1071326.8256957459, 963752.837228122, 912268.1277678369]","[1082084.0343976086, 963752.837228122, 912268.1277678369]","[1071713.9118299629, 963752.837228122, 912268.1277678369]","[1151541.1559434682, 963752.837228122, 912268.1277678369]","[1090388.412138241, 963752.837228122, 912268.1277678369]"
"[1051696.579976033, 951158.1829713557, 900127.4261776684]","[1122232.852820203, 951158.1829713557, 900127.4261776684]","[1051443.8030907412, 951158.1829713557, 900127.4261776684]","[1089269.4993269395, 951158.1829713557, 900127.4261776684]","[1060913.1237958078, 951158.1829713557, 900127.4261776684]","[1045623.4600175705, 951158.1829713557, 900127.4261776684]","[1071841.9394713598, 951158.1829713557, 900127.4261776684]","[1105153.4668068646, 951158.1829713557, 900127.4261776684]","[1069753.0650028253, 951158.1829713557, 900127.4261776684]","[1062785.0883888113, 951158.1829713557, 900127.4261776684]","[1093685.9481351648, 951158.1829713557, 900127.4261776684]","[1060508.7473456599, 951158.1829713557, 900127.4261776684]","[1165474.3442123975, 951158.1829713557, 900127.4261776684]","[1070999.0709719113, 951158.1829713557, 900127.4261776684]","[1093585.2450365461, 951158.1829713557, 900127.4261776684]","[1140102.2372375417, 951158.1829713557, 900127.4261776684]","[1079822.7536168916, 951158.1829713557, 900127.4261776684]","[1042977.8967726597, 951158.1829713557, 900127.4261776684]","[1064759.2562048822, 951158.1829713557, 900127.4261776684]","[1088553.2849171339, 951158.1829713557, 900127.4261776684]","[1074579.1944876038, 951158.1829713557, 900127.4261776684]","[1057944.2439847821, 951158.1829713557, 900127.4261776684]","[1038855.2899870395, 951158.1829713557, 900127.4261776684]","[1061297.9497050305, 951158.1829713557, 900127.4261776684]","[1087976.4145477046, 951158.1829713557, 900127.4261776684]","[1087758.078769282, 951158.1829713557, 900127.4261776684]","[1093403.5961805696, 951158.1829713557, 900127.4261776684]","[1079469.5351410385, 951158.1829713557, 900127.4261776684]","[1070258.8071869148, 951158.1829713557, 900127.4261776684]","[1051870.1272598926, 951158.1829713557, 900127.4261776684]","[1062372.2064736579, 951158.1829713557, 900127.4261776684]","[1109175.7631190876, 951158.1829713557, 900127.4261776684]","[1104361.1910375957, 951158.1829713557, 900127.4261776684]","[1075688.0978886439, 951158.1829713557, 900127.4261776684]","[1085610.3889724747, 951158.1829713557, 900127.4261776684]","[1116284.6890249704, 951158.1829713557, 900127.4261776684]","[1052665.9868589772, 951158.1829713557, 900127.4261776684]","[1103942.5097646427, 951158.1829713557, 900127.4261776684]","[1076616.1845846106, 951158.1829713557, 900127.4261776684]","[1082399.8493393029, 951158.1829713557, 900127.4261776684]","[1129177.8002953131, 951158.1829713557, 900127.4261776684]","[1112573.6988496068, 951158.1829713557, 900127.4261776684]","[1129455.8376969206, 951158.1829713557, 900127.4261776684]","[1074020.141965572, 951158.1829713557, 900127.4261776684]","[1128568.1506197182, 951158.1829713557, 900127.4261776684]","[1059266.5204781424, 951158.1829713557, 900127.4261776684]","[1054086.196522845, 951158.1829713557, 900127.4261776684]","[1071854.8119240273, 951158.1829713557, 900127.4261776684]","[1127832.041759165, 951158.1829713557, 900127.4261776684]","[1085200.2040218515, 951158.1829713557, 900127.4261776684]","[1033582.599620252, 951158.1829713557, 900127.4261776684]","[1122363.173980757, 951158.1829713557, 900127.4261776684]","[1083029.9127384743, 951158.1829713557, 900127.4261776684]","[1078281.888627164, 951158.1829713557, 900127.4261776684]","[1051800.0203595895, 951158.1829713557, 900127.4261776684]","[1074572.6426490445, 951158.1829713557, 900127.4261776684]","[1053799.9065116907, 951158.1829713557, 900127.4261776684]","[1090595.034618375, 951158.1829713557, 900127.4261776684]","[1055759.4588251757, 951158.1829713557, 900127.4261776684]","[1076289.4411901492, 951158.1829713557, 900127.4261776684]","[1068087.0835015979, 951158.1829713557, 900127.4261776684]","[1096727.8157095378, 951158.1829713557, 900127.4261776684]","[1068581.6590483785, 951158.1829713557, 900127.4261776684]","[1066249.5236702056, 951158.1829713557, 900127.4261776684]","[1085844.583633782, 951158.1829713557, 900127.4261776684]","[1134324.1386619713, 951158.1829713557, 900127.4261776684]","[1090364.581098038, 951158.1829713557, 900127.4261776684]","[1160352.901164476, 951158.1829713557, 900127.4261776684]","[1064807.9984145677, 951158.1829713557, 900127.4261776684]","[1082587.996636917, 951158.1829713557, 900127.4261776684]","[1063330.8787097903, 951158.1829713557, 900127.4261776684]","[1038662.455522817, 951158.1829713557, 900127.4261776684]","[1085762.6710110435, 951158.1829713557, 900127.4261776684]","[1089530.220094743, 951158.1829713557, 900127.4261776684]","[1109342.6399419415, 951158.1829713557, 900127.4261776684]","[1065117.1745907543, 951158.1829713557, 900127.4261776684]","[1154085.477813856, 951158.1829713557, 900127.4261776684]","[1065185.401652137, 951158.1829713557, 900127.4261776684]","[1098025.8376777652, 951158.1829713557, 900127.4261776684]","[1076688.5693508114, 951158.1829713557, 900127.4261776684]","[1054639.1170328653, 951158.1829713557, 900127.4261776684]","[1111684.926380162, 951158.1829713557, 900127.4261776684]","[1088223.606234529, 951158.1829713557, 900127.4261776684]","[1078204.7415479831, 951158.1829713557, 900127.4261776684]","[1064323.0734168119, 951158.1829713557, 900127.4261776684]","[1036117.3901772898, 951158.1829713557, 900127.4261776684]","[1100683.067989431, 951158.1829713557, 900127.4261776684]","[1061123.6531305835, 951158.1829713557, 900127.4261776684]","[1066921.7935535973, 951158.1829713557, 900127.4261776684]","[1064238.5660688453, 951158.1829713557, 900127.4261776684]","[1093980.93927735, 951158.1829713557, 900127.4261776684]","[1117255.4519165354, 951158.1829713557, 900127.4261776684]","[1107113.869783796, 951158.1829713557, 900127.4261776684]","[1051855.456629325, 951158.1829713557, 900127.4261776684]","[1074916.8624428918, 951158.1829713557, 900127.4261776684]","[1072156.8356039922, 951158.1829713557, 900127.4261776684]","[1073737.4264688627, 951158.1829713557, 900127.4261776684]","[1056134.1338676775, 951158.1829713557, 900127.4261776684]","[1062048.1388328976, 951158.1829713557, 900127.4261776684]","[1051611.712453057, 951158.1829713557, 900127.4261776684]","[1065492.844492115, 951158.1829713557, 900127.4261776684]","[1126021.52715063, 951158.1829713557, 900127.4261776684]","[1073050.316937446, 951158.1829713557, 900127.4261776684]","[1127335.299658994, 951158.1829713557, 900127.4261776684]","[1045941.0327816886, 951158.1829713557, 900127.4261776684]","[1078825.9058689289, 951158.1829713557, 900127.4261776684]","[1124103.0477551324, 951158.1829713557, 900127.4261776684]","[1075339.5615709992, 951158.1829713557, 900127.4261776684]","[1134325.648940607, 951158.1829713557, 900127.4261776684]","[1116144.1529063776, 951158.1829713557, 900127.4261776684]","[1068716.343139779, 951158.1829713557, 900127.4261776684]","[1096953.5757905862, 951158.1829713557, 900127.4261776684]","[1080928.6445553505, 951158.1829713557, 900127.4261776684]","[1045755.9310098925, 951158.1829713557, 900127.4261776684]","[1056869.3572802588, 951158.1829713557, 900127.4261776684]","[1087197.961227836, 951158.1829713557, 900127.4261776684]","[1093498.0767071422, 951158.1829713557, 900127.4261776684]","[1108559.9353173997, 951158.1829713557, 900127.4261776684]","[1070610.0941728426, 951158.1829713557, 900127.4261776684]","[1044683.5641056711, 951158.1829713557, 900127.4261776684]","[1048800.325962983, 951158.1829713557, 900127.4261776684]","[1051216.6409163272, 951158.1829713557, 900127.4261776684]","[1059168.1532020352, 951158.1829713557, 900127.4261776684]","[1163874.508366517, 951158.1829713557, 900127.4261776684]","[1051681.4407988251, 951158.1829713557, 900127.4261776684]","[1082992.462253542, 951158.1829713557, 900127.4261776684]","[1095885.4789622263, 951158.1829713557, 900127.4261776684]","[1097291.363835703, 951158.1829713557, 900127.4261776684]","[1098239.4227384035, 951158.1829713557, 900127.4261776684]","[1038067.5256969981, 951158.1829713557, 900127.4261776684]","[1051813.6918712228, 951158.1829713557, 900127.4261776684]","[1115600.044588723, 951158.1829713557, 900127.4261776684]","[1091647.4869147562, 951158.1829713557, 900127.4261776684]","[1078024.9141104599, 951158.1829713557, 900127.4261776684]","[1078522.1979618506, 951158.1829713557, 900127.4261776684]","[1100738.0939404469, 951158.1829713557, 900127.4261776684]","[1071871.8112099548, 951158.1829713557, 900127.4261776684]","[1070420.249282881, 951158.1829713557, 900127.4261776684]","[1052793.6787109405, 951158.1829713557, 900127.4261776684]","[1044126.9018804941, 951158.1829713557, 900127.4261776684]","[1075401.3537000197, 951158.1829713557, 900127.4261776684]","[1114766.931410963, 951158.1829713557, 900127.4261776684]","[1071740.4733849652, 951158.1829713557, 900127.4261776684]","[1064053.6348067936, 951158.1829713557, 900127.4261776684]","[1092597.6277147667, 951158.1829713557, 900127.4261776684]","[1066945.0890239372, 951158.1829713557, 900127.4261776684]","[1057521.802980292, 951158.1829713557, 900127.4261776684]","[1036444.8126879563, 951158.1829713557, 900127.4261776684]","[1101538.2810344098, 951158.1829713557, 900127.4261776684]","[1079125.0346407727, 951158.1829713557, 900127.4261776684]","[1081196.051716576, 951158.1829713557, 900127.4261776684]","[1123229.4024910284, 951158.1829713557, 900127.4261776684]","[1077457.8463187804, 951158.1829713557, 900127.4261776684]","[1051099.6612747866, 951158.1829713557, 900127.4261776684]","[1075860.2544701172, 951158.1829713557, 900127.4261776684]","[1053913.8981711762, 951158.1829713557, 900127.4261776684]","[1071606.2008393935, 951158.1829713557, 900127.4261776684]","[1098128.3909160153, 951158.1829713557, 900127.4261776684]","[1027217.7940327734, 951158.1829713557, 900127.4261776684]","[1091374.360618876, 951158.1829713557, 900127.4261776684]","[1048632.7238565476, 951158.1829713557, 900127.4261776684]","[1061111.730297345, 951158.1829713557, 900127.4261776684]","[1058487.4051638187, 951158.1829713557, 900127.4261776684]","[1079963.0267093296, 951158.1829713557, 900127.4261776684]","[1083216.5766691642, 951158.1829713557, 900127.4261776684]","[1070023.3489356728, 951158.1829713557, 900127.4261776684]","[1065792.2026322617, 951158.1829713557, 900127.4261776684]","[1134913.4072985577, 951158.1829713557, 900127.4261776684]","[1078816.252632501, 951158.1829713557, 900127.4261776684]","[1065257.069234493, 951158.1829713557, 900127.4261776684]","[1147386.8500185779, 951158.1829713557, 900127.4261776684]","[1066877.6069346606, 951158.1829713557, 900127.4261776684]","[1110634.283558061, 951158.1829713557, 900127.4261776684]","[1072857.8103538565, 951158.1829713557, 900127.4261776684]","[1084368.9122747104, 951158.1829713557, 900127.4261776684]","[1085763.527631007, 951158.1829713557, 900127.4261776684]","[1066839.3363909163, 951158.1829713557, 900127.4261776684]","[1062637.0170318568, 951158.1829713557, 900127.4261776684]","[1089159.596027458, 951158.1829713557, 900127.4261776684]","[1089425.2227844363, 951158.1829713557, 900127.4261776684]","[1081745.0570557315, 951158.1829713557, 900127.4261776684]","[1090303.4488773618, 951158.1829713557, 900127.4261776684]","[1088529.3606071463, 951158.1829713557, 900127.4261776684]","[1070524.5323268739, 951158.1829713557, 900127.4261776684]","[1090168.4095327908, 951158.1829713557, 900127.4261776684]","[1104667.61673688, 951158.1829713557, 900127.4261776684]","[1104006.1110290077, 951158.1829713557, 900127.4261776684]","[1038612.0057812722, 951158.1829713557, 900127.4261776684]","[1069272.2940137782, 951158.1829713557, 900127.4261776684]","[1079671.4017874752, 951158.1829713557, 900127.4261776684]","[1058380.1269646608, 951158.1829713557, 900127.4261776684]","[1076699.2748014934, 951158.1829713557, 900127.4261776684]","[1052095.7499981918, 951158.1829713557, 900127.4261776684]","[1079879.3677418225, 951158.1829713557, 900127.4261776684]","[1093717.101055564, 951158.1829713557, 900127.4261776684]","[1054499.3162139754, 951158.1829713557, 900127.4261776684]","[1077608.2969638703, 951158.1829713557, 900127.4261776684]","[1041537.2875413907, 951158.1829713557, 900127.4261776684]","[1110186.7551397982, 951158.1829713557, 900127.4261776684]","[1094144.8038800464, 951158.1829713557, 900127.4261776684]"
