0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[343708.326986933, 347155.413270801, 251846.21201656942]","[344341.4418913324, 344055.46283984865, 251846.21201656942]","[346855.1309535946, 345696.99589506874, 251846.21201656942]","[347207.3669317921, 348539.23407894984, 251846.21201656942]","[364255.0142796267, 353499.0447177913, 251846.21201656942]","[359879.22596790566, 361220.98171931144, 251846.21201656942]","[358478.71331362723, 348291.152670515, 251846.21201656942]","[432017.6966946394, 360142.91573192994, 251846.21201656942]","[459815.0662473428, 358700.240863034, 251846.21201656942]","[405676.85071979056, 360064.51991632546, 251846.21201656942]","[343079.19559111027, 344794.9398319639, 251846.21201656942]","[365710.9532005392, 355482.56272370194, 251846.21201656942]","[357296.1340705213, 349255.3727547378, 251846.21201656942]","[377025.8844235647, 355376.6979381103, 251846.21201656942]","[341782.87640493375, 344540.5584988266, 251846.21201656942]","[395362.14566261525, 348335.1883256837, 251846.21201656942]","[379966.8767074221, 360439.9495594966, 251846.21201656942]","[374419.51214612264, 364030.8052941133, 251846.21201656942]","[348368.1747167551, 344737.2119592968, 251846.21201656942]","[441827.3814131999, 364587.79192108754, 251846.21201656942]","[342779.7275440379, 344705.8589969244, 251846.21201656942]","[393024.7385335246, 357858.93824193266, 251846.21201656942]","[344799.5851196483, 344238.1619009189, 251846.21201656942]","[342887.33497672924, 344446.6375248863, 251846.21201656942]","[354058.0511553779, 350464.636147007, 251846.21201656942]","[360178.6649955121, 353488.9412555966, 251846.21201656942]","[375062.8679855675, 351593.06936417543, 251846.21201656942]","[355215.0010663086, 357508.1004600661, 251846.21201656942]","[352048.3117515266, 346315.06386772793, 251846.21201656942]","[363593.68659953336, 344394.4167069852, 251846.21201656942]","[371542.4020111501, 352707.72422531596, 251846.21201656942]","[345672.89608760003, 347249.68208496756, 251846.21201656942]","[407080.59934651427, 366940.2703587557, 251846.21201656942]","[381455.4274940299, 354708.63658726786, 251846.21201656942]","[352142.9995482544, 350875.6486563632, 251846.21201656942]","[344121.6142712437, 344960.7390727429, 251846.21201656942]","[386908.758141894, 363763.6692318692, 251846.21201656942]","[366136.42532854056, 356047.16102771653, 251846.21201656942]","[377112.6580417294, 354485.22368925496, 251846.21201656942]","[343445.7582355645, 342772.8845402495, 251846.21201656942]","[378740.775102242, 360833.01803507947, 251846.21201656942]","[342259.46521287435, 345311.9058033154, 251846.21201656942]","[363650.3372907633, 353743.5159280543, 251846.21201656942]","[352587.08789460745, 346924.41778062965, 251846.21201656942]","[355507.1976010483, 350323.3535569069, 251846.21201656942]","[427072.6156660765, 359759.3374280944, 251846.21201656942]","[343546.70067523804, 343082.02904923266, 251846.21201656942]","[352335.77812332346, 350513.6520240755, 251846.21201656942]","[354265.576924413, 348966.02428304794, 251846.21201656942]","[357048.2844178235, 350341.86495481024, 251846.21201656942]"
"[379128.67006198573, 372120.6370550223, 254686.9233973595]","[421912.04691639217, 378239.0230686423, 254686.9233973595]","[384661.9051119287, 366752.0783725089, 254686.9233973595]","[380085.20970013516, 370976.5496772245, 254686.9233973595]","[370837.6110330479, 366884.02308876906, 254686.9233973595]","[366402.9887310232, 364267.7650548733, 254686.9233973595]","[371064.33528028615, 363177.0672578254, 254686.9233973595]","[369337.9586812756, 368396.04860011267, 254686.9233973595]","[374987.603612921, 373107.13352373097, 254686.9233973595]","[367106.0233096584, 369643.4136360657, 254686.9233973595]","[449351.45359584247, 378901.9538672464, 254686.9233973595]","[388652.5707801416, 376019.7855691494, 254686.9233973595]","[365231.1995662588, 365279.8943137425, 254686.9233973595]","[402745.5096847943, 376889.9867119582, 254686.9233973595]","[395215.19221000996, 378247.47666873835, 254686.9233973595]","[365912.74014060805, 366616.5177714706, 254686.9233973595]","[360377.8079875397, 363546.53297128406, 254686.9233973595]","[483725.51111491205, 392893.1942349057, 254686.9233973595]","[366719.2315236437, 364692.7978193242, 254686.9233973595]","[425392.9205898668, 385547.5927274348, 254686.9233973595]","[357975.00321729225, 360109.8213720034, 254686.9233973595]","[393312.6862348, 375510.3844035126, 254686.9233973595]","[372735.0777500884, 364911.4347434806, 254686.9233973595]","[368733.7291944156, 365783.35373471084, 254686.9233973595]","[388317.5782174253, 375958.0061226287, 254686.9233973595]","[362791.9491383363, 362446.7863376698, 254686.9233973595]","[382357.6605647003, 381853.6970668771, 254686.9233973595]","[429016.15583598544, 381321.87996283517, 254686.9233973595]","[410563.0687681751, 381777.9291422281, 254686.9233973595]","[361688.7683784617, 365104.9311069536, 254686.9233973595]","[358933.2252003178, 359453.6690114961, 254686.9233973595]","[386061.8045808966, 369168.9806311498, 254686.9233973595]","[368421.7176294035, 370136.18803408486, 254686.9233973595]","[401379.45352851105, 380038.7811914159, 254686.9233973595]","[356887.3908213838, 359833.20339143847, 254686.9233973595]","[381820.7766645864, 363190.55217786226, 254686.9233973595]","[401210.813301789, 379014.42740180565, 254686.9233973595]","[359242.15794041025, 361730.55564380635, 254686.9233973595]","[600823.1217728663, 429016.9420290272, 254686.9233973595]","[386061.65333866625, 374937.83631723945, 254686.9233973595]","[388598.95021462196, 376318.6807868536, 254686.9233973595]","[375661.83872208995, 361702.8897334939, 254686.9233973595]","[372970.9360118629, 369642.23210241797, 254686.9233973595]","[403275.2370050296, 372077.7740372734, 254686.9233973595]","[358972.34252757597, 361807.39510410203, 254686.9233973595]","[357169.4301805486, 359594.3821007869, 254686.9233973595]","[368802.44517149776, 367767.2562564073, 254686.9233973595]","[399158.209011407, 372966.4328556107, 254686.9233973595]","[396522.62033182906, 371211.5846868195, 254686.9233973595]","[363914.33961241774, 363633.7131087875, 254686.9233973595]"
"[436958.5343130862, 441581.7370652644, 310504.03904233495]","[448402.1226767434, 446259.799695174, 310504.03904233495]","[458966.9656376126, 447125.18334635097, 310504.03904233495]","[434239.45269835467, 437797.70750663395, 310504.03904233495]","[454344.27350189176, 443636.146965844, 310504.03904233495]","[440581.5276427483, 442438.4565055226, 310504.03904233495]","[458863.26334449596, 445848.8360886578, 310504.03904233495]","[454981.1798240355, 446530.97025366256, 310504.03904233495]","[471730.02748620365, 459693.15128091775, 310504.03904233495]","[454889.1424585628, 444510.7092195539, 310504.03904233495]","[439904.49453657394, 442406.0942436662, 310504.03904233495]","[448611.4041232547, 438413.4378784069, 310504.03904233495]","[437936.19489143003, 437710.97213771666, 310504.03904233495]","[443745.7928716304, 447736.2970411314, 310504.03904233495]","[437608.35659988166, 437457.04266586114, 310504.03904233495]","[520952.44449605845, 458608.3786250325, 310504.03904233495]","[451069.8071653031, 446730.356822584, 310504.03904233495]","[471504.5529802252, 458338.72542375926, 310504.03904233495]","[445928.38981509756, 448542.4804560273, 310504.03904233495]","[435186.0884111743, 437561.1041970489, 310504.03904233495]","[466273.09911615186, 461617.4599332011, 310504.03904233495]","[471149.0708344277, 446666.6527132258, 310504.03904233495]","[448821.3554917754, 442995.6538196637, 310504.03904233495]","[518960.524528517, 446890.39454956644, 310504.03904233495]","[465358.538106204, 463557.95928059664, 310504.03904233495]","[436249.803163756, 439352.9462433126, 310504.03904233495]","[466788.7793853485, 449802.99418277014, 310504.03904233495]","[446870.7741913403, 443928.6496328694, 310504.03904233495]","[434361.8320328901, 438863.1185906966, 310504.03904233495]","[510591.0637524434, 471444.83273571345, 310504.03904233495]","[440545.6779974014, 442843.15668139764, 310504.03904233495]","[433097.5075169724, 437023.2860341335, 310504.03904233495]","[458240.17650222906, 456600.62272175413, 310504.03904233495]","[434310.95565517497, 439022.7554785237, 310504.03904233495]","[529407.795657445, 458531.172055287, 310504.03904233495]","[528807.8915871272, 461531.6787091138, 310504.03904233495]","[441083.31041023985, 445404.3993922515, 310504.03904233495]","[493796.03223326604, 448095.47622041753, 310504.03904233495]","[450433.92357343074, 451721.4623605995, 310504.03904233495]","[468855.6501639585, 461053.9165457957, 310504.03904233495]","[438722.8253094417, 442462.3737248174, 310504.03904233495]","[440924.44663771533, 444312.23699856794, 310504.03904233495]","[455029.06581579405, 453832.42177292705, 310504.03904233495]","[455619.30725900765, 445617.47047271364, 310504.03904233495]","[465265.3776313455, 446576.3786921176, 310504.03904233495]","[445117.2546569714, 443701.1935417885, 310504.03904233495]","[465292.4951324012, 445939.2271385583, 310504.03904233495]","[441444.2511004625, 446174.38846401195, 310504.03904233495]","[447264.2886370138, 443482.9103233223, 310504.03904233495]","[433179.4618937871, 435090.982130827, 310504.03904233495]"
"[428391.70044050715, 429628.63879063004, 332673.73643865867]","[488937.2536976826, 431534.99415119103, 332673.73643865867]","[431931.58131609875, 430818.35901168163, 332673.73643865867]","[434102.92375795514, 434500.3916927772, 332673.73643865867]","[431984.0916896769, 431026.64783323574, 332673.73643865867]","[456645.6469105315, 432940.18285567034, 332673.73643865867]","[430363.7250707995, 432394.73940917134, 332673.73643865867]","[434040.8832583861, 430781.56250334845, 332673.73643865867]","[429600.9635846224, 431758.86939604883, 332673.73643865867]","[430667.4416777041, 431263.64541258634, 332673.73643865867]","[446998.68648638687, 433468.8299294374, 332673.73643865867]","[425219.93948342226, 428564.96553822176, 332673.73643865867]","[466037.994971548, 446490.54019227263, 332673.73643865867]","[439310.58019664104, 431730.145924716, 332673.73643865867]","[443276.8689610439, 435437.21710719395, 332673.73643865867]","[453764.05126637866, 433099.0070017077, 332673.73643865867]","[432355.3419180891, 432720.4105859469, 332673.73643865867]","[433486.6132148781, 433882.3023696364, 332673.73643865867]","[433543.063122511, 433942.7036807304, 332673.73643865867]","[435749.8471384507, 427684.77591554425, 332673.73643865867]","[451442.01664368884, 431667.6817868565, 332673.73643865867]","[431633.6835647051, 430819.95985846885, 332673.73643865867]","[428920.75984382926, 427495.92188137805, 332673.73643865867]","[443209.4398932449, 436684.2651632858, 332673.73643865867]","[428123.9697862484, 430441.0776163743, 332673.73643865867]","[433587.2776523642, 435104.68315211486, 332673.73643865867]","[456408.7853711595, 440195.80617784744, 332673.73643865867]","[457939.8463745738, 440045.90326258726, 332673.73643865867]","[556340.165567097, 467751.8504200206, 332673.73643865867]","[612406.643993493, 459792.755878558, 332673.73643865867]","[427950.95546921337, 430143.00118391996, 332673.73643865867]","[590648.1611821607, 449786.35182346764, 332673.73643865867]","[427349.9872607992, 429067.55743898224, 332673.73643865867]","[432935.87168033887, 433303.89638103487, 332673.73643865867]","[442939.3090394123, 435580.1150635894, 332673.73643865867]","[439143.37907300814, 428566.70341874746, 332673.73643865867]","[426706.296197703, 428459.1070245768, 332673.73643865867]","[425453.12272526947, 427367.64747190854, 332673.73643865867]","[443432.10352221434, 435624.881359962, 332673.73643865867]","[423851.09459657734, 425490.02105800173, 332673.73643865867]","[471188.5445535636, 438301.469630934, 332673.73643865867]","[452979.2630731518, 437765.7257963362, 332673.73643865867]","[508905.70666161826, 451777.86938417784, 332673.73643865867]","[437965.25398067007, 439845.42666338495, 332673.73643865867]","[426620.90394462436, 428884.3237292887, 332673.73643865867]","[426814.39213908167, 426121.2716294634, 332673.73643865867]","[438189.4891368855, 434913.33207213576, 332673.73643865867]","[445783.7317199002, 440767.2212370031, 332673.73643865867]","[562192.2791917553, 432323.8849425958, 332673.73643865867]","[431034.85038561426, 431724.31071313785, 332673.73643865867]"
"[520042.62871613586, 524095.8659830729, 393274.01757137006]","[564277.8500466648, 540890.8861814346, 393274.01757137006]","[520958.6387205642, 521101.2575399435, 393274.01757137006]","[513272.1833091421, 515970.9587352795, 393274.01757137006]","[544665.3147909163, 534999.7193287244, 393274.01757137006]","[580786.1817113091, 541160.4140744405, 393274.01757137006]","[539985.900723631, 525908.810582215, 393274.01757137006]","[602246.0609007473, 543852.9835389687, 393274.01757137006]","[600076.6582429071, 537223.5833875436, 393274.01757137006]","[528726.4753809851, 523543.79275825527, 393274.01757137006]","[512799.31384643423, 516737.50452346675, 393274.01757137006]","[517387.63096799416, 517933.3782797556, 393274.01757137006]","[591552.3187333429, 532644.893027464, 393274.01757137006]","[513213.39310298045, 517165.3570323891, 393274.01757137006]","[557780.2173777921, 538997.1114015976, 393274.01757137006]","[524117.0590822924, 520757.85970883124, 393274.01757137006]","[537676.8278496914, 528362.6850081831, 393274.01757137006]","[523314.427252654, 523266.42363175505, 393274.01757137006]","[516790.6388453406, 518819.12365212105, 393274.01757137006]","[545704.2896907196, 532883.9339155717, 393274.01757137006]","[521568.7567907207, 520807.58367668, 393274.01757137006]","[535448.6176929498, 525461.5338768349, 393274.01757137006]","[573982.5448781623, 560258.5245072648, 393274.01757137006]","[514379.83877894457, 516697.838661836, 393274.01757137006]","[562474.2257235544, 533243.2089548629, 393274.01757137006]","[538954.9518702732, 528468.3488671576, 393274.01757137006]","[514947.3153134594, 519394.2843431976, 393274.01757137006]","[545066.3416596693, 536090.4462806928, 393274.01757137006]","[533856.3503147234, 525000.4609831155, 393274.01757137006]","[568985.7173668578, 532331.6081725248, 393274.01757137006]","[619017.5079336353, 541395.4675792685, 393274.01757137006]","[548409.1027047543, 527663.2181714592, 393274.01757137006]","[526382.0837154245, 525802.094488, 393274.01757137006]","[552255.0446278997, 530048.2319835393, 393274.01757137006]","[512644.77894783905, 514566.1348296008, 393274.01757137006]","[564896.6306845625, 540191.0270063167, 393274.01757137006]","[515557.80189914914, 520755.330838622, 393274.01757137006]","[529464.4294262177, 520669.5608978574, 393274.01757137006]","[540089.3601941717, 528857.7191070147, 393274.01757137006]","[523535.49416806246, 521875.6981401183, 393274.01757137006]","[550193.3723277156, 536478.3160881567, 393274.01757137006]","[517365.8767186607, 521153.90693554643, 393274.01757137006]","[547705.6122889079, 544032.1868120091, 393274.01757137006]","[595071.3775804383, 534166.2356059282, 393274.01757137006]","[536919.3564880898, 525935.0035203571, 393274.01757137006]","[599900.0800752714, 537357.4283793077, 393274.01757137006]","[526644.2838137813, 526116.3006936962, 393274.01757137006]","[633348.8815994128, 543446.1120163946, 393274.01757137006]","[523507.3417116331, 521479.86652189697, 393274.01757137006]","[520719.0694578678, 521496.73906176037, 393274.01757137006]"
"[426252.90895839536, 426365.2561156206, 340700.980960375]","[563355.8155482515, 467183.681455121, 340700.980960375]","[415649.9836913167, 418794.2337411514, 340700.980960375]","[423855.8246445219, 425749.96175303165, 340700.980960375]","[471027.7399923921, 439221.72481446405, 340700.980960375]","[420343.83569040033, 420018.1533955914, 340700.980960375]","[419708.866087058, 420613.0681674831, 340700.980960375]","[423505.51308088715, 423410.0538878835, 340700.980960375]","[415841.58321830124, 419148.5064804451, 340700.980960375]","[450354.71185681317, 428590.9846863425, 340700.980960375]","[429468.1130179473, 428097.9699437862, 340700.980960375]","[422243.2891841531, 422849.0650029356, 340700.980960375]","[418747.49401001533, 420780.47531470814, 340700.980960375]","[440123.32621541823, 425853.26946240815, 340700.980960375]","[433420.31188427977, 432091.48932728084, 340700.980960375]","[421343.1624517796, 422071.81886411476, 340700.980960375]","[448242.17194957956, 426399.4915688239, 340700.980960375]","[436495.13308390713, 431406.69190024724, 340700.980960375]","[418932.713991697, 420906.4056617066, 340700.980960375]","[427752.57679141575, 426084.60315301624, 340700.980960375]","[437626.3879775441, 432241.49135420227, 340700.980960375]","[453769.4422307706, 439925.5652688576, 340700.980960375]","[427865.5008613199, 422479.45400907815, 340700.980960375]","[417509.23990321334, 420784.53257148556, 340700.980960375]","[423477.0954735939, 421155.2345119614, 340700.980960375]","[428214.9617224695, 426863.22138754633, 340700.980960375]","[517303.59529120673, 458393.1995080235, 340700.980960375]","[416470.3859919674, 419364.2445090071, 340700.980960375]","[429580.1408978596, 425775.652824287, 340700.980960375]","[428266.8206290292, 429781.44611300656, 340700.980960375]","[434004.7206279959, 431591.1485078221, 340700.980960375]","[428115.62216010306, 423608.96151575155, 340700.980960375]","[424480.795228093, 426114.23951549403, 340700.980960375]","[452454.71979568765, 433289.5218360328, 340700.980960375]","[498397.3767376508, 443058.19160795194, 340700.980960375]","[427072.03225016285, 424011.37679339445, 340700.980960375]","[491653.9389835456, 448213.48439003876, 340700.980960375]","[421256.62717294, 421134.5150483931, 340700.980960375]","[428824.2283148986, 426407.39895409363, 340700.980960375]","[444983.46845197066, 431437.5982083495, 340700.980960375]","[430480.6917453093, 423381.3049073561, 340700.980960375]","[437178.2841992998, 424554.67258211324, 340700.980960375]","[428493.95466495416, 426915.46091059444, 340700.980960375]","[420351.0709207881, 421312.02932083886, 340700.980960375]","[442337.73637826013, 424206.67519377044, 340700.980960375]","[474020.4286423329, 448508.2502648063, 340700.980960375]","[460986.24070681504, 445341.50451082573, 340700.980960375]","[423426.306391422, 423589.53715629235, 340700.980960375]","[422388.37935499434, 420890.2016000041, 340700.980960375]","[436009.8362517299, 435002.620884689, 340700.980960375]"
"[434372.7792613787, 417360.99881527503, 293318.6415103448]","[399017.3153413018, 400943.08953449473, 293318.6415103448]","[403247.52624368825, 397731.3735107972, 293318.6415103448]","[391281.7608881448, 394133.34717656736, 293318.6415103448]","[410048.4773425612, 399886.476661551, 293318.6415103448]","[391625.17710791796, 394079.62681741785, 293318.6415103448]","[407130.05801687064, 401418.5193235518, 293318.6415103448]","[412020.8260363946, 405282.2800022616, 293318.6415103448]","[399450.4363867284, 397988.8317402613, 293318.6415103448]","[529727.2418701637, 419167.512610306, 293318.6415103448]","[468761.55046502803, 413770.26429005526, 293318.6415103448]","[414579.0121607915, 406747.6670717734, 293318.6415103448]","[438849.26055237127, 414333.04165714147, 293318.6415103448]","[453260.7724247365, 427912.9624679382, 293318.6415103448]","[396001.8810685039, 397582.9618890855, 293318.6415103448]","[395038.21992967755, 397683.5933701528, 293318.6415103448]","[402580.4095282818, 401101.0957241315, 293318.6415103448]","[408175.4197262325, 400890.0949773253, 293318.6415103448]","[397692.0314170503, 396999.2714013209, 293318.6415103448]","[474426.2224661495, 420988.14567260665, 293318.6415103448]","[410723.69523008255, 407853.6873984089, 293318.6415103448]","[401409.8295581045, 401230.11624696484, 293318.6415103448]","[399432.8550128938, 400981.4660314241, 293318.6415103448]","[454702.9262216245, 409957.960467583, 293318.6415103448]","[414630.19907889416, 408457.388777034, 293318.6415103448]","[402055.37147088296, 405255.99977036443, 293318.6415103448]","[413831.5584598645, 402904.02440186584, 293318.6415103448]","[431220.3092730278, 408322.2924065152, 293318.6415103448]","[427556.3000402233, 402231.2441045949, 293318.6415103448]","[414605.49627397314, 398025.1064838159, 293318.6415103448]","[403095.35153421736, 400629.3635341308, 293318.6415103448]","[403367.9254566736, 400146.8903278481, 293318.6415103448]","[445006.9993014017, 408646.91197778564, 293318.6415103448]","[449594.74067347666, 409617.476046252, 293318.6415103448]","[390745.5135227506, 392890.47985151917, 293318.6415103448]","[397566.7799468918, 399618.2748055836, 293318.6415103448]","[450597.2201053778, 411027.9903922192, 293318.6415103448]","[415462.13742596074, 407047.30189370806, 293318.6415103448]","[411782.82034449454, 404109.82282627653, 293318.6415103448]","[404983.1531817327, 404779.92256908707, 293318.6415103448]","[402562.77327699296, 404394.35132504406, 293318.6415103448]","[391854.0727044596, 395745.56812476704, 293318.6415103448]","[405939.8352743049, 404004.5811162802, 293318.6415103448]","[402173.66478306515, 400204.51237038354, 293318.6415103448]","[399735.9496321643, 401873.73229182477, 293318.6415103448]","[411636.5757731421, 401815.4553199251, 293318.6415103448]","[525226.6631351461, 408553.720434583, 293318.6415103448]","[420745.60244476784, 409579.4736519818, 293318.6415103448]","[396745.178640582, 398595.1851324853, 293318.6415103448]","[450211.3854816744, 406985.9775509437, 293318.6415103448]"
"[306391.44791707303, 308922.915799489, 200387.35753352477]","[316786.64323975344, 315210.82905364607, 200387.35753352477]","[322778.7043189803, 316624.60795308766, 200387.35753352477]","[318712.5997414222, 312504.20706855797, 200387.35753352477]","[329512.96376096737, 310860.0816934325, 200387.35753352477]","[351396.36539693293, 317425.01390716236, 200387.35753352477]","[316179.6319296113, 312384.03026632237, 200387.35753352477]","[312257.55695205997, 309176.1348621837, 200387.35753352477]","[348703.26145599736, 324192.2526240363, 200387.35753352477]","[326025.42884302477, 315099.8306711606, 200387.35753352477]","[307306.906451035, 308832.3273045422, 200387.35753352477]","[323042.6308135222, 314354.2006026245, 200387.35753352477]","[310478.60608083755, 306089.9367367605, 200387.35753352477]","[306885.76984311274, 310510.683171877, 200387.35753352477]","[410523.80319501646, 349544.6142420399, 200387.35753352477]","[314692.8801006453, 313665.9275836627, 200387.35753352477]","[325783.7062687248, 316367.38295252854, 200387.35753352477]","[306387.9950307854, 309511.3688938553, 200387.35753352477]","[303246.0284855079, 306331.7270293433, 200387.35753352477]","[312231.16083444725, 308882.7992884967, 200387.35753352477]","[315874.23925410194, 305693.9587457031, 200387.35753352477]","[310259.24010584113, 309094.389720144, 200387.35753352477]","[301881.00778968754, 303908.0195973113, 200387.35753352477]","[315342.9976236147, 313678.4688275764, 200387.35753352477]","[314494.6600797166, 313467.2514335672, 200387.35753352477]","[316675.0518480156, 316132.399255758, 200387.35753352477]","[313823.720810799, 311866.84423992445, 200387.35753352477]","[324101.7325207726, 313681.45837329753, 200387.35753352477]","[326751.9294403651, 312225.2056917852, 200387.35753352477]","[637029.8470927391, 373638.40348519664, 200387.35753352477]","[308969.61339474795, 308878.06486182567, 200387.35753352477]","[389992.03521691205, 337226.98685542156, 200387.35753352477]","[323977.0202316304, 321055.3606556512, 200387.35753352477]","[343814.0908826454, 317229.4878937428, 200387.35753352477]","[315486.8329849453, 313833.196762898, 200387.35753352477]","[342329.49792100315, 320759.2690359116, 200387.35753352477]","[304326.06015043636, 308524.5621539081, 200387.35753352477]","[322543.24089250836, 316838.09459869337, 200387.35753352477]","[323078.5756291831, 314124.3172329672, 200387.35753352477]","[324496.2466376091, 317422.4964803921, 200387.35753352477]","[344505.3807655233, 317884.1866097646, 200387.35753352477]","[320679.00011896115, 316529.2197303418, 200387.35753352477]","[331846.87975220534, 325125.1866260035, 200387.35753352477]","[316101.62233765575, 313639.9797996861, 200387.35753352477]","[375542.11313817144, 328243.7025936507, 200387.35753352477]","[309770.70906351577, 309613.91233913717, 200387.35753352477]","[324214.3229677564, 315406.3546902321, 200387.35753352477]","[310921.79361693823, 310437.8599471492, 200387.35753352477]","[300667.67517980875, 304769.5665425376, 200387.35753352477]","[332375.0507282982, 312792.18659532047, 200387.35753352477]"
"[390531.3561616715, 360779.7947664056, 248758.41853463068]","[358237.59252971446, 350828.4921660625, 248758.41853463068]","[353748.64592227543, 344150.46141612536, 248758.41853463068]","[363280.07094287244, 350305.4831835198, 248758.41853463068]","[345364.98813606077, 347096.4909213784, 248758.41853463068]","[371548.72976897727, 365951.31273855356, 248758.41853463068]","[346225.8451387194, 344548.9299873555, 248758.41853463068]","[375729.73556331435, 353403.8889945368, 248758.41853463068]","[379968.4059891182, 348105.23674600996, 248758.41853463068]","[352209.98368741764, 350595.85577096534, 248758.41853463068]","[348130.52633116563, 350994.83688063064, 248758.41853463068]","[342981.58874102385, 343769.78957851685, 248758.41853463068]","[375805.62526889244, 355491.49242357764, 248758.41853463068]","[343163.5382863302, 342186.73769717925, 248758.41853463068]","[346681.09955777816, 347024.1256731436, 248758.41853463068]","[354679.8742898853, 349985.39422036073, 248758.41853463068]","[452657.95174439426, 371103.3158103421, 248758.41853463068]","[427640.3244879145, 349390.8047926518, 248758.41853463068]","[339274.74393077736, 341833.90624687186, 248758.41853463068]","[362689.1141731591, 352865.3054278609, 248758.41853463068]","[353188.38440009154, 348719.392960179, 248758.41853463068]","[336719.3325815521, 340604.1041669332, 248758.41853463068]","[369630.89220778394, 351784.0116948807, 248758.41853463068]","[350024.73986281076, 347452.0053632611, 248758.41853463068]","[373333.47139187646, 355613.833699614, 248758.41853463068]","[345301.7606735532, 348584.775238583, 248758.41853463068]","[374298.33909915405, 349497.0319630462, 248758.41853463068]","[374335.3156651474, 357223.561186084, 248758.41853463068]","[336230.42041488946, 339175.3376005383, 248758.41853463068]","[354506.9017316331, 348747.20603047346, 248758.41853463068]","[337196.4055412958, 340815.6378306799, 248758.41853463068]","[355625.62974651397, 352634.5824398004, 248758.41853463068]","[343211.71101343556, 340958.3616335681, 248758.41853463068]","[342315.81908884493, 345793.9182470689, 248758.41853463068]","[363245.82763227256, 347093.7604166814, 248758.41853463068]","[356824.04260201385, 346209.94480706716, 248758.41853463068]","[340346.39175698947, 341509.3110497781, 248758.41853463068]","[346977.2509781504, 344200.41821775475, 248758.41853463068]","[342798.67460492696, 343186.313629234, 248758.41853463068]","[341375.9377161937, 341865.541207585, 248758.41853463068]","[382794.48037677957, 358841.5653449386, 248758.41853463068]","[361120.51130279835, 349855.4202919706, 248758.41853463068]","[390605.1799757628, 358862.8538195207, 248758.41853463068]","[338692.5988079692, 340938.0119477368, 248758.41853463068]","[342701.7538127726, 344539.8900564195, 248758.41853463068]","[350027.5819075563, 344982.22880939447, 248758.41853463068]","[340553.1960813957, 343093.5652332919, 248758.41853463068]","[373057.41307846067, 354267.25936533004, 248758.41853463068]","[338285.62354363437, 341762.10278036306, 248758.41853463068]","[357237.8103612077, 347335.7834298709, 248758.41853463068]"
"[409073.47312234197, 391042.91960594454, 275375.2728915854]","[401779.33996322524, 384122.3164865316, 275375.2728915854]","[382127.4295864011, 381645.8117487678, 275375.2728915854]","[385287.16274545953, 383344.4769527366, 275375.2728915854]","[392202.4008390316, 384201.66322562896, 275375.2728915854]","[406157.4695748005, 387361.70131212723, 275375.2728915854]","[446606.387025284, 396299.4078852486, 275375.2728915854]","[388614.26230018795, 380610.25431055273, 275375.2728915854]","[537036.7878395164, 426454.3028400946, 275375.2728915854]","[380776.47344514664, 379578.4051644454, 275375.2728915854]","[378517.9177625278, 380640.7251095979, 275375.2728915854]","[399474.8536352298, 382746.08806592243, 275375.2728915854]","[374634.23228929506, 377031.25178633136, 275375.2728915854]","[407171.8283771714, 387549.09113472566, 275375.2728915854]","[388343.22969139525, 385973.23811023, 275375.2728915854]","[380405.7306853855, 381217.5408826037, 275375.2728915854]","[404680.92436500464, 395602.0186853806, 275375.2728915854]","[380955.85602213466, 378710.6245246184, 275375.2728915854]","[400033.80211832194, 391682.68259989494, 275375.2728915854]","[379306.3496742357, 380779.739668419, 275375.2728915854]","[387669.1989757542, 384367.09297320957, 275375.2728915854]","[409967.34278458846, 390928.8709664451, 275375.2728915854]","[375174.84710082295, 378718.3773190574, 275375.2728915854]","[384072.29820318567, 376161.7100869345, 275375.2728915854]","[384082.9322251999, 381734.7657638975, 275375.2728915854]","[389716.0552118422, 386430.2322328601, 275375.2728915854]","[493786.920375653, 410509.11398981046, 275375.2728915854]","[373006.6596533663, 376145.5553874071, 275375.2728915854]","[381952.54848697316, 380730.4324518177, 275375.2728915854]","[424934.0691478193, 394970.8037416455, 275375.2728915854]","[429143.3979710427, 388609.3489801382, 275375.2728915854]","[389520.8723169376, 385062.38927995675, 275375.2728915854]","[380247.8870162476, 381940.8449522348, 275375.2728915854]","[382115.39127928345, 384471.89876388875, 275375.2728915854]","[393160.10249932884, 388766.91559900285, 275375.2728915854]","[380190.8628184815, 381185.28328071046, 275375.2728915854]","[379209.2212534461, 383048.23602530366, 275375.2728915854]","[385949.5227808974, 385009.84560998733, 275375.2728915854]","[381033.8492490411, 382611.2411494582, 275375.2728915854]","[584994.0525931115, 390604.04299205466, 275375.2728915854]","[393491.5646423141, 387386.73204646504, 275375.2728915854]","[373129.85593584564, 377330.7228809422, 275375.2728915854]","[380649.452784724, 381551.67079652945, 275375.2728915854]","[410723.2042014047, 386859.61438440904, 275375.2728915854]","[378722.7392090922, 379732.37072760815, 275375.2728915854]","[581882.5225311406, 431941.144099591, 275375.2728915854]","[425815.4976813727, 381855.4975835341, 275375.2728915854]","[390330.2605845749, 392613.26814768655, 275375.2728915854]","[379688.1634709823, 381278.8441481835, 275375.2728915854]","[388708.5853750226, 384500.9412383683, 275375.2728915854]"
