0
"[532681.1855081884, 532317.1097139437, 523431.6126513674, 17362.836320328795]"
"[567514.8188377765, 567198.6128059557, 558143.1747275783, 17688.615226808994]"
"[405057.24097521417, 405056.9649391239, 397281.07342038315, 15144.99535729989]"
"[632828.3779984647, 633206.7208079322, 623113.7447495239, 19719.41520986295]"
"[595739.2426830139, 593780.2160734911, 583804.3036843219, 19481.33813272232]"
"[506895.78056936804, 506811.3925502837, 497208.0708084603, 18766.07714654335]"
"[713979.2212962832, 713239.9069587694, 702797.9145162858, 20449.096250745835]"
"[496449.72037185915, 496093.4180100767, 488122.2509051173, 15562.293818954697]"
"[660681.4986508513, 659089.2841021024, 649430.7596661167, 18826.074282737492]"
"[743357.0696442124, 742759.8448368533, 730192.2227626523, 24524.453803325516]"
"[761358.4742882209, 760252.3241893238, 747661.44886986, 24600.999811920363]"
"[627532.5527887, 625968.1108295757, 615142.0287533684, 21152.813951616077]"
"[584588.5584061533, 583581.5996303741, 574379.6942474436, 17981.527308498815]"
"[531929.1746485776, 530727.6432289677, 520312.4101250128, 20418.109802759565]"
"[571479.1568424327, 568166.8216489096, 558420.6406024667, 19047.36057460327]"
"[620921.0789072206, 619959.3976627765, 608430.5980947613, 22535.196326987563]"
"[565376.1469870548, 563897.8931140308, 553785.3140571298, 19746.097085850222]"
"[566682.0379764797, 565750.4994117792, 554734.3953399139, 21514.3769489293]"
"[636984.0686269011, 636788.3580611789, 626658.5717019148, 19774.793476458548]"
"[600771.9676183161, 600588.946621294, 589287.6798905265, 22048.550232398706]"
"[583038.3951927021, 581534.1430031781, 570545.5325774614, 21425.660809089462]"
"[611098.1832667909, 610269.6067591404, 601625.932980087, 16888.660368519275]"
"[579171.4420899241, 578262.6263126177, 569222.3842324363, 17664.199050457562]"
"[678723.8280303524, 677920.7337265315, 668458.7658461333, 18482.69086046362]"
"[676107.634335328, 674542.3182788119, 664925.2535655107, 18789.7269263281]"
"[640797.5837595463, 639859.8880270352, 630012.920816007, 19251.47385300356]"
"[497431.82062623586, 495924.9505897175, 485841.1720281031, 19609.733158849962]"
"[653425.5483158716, 653098.7393744624, 642256.7525011766, 21180.13963521187]"
"[731424.9589127698, 730294.5663806299, 719391.8939572921, 21262.48530191882]"
"[549642.3583614172, 547039.3082637431, 536189.4130229504, 21191.222691639756]"
"[657015.1233986174, 655898.0669549583, 643858.7009612374, 23473.114692761206]"
"[495441.4985284711, 494886.34363887244, 486791.32343749615, 15778.534989254402]"
"[513126.13415065006, 512436.14450477605, 505371.3912360236, 13809.048138077886]"
"[508308.6739352885, 507977.9519054705, 499244.33450470015, 17048.779263587276]"
"[587935.8997489411, 585426.0537503994, 573791.3215354701, 22732.81545316817]"
"[572903.0349255922, 571685.3623155826, 561383.2035988938, 20158.218154481805]"
"[527644.2057379883, 524730.7415753712, 516208.3008606045, 16652.145015429527]"
"[623124.5077984022, 622519.8580068143, 611330.8209663981, 21866.68703002961]"
"[505938.4055415736, 505734.43201641657, 497643.478370362, 15828.34597966188]"
"[534857.5281341345, 534841.1412889587, 523596.5578251445, 21970.481186939276]"
"[633890.0012561865, 633307.2608942727, 624763.7025457604, 16686.737493756034]"
"[548116.3980541717, 546999.5509888127, 536614.8268581693, 20214.556534225536]"
"[671894.9444843997, 671048.1475040498, 659031.8374595846, 23476.50795593626]"
"[558275.2994321042, 558112.4961219892, 548410.5081947893, 18921.325835294007]"
"[540529.2232864699, 540341.8978896086, 532879.1716153692, 14581.561210769569]"
"[606422.4671861663, 606142.0972294481, 596416.4741000033, 19013.5738327958]"
"[558118.47424534, 558086.1920616863, 550472.3468923396, 14857.418556751476]"
"[630654.7228231934, 630608.7893313464, 619917.5073082087, 20797.96765113278]"
"[524524.206982896, 522188.8676436741, 511410.8786693902, 21060.99322985253]"
"[578306.3859213797, 578423.5875281614, 568867.4371244953, 18666.830535743222]"
