,10,20,50,100,200,500,1000
1,1.2117631566087286,1.1411083421503783,1.067629159687785,1.0361724269256056,,,
2,1.4372787392318545,1.3491737658613536,1.1982114008890772,1.1524023101926837,,,
5,1.67900790655442,1.5702749079973801,1.3922011303661561,1.2855691469095876,,,
10,1.5658952287304897,1.7483718402651893,1.5631999252169098,1.4282911383732455,,,
