,10,20,50,100,200,500,1000
1,1.5618976158295579,1.3760993127704966,1.2148001383321219,1.1438186986422951,,,
2,2.0290786427396266,1.6782792451447377,1.38392640481187,1.258704000364247,,,
5,1.9637416673194252,2.3554812079705103,1.7467612104411987,1.4871838140832903,,,
10,1.5632341913534011,1.9542044046305918,2.231306157909353,1.7856628013341718,,,
