,10,20,50,100,200,500,1000
1,6.251411061266911,4.383180662000538,1.9178189338696898,1.4831413165798397,,,
2,3.8656029035021624,5.933434697153343,2.115295835351432,1.5052412806773097,,,
5,3.207742166628889,5.073230141576955,2.1179832112170667,1.3734790304019127,,,
10,3.032411286899433,5.110890637619806,2.1284899908645634,1.3806988615481162,,,
