0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[282256.55051364994, 281221.1210588294, 250198.1919020646, 18203.639251063552]","[285229.5107644895, 286869.3665111527, 250198.1919020646, 18203.639251063552]","[282735.25601623504, 281909.8075060142, 250198.1919020646, 18203.639251063552]","[301169.37236875796, 302509.59764323436, 250198.1919020646, 18203.639251063552]","[273839.5216401699, 272809.85451236763, 250198.1919020646, 18203.639251063552]","[295489.32874945406, 298872.62220176467, 250198.1919020646, 18203.639251063552]","[274741.15538052534, 277307.2472073552, 250198.1919020646, 18203.639251063552]","[276812.25220651884, 276562.7640341952, 250198.1919020646, 18203.639251063552]","[299562.8290037056, 298619.3147916574, 250198.1919020646, 18203.639251063552]","[280321.43510499666, 284296.5285936117, 250198.1919020646, 18203.639251063552]","[270045.8428598667, 270488.3454756091, 250198.1919020646, 18203.639251063552]","[276741.55506860605, 279019.1158922013, 250198.1919020646, 18203.639251063552]","[292800.32197761856, 289523.92364976765, 250198.1919020646, 18203.639251063552]","[284085.69026173453, 279574.8654746525, 250198.1919020646, 18203.639251063552]","[277644.9177452437, 278179.16959322, 250198.1919020646, 18203.639251063552]","[296092.2794071218, 295195.4310969371, 250198.1919020646, 18203.639251063552]","[265458.8007867671, 268700.9295621848, 250198.1919020646, 18203.639251063552]","[273966.48265379696, 275324.5497394174, 250198.1919020646, 18203.639251063552]","[284153.7501543441, 276778.69867509353, 250198.1919020646, 18203.639251063552]","[315232.098567474, 319207.55564291717, 250198.1919020646, 18203.639251063552]","[265262.09660270263, 269864.8122907779, 250198.1919020646, 18203.639251063552]","[267165.3885830122, 267430.4244061513, 250198.1919020646, 18203.639251063552]","[309067.3098395347, 305727.2114694183, 250198.1919020646, 18203.639251063552]","[313146.6675226092, 310995.66488004435, 250198.1919020646, 18203.639251063552]","[293558.55365566385, 292057.16864699306, 250198.1919020646, 18203.639251063552]","[275424.88736055477, 275833.0994033076, 250198.1919020646, 18203.639251063552]","[293848.6021770718, 293130.8333219847, 250198.1919020646, 18203.639251063552]","[278550.29627151776, 273785.2893543272, 250198.1919020646, 18203.639251063552]","[312425.8402806871, 314187.14843767014, 250198.1919020646, 18203.639251063552]","[278930.0236739513, 279841.62743285275, 250198.1919020646, 18203.639251063552]","[311519.30465438584, 308795.1942213471, 250198.1919020646, 18203.639251063552]","[277508.68242085085, 274621.04448042886, 250198.1919020646, 18203.639251063552]","[292537.73272865964, 289633.6032190824, 250198.1919020646, 18203.639251063552]","[273201.78363747644, 272270.49473198404, 250198.1919020646, 18203.639251063552]","[290414.37895047315, 293507.0778108097, 250198.1919020646, 18203.639251063552]","[283033.4065792135, 279736.28434280434, 250198.1919020646, 18203.639251063552]","[275819.93867315585, 274690.450961147, 250198.1919020646, 18203.639251063552]","[268742.0248885273, 268627.4266294109, 250198.1919020646, 18203.639251063552]","[274392.6766509592, 276374.2476078332, 250198.1919020646, 18203.639251063552]","[323016.6878320987, 323463.58092014206, 250198.1919020646, 18203.639251063552]","[272895.08217941946, 273980.6430789488, 250198.1919020646, 18203.639251063552]","[296232.8343135334, 302799.73486382945, 250198.1919020646, 18203.639251063552]","[302251.49295485334, 303517.97652387276, 250198.1919020646, 18203.639251063552]","[300457.118436322, 299076.8459306181, 250198.1919020646, 18203.639251063552]","[276936.86528195895, 286384.02463313245, 250198.1919020646, 18203.639251063552]","[269452.0641149802, 270674.8550313883, 250198.1919020646, 18203.639251063552]","[294358.66901603556, 294465.92010923766, 250198.1919020646, 18203.639251063552]","[266629.73410880653, 266568.21398310503, 250198.1919020646, 18203.639251063552]","[276497.8039370222, 277125.49098157865, 250198.1919020646, 18203.639251063552]","[291457.62274233444, 288998.64262218116, 250198.1919020646, 18203.639251063552]"
"[288449.98780540715, 289530.62333606964, 257546.83979243462, 18578.40096393152]","[316693.8841743307, 314575.5150301587, 257546.83979243462, 18578.40096393152]","[281668.17676895304, 284147.69533394655, 257546.83979243462, 18578.40096393152]","[308717.27246924455, 312940.4650350223, 257546.83979243462, 18578.40096393152]","[287290.7600967812, 289255.885644581, 257546.83979243462, 18578.40096393152]","[316559.48335528944, 315523.47261634865, 257546.83979243462, 18578.40096393152]","[314937.76092308084, 316765.97016535455, 257546.83979243462, 18578.40096393152]","[283978.7282792299, 282093.2125884947, 257546.83979243462, 18578.40096393152]","[290316.97659056046, 289047.83581276075, 257546.83979243462, 18578.40096393152]","[289171.1407749349, 291342.2912852706, 257546.83979243462, 18578.40096393152]","[279859.0732257005, 280297.8211479824, 257546.83979243462, 18578.40096393152]","[294421.750730882, 288470.14329068124, 257546.83979243462, 18578.40096393152]","[313178.22482547816, 318745.0185603252, 257546.83979243462, 18578.40096393152]","[291283.0373574878, 291369.52311317006, 257546.83979243462, 18578.40096393152]","[302261.217810901, 301096.49527622305, 257546.83979243462, 18578.40096393152]","[287591.04055973317, 286628.03377035056, 257546.83979243462, 18578.40096393152]","[295331.1656153883, 305352.93023994984, 257546.83979243462, 18578.40096393152]","[277628.3957211699, 278773.6105528078, 257546.83979243462, 18578.40096393152]","[280308.8934021318, 279315.5747064356, 257546.83979243462, 18578.40096393152]","[280234.18850223225, 283439.0219791308, 257546.83979243462, 18578.40096393152]","[286407.11463991797, 283726.79858930944, 257546.83979243462, 18578.40096393152]","[288282.89543705015, 288060.4945809361, 257546.83979243462, 18578.40096393152]","[312273.5740763732, 306791.73580144014, 257546.83979243462, 18578.40096393152]","[279612.4662374233, 281046.9426388439, 257546.83979243462, 18578.40096393152]","[279035.4629378977, 277769.4961476666, 257546.83979243462, 18578.40096393152]","[288800.3003377228, 289592.83105425397, 257546.83979243462, 18578.40096393152]","[280480.6586957609, 281592.18526413874, 257546.83979243462, 18578.40096393152]","[293836.1531838839, 297304.29317712557, 257546.83979243462, 18578.40096393152]","[290043.6214342578, 294689.32081387244, 257546.83979243462, 18578.40096393152]","[286809.12996568956, 286716.9836732859, 257546.83979243462, 18578.40096393152]","[305246.4410587622, 300730.58336074906, 257546.83979243462, 18578.40096393152]","[288910.43837498064, 289495.6384387581, 257546.83979243462, 18578.40096393152]","[303790.7631326266, 306734.9543842292, 257546.83979243462, 18578.40096393152]","[299364.0680473956, 299735.8811888165, 257546.83979243462, 18578.40096393152]","[301772.9850222386, 300840.60726249294, 257546.83979243462, 18578.40096393152]","[327125.0105195332, 326373.1359232939, 257546.83979243462, 18578.40096393152]","[291995.9087233105, 293980.05116502394, 257546.83979243462, 18578.40096393152]","[293599.4260536147, 293995.41934551403, 257546.83979243462, 18578.40096393152]","[280178.1730943697, 280190.6793216026, 257546.83979243462, 18578.40096393152]","[283039.0436235152, 281840.6785849441, 257546.83979243462, 18578.40096393152]","[275779.5161940596, 276803.1221299174, 257546.83979243462, 18578.40096393152]","[278576.3718060331, 284417.24023451074, 257546.83979243462, 18578.40096393152]","[295878.7455060431, 297513.9249749317, 257546.83979243462, 18578.40096393152]","[278993.7830246339, 292317.227658412, 257546.83979243462, 18578.40096393152]","[289256.210980994, 284257.99107976304, 257546.83979243462, 18578.40096393152]","[270775.47838808666, 277215.7913814641, 257546.83979243462, 18578.40096393152]","[285041.8162763886, 286496.2748868227, 257546.83979243462, 18578.40096393152]","[307235.9156414482, 311751.32421555865, 257546.83979243462, 18578.40096393152]","[289713.68593914434, 291221.7999248718, 257546.83979243462, 18578.40096393152]","[320390.2269488581, 329214.1532778064, 257546.83979243462, 18578.40096393152]"
"[277935.294462284, 275814.7125171605, 250480.75521947918, 18084.39163838234]","[280447.62310323515, 280221.3920671608, 250480.75521947918, 18084.39163838234]","[293496.2542002207, 294158.8689918598, 250480.75521947918, 18084.39163838234]","[287932.42759037757, 287165.88367106003, 250480.75521947918, 18084.39163838234]","[337048.94535801874, 321026.05722802854, 250480.75521947918, 18084.39163838234]","[274729.19386305823, 280050.03244118823, 250480.75521947918, 18084.39163838234]","[280054.9842337829, 281246.8707787964, 250480.75521947918, 18084.39163838234]","[277066.8248398729, 275590.61892293475, 250480.75521947918, 18084.39163838234]","[278019.2403680464, 275657.8993281688, 250480.75521947918, 18084.39163838234]","[303240.7840416618, 306573.09965705266, 250480.75521947918, 18084.39163838234]","[289420.91194958554, 281803.8968658991, 250480.75521947918, 18084.39163838234]","[276988.43732007407, 276556.7309866399, 250480.75521947918, 18084.39163838234]","[284340.14778911765, 282376.1342744424, 250480.75521947918, 18084.39163838234]","[276369.48122128285, 274404.69760753046, 250480.75521947918, 18084.39163838234]","[276924.5552718879, 273647.5329717137, 250480.75521947918, 18084.39163838234]","[285491.8284029465, 284242.5720617892, 250480.75521947918, 18084.39163838234]","[294807.12203009165, 290152.7372926458, 250480.75521947918, 18084.39163838234]","[288614.2186771981, 293069.4816990958, 250480.75521947918, 18084.39163838234]","[284748.0897404496, 284060.5785162664, 250480.75521947918, 18084.39163838234]","[288348.00786536455, 288640.2008920385, 250480.75521947918, 18084.39163838234]","[285187.5995200566, 289401.5490303663, 250480.75521947918, 18084.39163838234]","[277146.65857213945, 277884.08506001654, 250480.75521947918, 18084.39163838234]","[285206.0496646289, 293902.06170676055, 250480.75521947918, 18084.39163838234]","[277170.4097858661, 277329.40521607175, 250480.75521947918, 18084.39163838234]","[269455.94238224387, 270362.1894328546, 250480.75521947918, 18084.39163838234]","[276015.2610396393, 277979.42536529654, 250480.75521947918, 18084.39163838234]","[271126.54462332197, 275332.69220592495, 250480.75521947918, 18084.39163838234]","[283258.28801039024, 279505.3204238701, 250480.75521947918, 18084.39163838234]","[265500.2293507713, 269225.28620119585, 250480.75521947918, 18084.39163838234]","[267548.0224557559, 267088.44375776127, 250480.75521947918, 18084.39163838234]","[273968.79112453683, 271555.32482437737, 250480.75521947918, 18084.39163838234]","[275630.7607085287, 278900.1328679125, 250480.75521947918, 18084.39163838234]","[282111.0118039154, 285936.55110806524, 250480.75521947918, 18084.39163838234]","[291510.2405701416, 286935.40434376535, 250480.75521947918, 18084.39163838234]","[270538.07276083255, 272736.0123909823, 250480.75521947918, 18084.39163838234]","[265806.1454363125, 272651.9292281374, 250480.75521947918, 18084.39163838234]","[271965.0034101359, 272610.3342680417, 250480.75521947918, 18084.39163838234]","[282465.6477644916, 282020.0862235511, 250480.75521947918, 18084.39163838234]","[273661.10082569835, 273187.5085967496, 250480.75521947918, 18084.39163838234]","[301551.6859927922, 304322.59295420867, 250480.75521947918, 18084.39163838234]","[282765.94107245095, 291375.41534726083, 250480.75521947918, 18084.39163838234]","[286195.6370776181, 287748.079505647, 250480.75521947918, 18084.39163838234]","[286180.5334407093, 285100.3762142288, 250480.75521947918, 18084.39163838234]","[278096.5723672322, 282248.68409022933, 250480.75521947918, 18084.39163838234]","[313964.0748269236, 311511.6477958783, 250480.75521947918, 18084.39163838234]","[282732.1811009477, 283666.5192514575, 250480.75521947918, 18084.39163838234]","[277171.24200478895, 276991.6444896594, 250480.75521947918, 18084.39163838234]","[290207.64876702003, 293403.13100266136, 250480.75521947918, 18084.39163838234]","[297679.7089348666, 294849.75163774524, 250480.75521947918, 18084.39163838234]","[266113.6668638071, 267180.0906060251, 250480.75521947918, 18084.39163838234]"
"[267276.79504300124, 269455.5135052417, 227641.07778879444, 17393.68279724851]","[264813.5725181351, 265620.45887748036, 227641.07778879444, 17393.68279724851]","[243561.2446145261, 243750.82500480075, 227641.07778879444, 17393.68279724851]","[263595.3478739875, 263068.3228166896, 227641.07778879444, 17393.68279724851]","[240745.59297987237, 243996.42010290266, 227641.07778879444, 17393.68279724851]","[279515.96441111446, 274428.4240542035, 227641.07778879444, 17393.68279724851]","[248821.61038186823, 250861.27204064076, 227641.07778879444, 17393.68279724851]","[273410.21110215416, 273042.0900315943, 227641.07778879444, 17393.68279724851]","[247303.10564679521, 250822.72236376602, 227641.07778879444, 17393.68279724851]","[253823.1994752249, 251865.35492911053, 227641.07778879444, 17393.68279724851]","[269420.07159658516, 272364.63704967033, 227641.07778879444, 17393.68279724851]","[269301.11319986416, 268090.44968145073, 227641.07778879444, 17393.68279724851]","[248947.9623042514, 248095.56168827505, 227641.07778879444, 17393.68279724851]","[256230.1584007404, 255273.16512153027, 227641.07778879444, 17393.68279724851]","[296690.9477151353, 295876.3257382425, 227641.07778879444, 17393.68279724851]","[263694.46956640645, 259062.94193029564, 227641.07778879444, 17393.68279724851]","[248379.29599267044, 247098.47808633337, 227641.07778879444, 17393.68279724851]","[244737.12005828673, 245090.3590780267, 227641.07778879444, 17393.68279724851]","[251950.04671162923, 255462.68020729886, 227641.07778879444, 17393.68279724851]","[242797.04944254598, 243065.59020435408, 227641.07778879444, 17393.68279724851]","[259156.33315723235, 259986.0220759242, 227641.07778879444, 17393.68279724851]","[244187.52763595132, 245975.2558547838, 227641.07778879444, 17393.68279724851]","[244142.65488599977, 243384.10327201706, 227641.07778879444, 17393.68279724851]","[246427.47404420504, 247344.4973713655, 227641.07778879444, 17393.68279724851]","[251067.9834066546, 250353.1089022974, 227641.07778879444, 17393.68279724851]","[259685.56533938315, 262654.2314289405, 227641.07778879444, 17393.68279724851]","[280557.08779852954, 278827.11998267524, 227641.07778879444, 17393.68279724851]","[245402.36594302626, 247483.966651109, 227641.07778879444, 17393.68279724851]","[248580.8925462843, 251729.20825917565, 227641.07778879444, 17393.68279724851]","[266947.0682931463, 264452.13597709575, 227641.07778879444, 17393.68279724851]","[249314.34207205958, 251658.2603281482, 227641.07778879444, 17393.68279724851]","[256543.9934751211, 254931.98145132954, 227641.07778879444, 17393.68279724851]","[275102.78514662676, 276000.66854646587, 227641.07778879444, 17393.68279724851]","[251073.82768371273, 252619.46577235093, 227641.07778879444, 17393.68279724851]","[252762.65830910733, 255945.38004017257, 227641.07778879444, 17393.68279724851]","[250949.8562570621, 249066.29013113162, 227641.07778879444, 17393.68279724851]","[289944.0178456219, 287554.927713907, 227641.07778879444, 17393.68279724851]","[241361.1503230176, 243482.8267462936, 227641.07778879444, 17393.68279724851]","[251746.6388769832, 250813.21555918874, 227641.07778879444, 17393.68279724851]","[269215.6819823957, 266616.405666928, 227641.07778879444, 17393.68279724851]","[260505.56853880835, 261608.20123608023, 227641.07778879444, 17393.68279724851]","[244882.14881853713, 244413.93068892192, 227641.07778879444, 17393.68279724851]","[252815.17952052876, 255396.88035338256, 227641.07778879444, 17393.68279724851]","[251591.37964710782, 253294.18781594298, 227641.07778879444, 17393.68279724851]","[240664.75003758253, 241539.7629974365, 227641.07778879444, 17393.68279724851]","[260797.2903492925, 259081.7695866807, 227641.07778879444, 17393.68279724851]","[258136.0090962452, 258791.0532018594, 227641.07778879444, 17393.68279724851]","[276229.44706753927, 273404.5418392266, 227641.07778879444, 17393.68279724851]","[256106.24611127947, 257687.27870144817, 227641.07778879444, 17393.68279724851]","[249064.6416791565, 249188.41239070473, 227641.07778879444, 17393.68279724851]"
"[309299.5789222562, 312803.2846772544, 284440.98615337233, 20029.764706966558]","[317310.0178153306, 323362.80594963924, 284440.98615337233, 20029.764706966558]","[344094.75314703805, 348509.64735990413, 284440.98615337233, 20029.764706966558]","[311917.5985990417, 309732.76549758756, 284440.98615337233, 20029.764706966558]","[311187.235754612, 307574.37987411825, 284440.98615337233, 20029.764706966558]","[316539.85103027965, 318534.29962640227, 284440.98615337233, 20029.764706966558]","[306526.6620133862, 311905.18341304903, 284440.98615337233, 20029.764706966558]","[311337.79776647274, 313666.2709495811, 284440.98615337233, 20029.764706966558]","[325518.82017818565, 325146.2941027735, 284440.98615337233, 20029.764706966558]","[337768.7192821929, 343095.6940697227, 284440.98615337233, 20029.764706966558]","[328207.37994174025, 328740.944551772, 284440.98615337233, 20029.764706966558]","[316270.2219056747, 325618.086102528, 284440.98615337233, 20029.764706966558]","[317398.2624056126, 317335.9473843993, 284440.98615337233, 20029.764706966558]","[339844.98202325293, 348377.5750727238, 284440.98615337233, 20029.764706966558]","[314131.7783353104, 317926.3404703178, 284440.98615337233, 20029.764706966558]","[307494.5195725502, 309914.8321113857, 284440.98615337233, 20029.764706966558]","[339911.4447382509, 342883.7500681943, 284440.98615337233, 20029.764706966558]","[320651.2509825511, 332224.5335905425, 284440.98615337233, 20029.764706966558]","[329988.11532976397, 330557.3343879566, 284440.98615337233, 20029.764706966558]","[313101.9694086028, 317293.03805409715, 284440.98615337233, 20029.764706966558]","[322005.89963111, 324724.97559236607, 284440.98615337233, 20029.764706966558]","[309977.297178916, 312879.5732982774, 284440.98615337233, 20029.764706966558]","[342473.3115129317, 347201.6245648965, 284440.98615337233, 20029.764706966558]","[340631.2436983606, 347772.23419429513, 284440.98615337233, 20029.764706966558]","[310877.1194214805, 313587.8902597312, 284440.98615337233, 20029.764706966558]","[307827.0288214031, 309581.59042680555, 284440.98615337233, 20029.764706966558]","[336564.3136279458, 334778.8211198243, 284440.98615337233, 20029.764706966558]","[305131.961006532, 306490.99462239846, 284440.98615337233, 20029.764706966558]","[362427.97738782264, 366038.3209546717, 284440.98615337233, 20029.764706966558]","[307708.33791117877, 308120.8849330975, 284440.98615337233, 20029.764706966558]","[352159.3906041131, 352265.82054464734, 284440.98615337233, 20029.764706966558]","[309091.91289600777, 311570.1212292329, 284440.98615337233, 20029.764706966558]","[314382.93415579165, 319961.13531584054, 284440.98615337233, 20029.764706966558]","[329220.9758975738, 328781.237313041, 284440.98615337233, 20029.764706966558]","[308433.6486174141, 314577.4604707301, 284440.98615337233, 20029.764706966558]","[320485.66500817594, 318603.3540915383, 284440.98615337233, 20029.764706966558]","[334701.8259407781, 337407.9671355569, 284440.98615337233, 20029.764706966558]","[338506.13894643425, 342732.20209465915, 284440.98615337233, 20029.764706966558]","[301821.8730109071, 305171.21387869574, 284440.98615337233, 20029.764706966558]","[349591.09760608355, 345431.63273655233, 284440.98615337233, 20029.764706966558]","[322007.4952245461, 320085.0607220721, 284440.98615337233, 20029.764706966558]","[331355.4229479332, 334334.46455333446, 284440.98615337233, 20029.764706966558]","[342094.8559019112, 339983.02654351544, 284440.98615337233, 20029.764706966558]","[326335.1783855763, 331473.7890643043, 284440.98615337233, 20029.764706966558]","[302198.56494902587, 304690.09254338825, 284440.98615337233, 20029.764706966558]","[342310.5600833904, 350056.66257899767, 284440.98615337233, 20029.764706966558]","[324940.3082828134, 334573.010323723, 284440.98615337233, 20029.764706966558]","[301113.92492935393, 305645.0249654033, 284440.98615337233, 20029.764706966558]","[331116.44069148257, 332921.1210481958, 284440.98615337233, 20029.764706966558]","[319624.6893500231, 325189.12364387716, 284440.98615337233, 20029.764706966558]"
"[260024.01215981605, 256715.3535669446, 218587.1106219383, 17030.151220179923]","[244892.92288256943, 242975.39075713564, 218587.1106219383, 17030.151220179923]","[250960.7634559475, 243206.40813408748, 218587.1106219383, 17030.151220179923]","[258908.793708349, 260049.59650003136, 218587.1106219383, 17030.151220179923]","[241910.17457154032, 244805.58508305732, 218587.1106219383, 17030.151220179923]","[237772.59057922653, 239234.79869699766, 218587.1106219383, 17030.151220179923]","[239721.1799091581, 245315.9397037118, 218587.1106219383, 17030.151220179923]","[268644.27784807223, 266298.3676849169, 218587.1106219383, 17030.151220179923]","[248521.74501208385, 246450.87481692247, 218587.1106219383, 17030.151220179923]","[251660.5665899205, 250174.21443074793, 218587.1106219383, 17030.151220179923]","[246537.44755885363, 246409.4432431922, 218587.1106219383, 17030.151220179923]","[248075.8466944935, 247235.25421696165, 218587.1106219383, 17030.151220179923]","[247592.32790931573, 242873.6649580734, 218587.1106219383, 17030.151220179923]","[258423.0495240041, 248809.4352376039, 218587.1106219383, 17030.151220179923]","[242606.14889754882, 242494.15351805877, 218587.1106219383, 17030.151220179923]","[249854.21378361032, 249714.11657639005, 218587.1106219383, 17030.151220179923]","[249080.3966505069, 248010.64896101027, 218587.1106219383, 17030.151220179923]","[286247.5701512649, 285968.3385308701, 218587.1106219383, 17030.151220179923]","[259630.14678282745, 259887.40583257237, 218587.1106219383, 17030.151220179923]","[252794.03065232484, 254441.34208939355, 218587.1106219383, 17030.151220179923]","[245308.50331496028, 243674.8140911909, 218587.1106219383, 17030.151220179923]","[260159.61143065064, 257968.7458988877, 218587.1106219383, 17030.151220179923]","[240346.33345701228, 238954.18310143508, 218587.1106219383, 17030.151220179923]","[238085.32407543575, 237559.96761700054, 218587.1106219383, 17030.151220179923]","[257345.38390946313, 255504.85794474973, 218587.1106219383, 17030.151220179923]","[270609.5507591896, 268933.0704857841, 218587.1106219383, 17030.151220179923]","[244681.50876657723, 247138.5212811146, 218587.1106219383, 17030.151220179923]","[242295.76999641192, 241477.97795373946, 218587.1106219383, 17030.151220179923]","[245114.64057583833, 247144.29904614453, 218587.1106219383, 17030.151220179923]","[254696.39295104748, 254131.92554346984, 218587.1106219383, 17030.151220179923]","[248744.3489128144, 253623.07854126184, 218587.1106219383, 17030.151220179923]","[241803.3656231617, 245254.89686173646, 218587.1106219383, 17030.151220179923]","[241486.02909172743, 241056.04274421057, 218587.1106219383, 17030.151220179923]","[242662.48158821862, 241516.84196629142, 218587.1106219383, 17030.151220179923]","[240327.7372889286, 239474.10269410186, 218587.1106219383, 17030.151220179923]","[246057.4473633385, 242831.28901044934, 218587.1106219383, 17030.151220179923]","[233563.5045724014, 234131.16797173145, 218587.1106219383, 17030.151220179923]","[233859.31281401892, 231985.31092215996, 218587.1106219383, 17030.151220179923]","[244450.2930627898, 245100.81291245442, 218587.1106219383, 17030.151220179923]","[242719.13955860623, 240861.10515456164, 218587.1106219383, 17030.151220179923]","[246415.77675126758, 245702.201084936, 218587.1106219383, 17030.151220179923]","[237064.43674401907, 237786.54935749611, 218587.1106219383, 17030.151220179923]","[249132.98452108007, 253206.73728726324, 218587.1106219383, 17030.151220179923]","[238216.4440711715, 236346.49881924046, 218587.1106219383, 17030.151220179923]","[234529.677598181, 234841.51941950113, 218587.1106219383, 17030.151220179923]","[260385.39590448042, 262935.0708021416, 218587.1106219383, 17030.151220179923]","[242977.12015407917, 243629.50350765587, 218587.1106219383, 17030.151220179923]","[241686.4228142392, 242716.62562479542, 218587.1106219383, 17030.151220179923]","[261281.59522385264, 260769.28720771385, 218587.1106219383, 17030.151220179923]","[256552.00038223152, 258191.3066318339, 218587.1106219383, 17030.151220179923]"
"[390119.6578136502, 397998.35085462243, 341182.3281551014, 21822.542686280376]","[385152.27582658606, 395633.8206786084, 341182.3281551014, 21822.542686280376]","[376726.2446144451, 374965.5648388715, 341182.3281551014, 21822.542686280376]","[408991.45584873296, 409089.52531454375, 341182.3281551014, 21822.542686280376]","[367081.0859164425, 375138.1472478771, 341182.3281551014, 21822.542686280376]","[360696.4211027151, 362660.24535912636, 341182.3281551014, 21822.542686280376]","[362586.34011501964, 371467.9775921713, 341182.3281551014, 21822.542686280376]","[420199.9358432859, 422682.98234986514, 341182.3281551014, 21822.542686280376]","[424730.6165300635, 423615.9816606431, 341182.3281551014, 21822.542686280376]","[372717.97209137183, 389591.71562792873, 341182.3281551014, 21822.542686280376]","[391891.5809006817, 389211.78109314246, 341182.3281551014, 21822.542686280376]","[411883.5821449178, 429444.9114876383, 341182.3281551014, 21822.542686280376]","[382620.2531990722, 396330.87178594584, 341182.3281551014, 21822.542686280376]","[385025.3721764421, 386663.22736391873, 341182.3281551014, 21822.542686280376]","[375019.3501410298, 374711.53654490085, 341182.3281551014, 21822.542686280376]","[411845.3547437462, 412301.21774667304, 341182.3281551014, 21822.542686280376]","[382862.41297160526, 385111.1444735599, 341182.3281551014, 21822.542686280376]","[427306.38495434355, 422760.1591039984, 341182.3281551014, 21822.542686280376]","[387794.09946268564, 396080.1875462537, 341182.3281551014, 21822.542686280376]","[393608.67552858556, 394102.7884389659, 341182.3281551014, 21822.542686280376]","[377238.9651971122, 377617.75257993554, 341182.3281551014, 21822.542686280376]","[368170.1152623398, 373607.7137898737, 341182.3281551014, 21822.542686280376]","[359775.2217652508, 361375.68375382567, 341182.3281551014, 21822.542686280376]","[425400.2866599971, 427338.09589427017, 341182.3281551014, 21822.542686280376]","[362871.84543827944, 370669.8868066124, 341182.3281551014, 21822.542686280376]","[377037.17884508095, 390065.4340437614, 341182.3281551014, 21822.542686280376]","[400998.81655110436, 415510.3229869344, 341182.3281551014, 21822.542686280376]","[364137.15642495465, 372597.62828529655, 341182.3281551014, 21822.542686280376]","[378590.57097784657, 385373.77951490786, 341182.3281551014, 21822.542686280376]","[377606.7578163425, 377155.4121275574, 341182.3281551014, 21822.542686280376]","[381975.071613728, 382765.3251618831, 341182.3281551014, 21822.542686280376]","[378937.17695425404, 374130.19050486776, 341182.3281551014, 21822.542686280376]","[396060.3662633378, 395831.9556710018, 341182.3281551014, 21822.542686280376]","[370886.28650798165, 374404.38875022443, 341182.3281551014, 21822.542686280376]","[396609.51286132226, 393813.56052779546, 341182.3281551014, 21822.542686280376]","[364811.1405469527, 369244.7130986889, 341182.3281551014, 21822.542686280376]","[382199.12219083135, 388364.67666142876, 341182.3281551014, 21822.542686280376]","[395978.0096999998, 400012.8451139952, 341182.3281551014, 21822.542686280376]","[374607.0968789096, 388560.29036717874, 341182.3281551014, 21822.542686280376]","[373063.9916591928, 381979.26541270653, 341182.3281551014, 21822.542686280376]","[385466.86214976694, 383318.85359695804, 341182.3281551014, 21822.542686280376]","[379220.90470848174, 388003.7658054762, 341182.3281551014, 21822.542686280376]","[367470.5867148319, 373130.33862951613, 341182.3281551014, 21822.542686280376]","[377853.85201383475, 377246.51215388346, 341182.3281551014, 21822.542686280376]","[367954.33565669175, 367587.36655194603, 341182.3281551014, 21822.542686280376]","[378882.29261642037, 387000.8231402306, 341182.3281551014, 21822.542686280376]","[363836.77630501206, 368893.60846051323, 341182.3281551014, 21822.542686280376]","[367772.7347978333, 367693.88854677434, 341182.3281551014, 21822.542686280376]","[407698.2375422747, 409753.9482476675, 341182.3281551014, 21822.542686280376]","[384797.6457230821, 386900.73226000817, 341182.3281551014, 21822.542686280376]"
