0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[806670.3846032954, 780952.4540522158, 725299.0514144116]","[871301.2267568655, 781490.6721113517, 725299.0514144116]","[799664.4163349587, 774411.3759988454, 725299.0514144116]","[777839.7833612056, 767747.7586975091, 725299.0514144116]","[783946.0940954596, 768280.7066801455, 725299.0514144116]","[795845.0087825506, 779900.8470519361, 725299.0514144116]","[847315.4425312681, 787168.6034820618, 725299.0514144116]","[809348.076013207, 772619.3799434481, 725299.0514144116]","[809186.330788186, 779097.3500531728, 725299.0514144116]","[815727.7742058168, 777570.6823901158, 725299.0514144116]","[873641.3615775006, 781137.2135263262, 725299.0514144116]","[809937.7522843145, 773103.511810129, 725299.0514144116]","[799838.1977064131, 772486.9565993074, 725299.0514144116]","[813214.2467583981, 778269.6466626809, 725299.0514144116]","[790612.8647146815, 763746.0465893856, 725299.0514144116]","[817295.1307919488, 776882.9066130974, 725299.0514144116]","[790010.552559453, 774642.8662679332, 725299.0514144116]","[832326.102119861, 780403.5078160877, 725299.0514144116]","[787400.0160984248, 768033.6341873348, 725299.0514144116]","[790940.9704120173, 776811.6951686465, 725299.0514144116]","[795300.8964238206, 774734.4128533835, 725299.0514144116]","[805902.3660144845, 774291.8845802132, 725299.0514144116]","[768410.1077614495, 768329.0590468012, 725299.0514144116]","[832695.4674255934, 773013.3629112344, 725299.0514144116]","[833083.7787245845, 778675.4979483292, 725299.0514144116]","[802930.2777466538, 779197.4867660841, 725299.0514144116]","[918527.1089835644, 785985.0415058925, 725299.0514144116]","[814674.6230809679, 778253.3872738981, 725299.0514144116]","[811765.3947580236, 774316.5363450657, 725299.0514144116]","[809926.1263405186, 777244.696255763, 725299.0514144116]","[840963.193205997, 780342.731141019, 725299.0514144116]","[802036.6610005964, 778102.5919288336, 725299.0514144116]","[769482.9256771918, 766794.6018097454, 725299.0514144116]","[817156.1043026755, 778950.9092057938, 725299.0514144116]","[783997.5696238935, 769359.1162839943, 725299.0514144116]","[817117.4534761547, 778912.8743081219, 725299.0514144116]","[822141.140221224, 777068.1410699253, 725299.0514144116]","[795077.246853986, 773746.3406248294, 725299.0514144116]","[809378.6188357353, 775375.7006196111, 725299.0514144116]","[780654.5888810288, 764527.7835390542, 725299.0514144116]","[831610.9194182892, 789433.6708912912, 725299.0514144116]","[793673.0736101983, 773212.7304733593, 725299.0514144116]","[808412.8591779371, 774417.0850825707, 725299.0514144116]","[810089.9049491851, 773081.7525786282, 725299.0514144116]","[815293.1364224587, 777036.3908941248, 725299.0514144116]","[863550.4454914071, 779717.1495105429, 725299.0514144116]","[826034.4616349329, 788015.5231278324, 725299.0514144116]","[792050.8858086993, 776219.5704951278, 725299.0514144116]","[834988.593350329, 776195.9868748019, 725299.0514144116]","[836241.2996985773, 772879.9811588428, 725299.0514144116]"
"[852056.3107349148, 819312.7343545766, 771201.1867899494]","[828929.8724624801, 811632.8302993876, 771201.1867899494]","[868175.2187412059, 826564.2885997115, 771201.1867899494]","[848845.8076039411, 804040.9353592867, 771201.1867899494]","[909514.7202413664, 829068.5752643333, 771201.1867899494]","[826907.4695102407, 807753.3803907126, 771201.1867899494]","[951049.0385548932, 860874.3774870486, 771201.1867899494]","[882781.7855010392, 823653.5094255124, 771201.1867899494]","[951063.788780238, 822119.3604976954, 771201.1867899494]","[843738.605068513, 817791.6827743759, 771201.1867899494]","[842962.4969875906, 818100.4415557873, 771201.1867899494]","[864927.2599698349, 815610.9880998324, 771201.1867899494]","[839757.171232382, 814966.8233557872, 771201.1867899494]","[844545.2318781429, 811453.2483516317, 771201.1867899494]","[912031.773774642, 848362.7823874832, 771201.1867899494]","[875655.5318326701, 825673.0197255408, 771201.1867899494]","[838230.183370625, 815163.2984194984, 771201.1867899494]","[831250.3859918434, 817563.4084373404, 771201.1867899494]","[860367.1599872613, 814275.7338684186, 771201.1867899494]","[822058.0793878197, 811198.8357932265, 771201.1867899494]","[821609.7822424687, 810721.4437292479, 771201.1867899494]","[925340.0754950362, 839968.7541871961, 771201.1867899494]","[842122.9576028041, 815977.1019046174, 771201.1867899494]","[814018.7280210891, 810069.9286320935, 771201.1867899494]","[846123.9614469084, 810292.2966133425, 771201.1867899494]","[839658.4597604391, 815733.1081912912, 771201.1867899494]","[851685.3128109917, 812254.3434917668, 771201.1867899494]","[827589.5305253308, 813486.3816243943, 771201.1867899494]","[824280.9113882158, 814695.6482978445, 771201.1867899494]","[817261.6137009982, 808276.2273788577, 771201.1867899494]","[860898.9539821612, 824042.1865856779, 771201.1867899494]","[820297.2591453644, 806475.619555021, 771201.1867899494]","[847910.3557524701, 819490.4462929638, 771201.1867899494]","[817194.7992542365, 806111.6860306095, 771201.1867899494]","[824131.952965743, 812162.3802198942, 771201.1867899494]","[821972.2909568542, 811682.2304034708, 771201.1867899494]","[821054.2720227557, 812674.0807449721, 771201.1867899494]","[846651.9247410786, 814184.7700890299, 771201.1867899494]","[834007.4857253125, 812080.7163906601, 771201.1867899494]","[823087.7974127958, 809050.2663834174, 771201.1867899494]","[860963.064896031, 816308.4722340462, 771201.1867899494]","[891610.7934456816, 815954.8842664099, 771201.1867899494]","[822099.4319845727, 808126.2367038908, 771201.1867899494]","[814782.0498549844, 808470.6682323517, 771201.1867899494]","[820240.3914357426, 806327.3448281719, 771201.1867899494]","[883118.1155579466, 816539.109427174, 771201.1867899494]","[843128.7735998741, 814752.6945310989, 771201.1867899494]","[908249.3605587637, 821851.5241697837, 771201.1867899494]","[878056.630702332, 821796.1162582873, 771201.1867899494]","[849760.364133776, 816770.0877179586, 771201.1867899494]"
"[872774.7311496421, 850558.0075446968, 812430.4362052886]","[906973.1049196608, 859478.5185972123, 812430.4362052886]","[864045.4415218608, 854347.1762947799, 812430.4362052886]","[919437.4243137849, 860324.7926097397, 812430.4362052886]","[866733.240170283, 859357.3231907033, 812430.4362052886]","[905876.7653155656, 856372.6615907785, 812430.4362052886]","[867371.6202754467, 852156.5344585744, 812430.4362052886]","[893626.2848242444, 861733.7160544433, 812430.4362052886]","[871979.5877595337, 857263.602095661, 812430.4362052886]","[922946.0124055477, 869709.5501835187, 812430.4362052886]","[937620.532180693, 873293.7880736986, 812430.4362052886]","[874835.8447082326, 851919.220419757, 812430.4362052886]","[875203.8937268374, 854764.0461382032, 812430.4362052886]","[882667.3920835967, 860288.4080372993, 812430.4362052886]","[903636.9218535796, 861317.2654983116, 812430.4362052886]","[876840.1399169946, 859623.2873841093, 812430.4362052886]","[892828.0581603158, 861383.8766893668, 812430.4362052886]","[889614.1511338695, 863079.9684593653, 812430.4362052886]","[876858.9284490581, 857610.2709471963, 812430.4362052886]","[869587.7079387177, 849531.6043214478, 812430.4362052886]","[904001.2758077593, 863280.0082404751, 812430.4362052886]","[867574.0715838389, 854658.4843435516, 812430.4362052886]","[884310.238931194, 856851.873287384, 812430.4362052886]","[898564.7884966477, 864161.6420549324, 812430.4362052886]","[909732.3856561579, 858604.678643242, 812430.4362052886]","[910799.2537780157, 862756.4144710598, 812430.4362052886]","[854824.61004057, 851219.9447413071, 812430.4362052886]","[860771.6579275116, 850586.8457235096, 812430.4362052886]","[887994.2209257727, 857397.8374889458, 812430.4362052886]","[869552.5348144228, 856449.5936954039, 812430.4362052886]","[865854.9986640803, 847599.06258887, 812430.4362052886]","[940912.0400159955, 876799.3824868168, 812430.4362052886]","[867873.8657759766, 851511.7747887243, 812430.4362052886]","[885762.9364436017, 861381.0916600679, 812430.4362052886]","[873032.5514562767, 854107.1879602592, 812430.4362052886]","[868836.2908911726, 856149.4910944488, 812430.4362052886]","[864117.49045368, 847424.5754708947, 812430.4362052886]","[890017.7464755803, 863271.7258151303, 812430.4362052886]","[950196.7656975286, 857399.037674898, 812430.4362052886]","[876182.5659891538, 856758.6600292613, 812430.4362052886]","[871085.9655876815, 855161.7144646399, 812430.4362052886]","[880110.5203363118, 857454.7605612535, 812430.4362052886]","[881359.2528190804, 861738.5881272539, 812430.4362052886]","[909045.3072666936, 867787.9832091904, 812430.4362052886]","[904486.6284816739, 854857.3152688877, 812430.4362052886]","[923140.22495588, 864743.7443080259, 812430.4362052886]","[874046.2262933891, 854015.2243965022, 812430.4362052886]","[879635.3376206418, 851848.4068189099, 812430.4362052886]","[925803.2607579662, 866436.790780682, 812430.4362052886]","[904470.6081169519, 862752.2065200848, 812430.4362052886]"
"[833295.1174975474, 823327.779681683, 780110.1326540046]","[861492.0992516406, 831785.5237939011, 780110.1326540046]","[860996.3849326158, 830091.7386897686, 780110.1326540046]","[834894.9178071888, 823128.74640499, 780110.1326540046]","[892180.1838574784, 840193.0188455816, 780110.1326540046]","[858481.8213491776, 827070.4914039827, 780110.1326540046]","[849200.913694141, 821328.0426827383, 780110.1326540046]","[825544.2805309987, 818451.3631409645, 780110.1326540046]","[871747.0436170929, 824521.2818431867, 780110.1326540046]","[838073.3063010047, 817782.7630278665, 780110.1326540046]","[878864.7435211445, 832949.8566682884, 780110.1326540046]","[821169.0239451593, 817553.5044209554, 780110.1326540046]","[841381.6482660891, 823668.768132712, 780110.1326540046]","[844933.6679615171, 825314.6424458753, 780110.1326540046]","[839675.2044488318, 826374.9994856361, 780110.1326540046]","[864805.586869291, 831420.7435668443, 780110.1326540046]","[864217.0182303728, 823650.0581913675, 780110.1326540046]","[852475.7398239824, 824353.7185167677, 780110.1326540046]","[863095.1145652895, 830413.382253167, 780110.1326540046]","[824467.9184898379, 820417.7838438527, 780110.1326540046]","[857103.7507037228, 829975.300215322, 780110.1326540046]","[866229.618816688, 839576.1261092399, 780110.1326540046]","[874241.2796505535, 827570.9829012874, 780110.1326540046]","[867360.3906604734, 834488.0499277142, 780110.1326540046]","[949395.4032475504, 852413.5547806537, 780110.1326540046]","[866240.0093645795, 834071.3170649167, 780110.1326540046]","[902679.4269053158, 837461.9433979548, 780110.1326540046]","[829292.6544671109, 825029.5289165584, 780110.1326540046]","[845347.5144189985, 824196.6796525846, 780110.1326540046]","[839254.4142476313, 822274.4220787524, 780110.1326540046]","[861334.9493189284, 833284.2903341742, 780110.1326540046]","[881472.5543349916, 839139.2074509342, 780110.1326540046]","[848945.7468404413, 826298.839514985, 780110.1326540046]","[881992.5442893123, 835459.5186554656, 780110.1326540046]","[823718.0130066709, 823267.9681562682, 780110.1326540046]","[852079.947531336, 825530.4879359282, 780110.1326540046]","[872598.575039772, 828850.5217047893, 780110.1326540046]","[921688.9219629316, 841210.1658918448, 780110.1326540046]","[831700.8289334778, 823577.4919440551, 780110.1326540046]","[864255.1940210239, 830925.7597781529, 780110.1326540046]","[870575.4860118714, 826861.9012056538, 780110.1326540046]","[884850.5197758368, 827515.4737062326, 780110.1326540046]","[828673.3879909308, 821003.7606866619, 780110.1326540046]","[879548.697668124, 827643.8858135942, 780110.1326540046]","[877705.7526058276, 831640.1230941777, 780110.1326540046]","[857332.5214626399, 828776.3149311838, 780110.1326540046]","[862642.0900226561, 826551.5656133331, 780110.1326540046]","[827975.7259074211, 821683.4028951249, 780110.1326540046]","[829509.2216102411, 820130.4530726784, 780110.1326540046]","[871893.4631760698, 831913.5346633538, 780110.1326540046]"
"[788526.377343219, 777566.6318845974, 735011.3921020319]","[805904.8455966839, 784067.455859644, 735011.3921020319]","[817469.9301450726, 792416.1717420153, 735011.3921020319]","[833975.4423367247, 788510.2188161628, 735011.3921020319]","[792541.253871697, 777394.3355779778, 735011.3921020319]","[802335.1187520848, 782523.7589460929, 735011.3921020319]","[831905.1248194332, 792138.9476849139, 735011.3921020319]","[830330.9854464255, 790680.0421941101, 735011.3921020319]","[806254.8192127036, 790000.5376474762, 735011.3921020319]","[787386.4253365293, 781496.1816791942, 735011.3921020319]","[783923.0853038895, 780243.083044303, 735011.3921020319]","[808990.1360670379, 784894.840998121, 735011.3921020319]","[801039.0683190869, 785246.2460256713, 735011.3921020319]","[876296.6416008859, 787247.2290677436, 735011.3921020319]","[785379.4706401229, 777653.6108568459, 735011.3921020319]","[804521.1634328893, 778313.4481573981, 735011.3921020319]","[789703.4092425668, 773873.7667917903, 735011.3921020319]","[817650.6288041683, 793545.665375427, 735011.3921020319]","[818937.0274258191, 790590.1709432367, 735011.3921020319]","[811377.9555663876, 789908.8966102966, 735011.3921020319]","[813032.2571386105, 783774.7857872748, 735011.3921020319]","[812448.0914069789, 784801.7924045799, 735011.3921020319]","[813994.8262786684, 786504.4315276556, 735011.3921020319]","[792826.0751112817, 782149.2478098363, 735011.3921020319]","[795325.8994660456, 780900.8653940561, 735011.3921020319]","[829430.7089957665, 795689.0050728045, 735011.3921020319]","[787371.0652982523, 782153.6007852362, 735011.3921020319]","[793483.0407666182, 778922.0938865378, 735011.3921020319]","[782021.2518464945, 773732.807281034, 735011.3921020319]","[837309.7558128582, 790126.77238522, 735011.3921020319]","[814775.0500641994, 784572.6893489967, 735011.3921020319]","[797344.9921463751, 780146.2554005764, 735011.3921020319]","[827892.1000128073, 789564.7477744751, 735011.3921020319]","[810007.072512928, 778708.105842486, 735011.3921020319]","[787802.2784183004, 773409.728064011, 735011.3921020319]","[823792.1664173087, 792710.0960304386, 735011.3921020319]","[830967.1765537759, 785208.8044952964, 735011.3921020319]","[814565.8006754227, 786929.1401002943, 735011.3921020319]","[804516.0971799516, 782688.8803842455, 735011.3921020319]","[828543.86730923, 786588.0779897844, 735011.3921020319]","[840290.4217449962, 790370.252543032, 735011.3921020319]","[820958.1128627602, 787117.0118611355, 735011.3921020319]","[801570.5112401156, 785074.2555965972, 735011.3921020319]","[877076.5819688905, 789866.2328888167, 735011.3921020319]","[813321.136363053, 785608.0432780805, 735011.3921020319]","[836909.9419222767, 793617.6977413667, 735011.3921020319]","[838570.4613668933, 792949.609722585, 735011.3921020319]","[802914.9190238222, 779407.5599504104, 735011.3921020319]","[820142.8794195624, 784745.9951827053, 735011.3921020319]","[794352.361198079, 778806.7252966666, 735011.3921020319]"
"[965638.2968816338, 918595.1714984077, 859154.8345274617]","[1003233.1219461787, 913778.497366948, 859154.8345274617]","[997386.211539316, 914489.6276704111, 859154.8345274617]","[958917.8444929268, 911312.7667867223, 859154.8345274617]","[913452.3573241635, 907736.0124321536, 859154.8345274617]","[921072.1265487655, 904941.458504435, 859154.8345274617]","[975363.7208720819, 911517.7819451158, 859154.8345274617]","[943813.3145151992, 912263.2350632885, 859154.8345274617]","[915777.8135630501, 900036.8635955717, 859154.8345274617]","[909794.302145331, 904044.5280381814, 859154.8345274617]","[957806.2182758804, 920226.8356331852, 859154.8345274617]","[915965.5969947977, 910307.9246340598, 859154.8345274617]","[992614.1074714893, 916335.3503602712, 859154.8345274617]","[924010.4478509268, 907592.4267774149, 859154.8345274617]","[951441.334246459, 907427.2719777725, 859154.8345274617]","[928017.2210234519, 911333.143767188, 859154.8345274617]","[995263.8522606808, 918174.9159756575, 859154.8345274617]","[922341.7609925681, 909825.9344966392, 859154.8345274617]","[930373.7725697475, 906636.8455520661, 859154.8345274617]","[961402.2416185853, 917789.9960394278, 859154.8345274617]","[950109.966275421, 916856.2099009944, 859154.8345274617]","[957643.6751744088, 918692.9129064969, 859154.8345274617]","[950940.5248917888, 907862.2110785312, 859154.8345274617]","[946866.7177018642, 911384.6933409958, 859154.8345274617]","[1008343.7009794371, 926379.5905343904, 859154.8345274617]","[960428.8049343345, 921006.9702266535, 859154.8345274617]","[930549.5944528242, 911450.1009406758, 859154.8345274617]","[938039.5132301188, 907271.6117115173, 859154.8345274617]","[945425.1139496185, 908957.252457165, 859154.8345274617]","[968030.2288030152, 922464.4966166328, 859154.8345274617]","[921410.9619091571, 909939.8713076808, 859154.8345274617]","[943866.1456597006, 921462.6169294949, 859154.8345274617]","[963597.1826108316, 921007.8113944421, 859154.8345274617]","[910800.9310252641, 901791.5080422823, 859154.8345274617]","[941511.1036873844, 904922.3812598586, 859154.8345274617]","[949344.268409914, 914199.4750536169, 859154.8345274617]","[924483.294811056, 908225.4307466628, 859154.8345274617]","[930871.0279549868, 914513.3831846763, 859154.8345274617]","[996204.6409075743, 921136.9399614257, 859154.8345274617]","[976280.8645660004, 921789.0979587357, 859154.8345274617]","[946937.476928091, 917850.7736073522, 859154.8345274617]","[927234.6686937732, 907749.228950785, 859154.8345274617]","[961382.1945660914, 919509.8102524264, 859154.8345274617]","[927511.1259429645, 908951.6593598993, 859154.8345274617]","[973399.7266856934, 925384.4183525747, 859154.8345274617]","[954917.5029371639, 922804.7875705559, 859154.8345274617]","[930593.838734313, 913806.1132013832, 859154.8345274617]","[924886.0344261675, 911106.9350507949, 859154.8345274617]","[928236.8433803072, 911036.7057628632, 859154.8345274617]","[975794.6627494555, 916250.1814981417, 859154.8345274617]"
"[776940.3914473065, 764552.5385957622, 721850.7573534265]","[774015.3671653672, 764687.6151159499, 721850.7573534265]","[786951.7544890722, 767150.6865425908, 721850.7573534265]","[770874.7865137524, 754075.1234049232, 721850.7573534265]","[778452.4769020042, 764981.8297649471, 721850.7573534265]","[829570.2660753416, 768198.460024426, 721850.7573534265]","[828407.8620881146, 784795.0605063939, 721850.7573534265]","[851196.9864228684, 787281.4336425712, 721850.7573534265]","[845571.2959867005, 769754.5950328283, 721850.7573534265]","[788757.2329243914, 763177.8136325998, 721850.7573534265]","[772980.3690877729, 762724.9011350379, 721850.7573534265]","[784511.9564257114, 763262.5551042712, 721850.7573534265]","[771828.567359425, 762247.3436479791, 721850.7573534265]","[785728.922861943, 764384.1521921178, 721850.7573534265]","[769055.8672332512, 763832.5316875394, 721850.7573534265]","[886017.2967952397, 777663.4225017905, 721850.7573534265]","[770465.1274219677, 761046.592152279, 721850.7573534265]","[797724.5376249846, 769684.0610020083, 721850.7573534265]","[794464.1800285401, 770054.1650503143, 721850.7573534265]","[781368.4121142228, 763300.8040658631, 721850.7573534265]","[773226.0129903688, 757212.395995213, 721850.7573534265]","[798609.3893290756, 769615.1621435307, 721850.7573534265]","[787907.7712088156, 764888.2434908324, 721850.7573534265]","[793704.3116686019, 770617.9769983821, 721850.7573534265]","[824408.076318329, 780353.6594575988, 721850.7573534265]","[921804.4202744771, 759752.8724371335, 721850.7573534265]","[803843.2725813094, 781190.2602560915, 721850.7573534265]","[795353.877446407, 770541.739769649, 721850.7573534265]","[808931.9732515203, 773527.6682533084, 721850.7573534265]","[791801.1841220516, 760519.7966911802, 721850.7573534265]","[801432.5098165651, 768032.4047889335, 721850.7573534265]","[774685.5081690012, 762049.8386637941, 721850.7573534265]","[803894.1630105283, 774784.2478691264, 721850.7573534265]","[831452.2489939642, 777908.8278157153, 721850.7573534265]","[788395.9700368061, 767603.5541134963, 721850.7573534265]","[786057.6046413698, 767776.0607987903, 721850.7573534265]","[780405.7440751806, 759279.950881501, 721850.7573534265]","[799690.2970459833, 775767.5769364109, 721850.7573534265]","[765295.2620976017, 756213.4655805208, 721850.7573534265]","[804899.8994055449, 767059.7447320878, 721850.7573534265]","[804336.1308402241, 770063.2103633087, 721850.7573534265]","[777695.6596546915, 760680.4914048918, 721850.7573534265]","[795851.3224477699, 762289.7516429087, 721850.7573534265]","[771643.297013545, 758004.7820883773, 721850.7573534265]","[846023.215575527, 778718.3163789187, 721850.7573534265]","[830622.8207563282, 766214.1473286797, 721850.7573534265]","[775571.592375344, 757199.8319094735, 721850.7573534265]","[766090.4664098549, 757373.4750005607, 721850.7573534265]","[796859.1658919718, 760220.3200192795, 721850.7573534265]","[775189.8750712218, 771604.8260675179, 721850.7573534265]"
"[786208.6342640443, 725448.1879982848, 667691.9203664905]","[758481.6315701775, 717717.7990911863, 667691.9203664905]","[753717.1338323598, 722802.2558184976, 667691.9203664905]","[742738.3768678983, 716179.0826466192, 667691.9203664905]","[744985.8533675794, 711103.4530457862, 667691.9203664905]","[722617.2742643382, 708453.9432433184, 667691.9203664905]","[785384.5999227065, 714064.344427679, 667691.9203664905]","[730888.2927419471, 717215.0520425142, 667691.9203664905]","[751786.8907829366, 715768.1950216615, 667691.9203664905]","[735055.7364162604, 711139.5956347492, 667691.9203664905]","[752956.4762317222, 720649.9410283972, 667691.9203664905]","[744295.5030262915, 712542.9364978126, 667691.9203664905]","[722986.0395774908, 710223.5523480147, 667691.9203664905]","[730398.5268321848, 714715.8961192116, 667691.9203664905]","[713602.8899114328, 706980.6857039583, 667691.9203664905]","[714080.1253046385, 704291.8648883862, 667691.9203664905]","[759509.5029545041, 726387.1792557782, 667691.9203664905]","[741571.6006793, 720042.2932027886, 667691.9203664905]","[715810.818573173, 707630.0573779121, 667691.9203664905]","[741026.0955126766, 713358.7451428913, 667691.9203664905]","[731487.9509431401, 713040.2934760955, 667691.9203664905]","[728968.9456865607, 712229.0326152428, 667691.9203664905]","[766891.6078222867, 713289.115032606, 667691.9203664905]","[760697.5946571387, 720421.9440887668, 667691.9203664905]","[732496.5729018167, 709683.2717806009, 667691.9203664905]","[714734.209305249, 711960.1163683282, 667691.9203664905]","[709957.9177432603, 704828.764928773, 667691.9203664905]","[835419.318628927, 719794.5578400182, 667691.9203664905]","[756055.9660863485, 718860.5479999327, 667691.9203664905]","[767857.9200352852, 724530.1753910765, 667691.9203664905]","[723076.9246403368, 708660.5909681874, 667691.9203664905]","[729167.9499875901, 709952.5892150721, 667691.9203664905]","[755154.252389746, 723367.0775419183, 667691.9203664905]","[744745.0520523856, 720212.050212625, 667691.9203664905]","[765210.6484625187, 718435.1286140003, 667691.9203664905]","[720122.1932571732, 706569.5455748963, 667691.9203664905]","[717694.2567884608, 708879.5247715731, 667691.9203664905]","[712588.0281540605, 705063.6041303946, 667691.9203664905]","[760130.6966914763, 716547.7317131511, 667691.9203664905]","[718143.5837877801, 710770.6504346473, 667691.9203664905]","[721558.0185990785, 710908.3288632818, 667691.9203664905]","[758815.5160251618, 722191.8797719378, 667691.9203664905]","[737958.5081093423, 709667.8204150901, 667691.9203664905]","[731142.7632259972, 710214.8412310127, 667691.9203664905]","[711185.7976107803, 707681.4751847589, 667691.9203664905]","[730701.9816863245, 708148.8376788285, 667691.9203664905]","[759973.93983562, 720184.8898649139, 667691.9203664905]","[769439.8705402666, 726002.9954210812, 667691.9203664905]","[740823.0970114651, 718268.0890451678, 667691.9203664905]","[745495.7779353968, 719739.9163071329, 667691.9203664905]"
"[769310.2344802709, 742031.5908058183, 696982.5163056352]","[746120.7237840459, 737885.4113206941, 696982.5163056352]","[753313.5028868262, 736513.0832250469, 696982.5163056352]","[751781.4412097271, 736074.0697766514, 696982.5163056352]","[763222.4924680501, 742381.7625289646, 696982.5163056352]","[756890.1818679988, 738857.7868217038, 696982.5163056352]","[788984.938089477, 755391.4618957166, 696982.5163056352]","[762293.928951708, 734914.9593621657, 696982.5163056352]","[744796.564675655, 734687.6126129037, 696982.5163056352]","[743178.3761725951, 734642.2139856535, 696982.5163056352]","[759048.3221264789, 740620.4375269929, 696982.5163056352]","[792932.7091984266, 747217.9626100911, 696982.5163056352]","[748125.2027426081, 739226.2532229995, 696982.5163056352]","[764389.3231751639, 736392.6091827442, 696982.5163056352]","[780619.186497047, 744187.8832541605, 696982.5163056352]","[743103.66981116, 732662.4308819268, 696982.5163056352]","[758041.6654723586, 739182.4870361722, 696982.5163056352]","[794750.8768418214, 752744.7637779759, 696982.5163056352]","[773484.7920756509, 736170.9965584605, 696982.5163056352]","[767089.4376294222, 743255.3254408503, 696982.5163056352]","[747713.1053393751, 738007.5418331716, 696982.5163056352]","[777098.9366236187, 741185.3066397423, 696982.5163056352]","[779122.957972, 741783.5893205169, 696982.5163056352]","[740950.426250461, 735279.1147723342, 696982.5163056352]","[751653.834479162, 737000.1940931025, 696982.5163056352]","[738106.1761068022, 733087.7046209378, 696982.5163056352]","[749154.70114676, 738551.6863731286, 696982.5163056352]","[752695.3879752583, 740215.196134491, 696982.5163056352]","[733455.7671039888, 731722.536366509, 696982.5163056352]","[762875.9544188648, 743956.9840690803, 696982.5163056352]","[785988.2160478976, 748080.2006899886, 696982.5163056352]","[777608.3912798839, 737882.4270926666, 696982.5163056352]","[767053.0766271115, 735249.1717369575, 696982.5163056352]","[772703.0164198746, 741068.0303237827, 696982.5163056352]","[751196.935296741, 737128.3727267634, 696982.5163056352]","[774449.8938120633, 742936.8842028886, 696982.5163056352]","[743629.8224788354, 736019.2645979639, 696982.5163056352]","[736420.7839970092, 734400.132738837, 696982.5163056352]","[740321.2404295973, 733665.9974545459, 696982.5163056352]","[730698.1357037054, 731498.2118160574, 696982.5163056352]","[752317.4866157443, 735726.7188743526, 696982.5163056352]","[744891.7916351191, 732397.6349379873, 696982.5163056352]","[762776.6342920316, 735975.4428589125, 696982.5163056352]","[778728.2664507234, 747222.0714953189, 696982.5163056352]","[767431.8527526027, 741191.151022827, 696982.5163056352]","[783605.8310369242, 746396.3328341543, 696982.5163056352]","[776984.1753211003, 745608.1626052683, 696982.5163056352]","[761428.8563140376, 735864.606637929, 696982.5163056352]","[764307.029942598, 740491.8029710602, 696982.5163056352]","[758838.4069600153, 740246.3183969852, 696982.5163056352]"
"[716231.5879767248, 704488.705346615, 658740.3107417941]","[701419.2691719175, 698737.5562611639, 658740.3107417941]","[713410.9693388089, 699529.2006417154, 658740.3107417941]","[694067.2990987231, 693527.091141186, 658740.3107417941]","[702271.7674182011, 692762.6664822741, 658740.3107417941]","[731521.0971224539, 707107.9350116681, 658740.3107417941]","[748084.1404456393, 709118.4523714797, 658740.3107417941]","[824816.657922504, 731886.69993884, 658740.3107417941]","[746028.6414102641, 702964.8731476979, 658740.3107417941]","[713945.4238911752, 700229.877956094, 658740.3107417941]","[715843.9936741274, 699695.039751952, 658740.3107417941]","[739641.9011616544, 704234.8512924385, 658740.3107417941]","[778253.8427653902, 712215.5233366131, 658740.3107417941]","[721756.9525169837, 698800.4835723018, 658740.3107417941]","[701613.4699122508, 696902.2930130122, 658740.3107417941]","[704475.1440553162, 700251.4647624341, 658740.3107417941]","[705599.978382906, 695487.2088570859, 658740.3107417941]","[726102.7012042552, 702337.947584473, 658740.3107417941]","[738215.9568639145, 701652.2199139108, 658740.3107417941]","[715513.9287746659, 700490.3000188696, 658740.3107417941]","[740655.4383650664, 703451.2302349339, 658740.3107417941]","[711404.6872311097, 697114.7987703506, 658740.3107417941]","[738476.2686057625, 712370.8098934063, 658740.3107417941]","[729081.3087745423, 701094.7760248304, 658740.3107417941]","[707690.7845738033, 694477.8160735841, 658740.3107417941]","[759419.5671803406, 712886.51630912, 658740.3107417941]","[699243.9221179525, 697054.0856679394, 658740.3107417941]","[739644.7209441077, 701417.6700952543, 658740.3107417941]","[719472.884963505, 699515.9062123158, 658740.3107417941]","[720125.4963363658, 700925.3786935826, 658740.3107417941]","[725639.0177749146, 702594.4628509228, 658740.3107417941]","[695256.1561804478, 691871.0759368564, 658740.3107417941]","[702200.2593696492, 696342.3016725656, 658740.3107417941]","[710616.9952483478, 697311.3913294419, 658740.3107417941]","[709430.0737648415, 705118.0481949965, 658740.3107417941]","[704057.9933481133, 693184.0345746445, 658740.3107417941]","[714952.1257090832, 697041.4353869463, 658740.3107417941]","[724291.5491861462, 702302.079499357, 658740.3107417941]","[747361.9451460575, 704025.48921225, 658740.3107417941]","[718518.3850368259, 705538.4178315077, 658740.3107417941]","[738794.4148885224, 708439.8881351866, 658740.3107417941]","[710865.9194730187, 700252.4566015535, 658740.3107417941]","[722744.0897724642, 698799.3195650993, 658740.3107417941]","[694929.3394442372, 696516.0157567626, 658740.3107417941]","[738579.7567444547, 697455.6056230791, 658740.3107417941]","[709210.3124359243, 700079.8666625328, 658740.3107417941]","[707982.8717089994, 697870.7748554137, 658740.3107417941]","[732631.9764108518, 695288.458380271, 658740.3107417941]","[792614.2810452546, 706822.5692413687, 658740.3107417941]","[761691.9023537263, 708705.6028744117, 658740.3107417941]"
