0
"[2257.1387843312555, 2269.1675917451357, 2236.9610046429343, 47.38775230927155]"
"[5254.438458519593, 5258.880602617523, 5214.980209519639, 71.03232815185943]"
"[4110.36477457358, 4116.17655623996, 4088.3901745621215, 44.9593099791198]"
"[3883.299123644192, 3894.3516401088973, 3864.2338761829733, 47.426794277763406]"
"[6350.966758765879, 6359.884216195401, 6330.128500806302, 48.14575885912974]"
"[5529.272911056332, 5536.6834396845, 5491.193334577746, 73.60453621453189]"
"[6184.727434841898, 6198.348887092154, 6156.831458524781, 67.17661054750565]"
"[6121.587077862764, 6127.536780572722, 6077.409084604209, 81.10831585477482]"
"[7809.197665223632, 7832.56066796568, 7785.477591639765, 65.7019718228768]"
"[5075.841289477375, 5082.4233017376655, 5046.507370770841, 56.06284905218364]"
"[4679.256131011956, 4684.3450523194115, 4657.471888882822, 43.459844842104694]"
"[4904.833715901793, 4914.3985809953265, 4894.256043834057, 32.59130974659009]"
"[3008.9795105717644, 3015.0793417987616, 2981.658640806255, 54.07583013372299]"
"[6531.36650440954, 6536.445500048274, 6503.182515497082, 53.15447652110689]"
"[5484.892877512298, 5490.391530903335, 5462.517036398382, 45.10187952823452]"
"[5096.219514702742, 5111.446509000612, 5072.443449088612, 63.10827660286243]"
"[4348.303574871413, 4361.482313477015, 4325.441055275051, 53.56616058462178]"
"[5875.750707879208, 5887.842058814878, 5835.078524076951, 85.37319257255199]"
"[5426.271740962868, 5435.581668033063, 5407.560865574997, 45.338610769198205]"
"[5611.8904148332795, 5617.415972251673, 5581.931146843605, 57.11235983685399]"
"[3776.1171815021153, 3774.7346414445133, 3750.8398687683166, 38.662554343538275]"
"[4024.4051575778035, 4037.047752343324, 3994.434761842662, 55.42391695306354]"
"[6146.983700688999, 6157.03887734662, 6105.457201177178, 83.46090523884747]"
"[4432.481748840959, 4435.703192924573, 4399.953506995203, 57.84420692085384]"
"[4266.5502896654825, 4282.335923600366, 4229.3873893420005, 85.6725280845252]"
"[5306.96981590994, 5303.971507300118, 5273.507725238304, 48.37154813018979]"
"[6102.140374551043, 6100.560816480073, 6071.304307469616, 47.33802597108709]"
"[8117.319052964252, 8122.23173745585, 8082.971844024102, 60.890083758673995]"
"[5400.914716826452, 5405.590223750135, 5367.013567860658, 62.41834040148184]"
"[4803.642120405806, 4805.779548051263, 4775.865700788942, 48.4016216047072]"
"[6804.69601372684, 6811.843088424257, 6781.537269509723, 49.03584506061538]"
"[4936.131977271654, 4934.644480659184, 4909.375898764342, 39.401528344734416]"
"[4227.268881511149, 4234.739870916167, 4209.716103631222, 40.48930599360807]"
"[3448.6754522975853, 3455.902495782044, 3425.3055545239886, 49.50689090731795]"
"[7986.502472125825, 7990.295087109879, 7956.761532414472, 54.258431260773314]"
"[5448.043405636506, 5457.047773861261, 5419.025066669623, 61.52203258035363]"
"[3237.661438978456, 3246.119680916333, 3222.299226585593, 38.54230473460162]"
"[6697.400125046845, 6702.528708712715, 6669.924727810382, 52.754349268526475]"
"[5931.062806107022, 5941.525727576518, 5909.88007979081, 49.49650370429926]"
"[5609.023427910922, 5619.252461821328, 5603.367342494918, 22.948930709786254]"
"[9226.407687447849, 9225.81433229499, 9168.060248787451, 86.71630185961715]"
"[2742.2725050335216, 2746.9405691794123, 2704.1891141863803, 63.77304098305256]"
"[3598.2477538249946, 3606.047180560536, 3581.7889415045074, 39.25065529987499]"
"[8380.90421980381, 8375.747628838206, 8339.240718998946, 59.06942094415172]"
"[5838.869822812411, 5854.6963880441745, 5802.220485414965, 78.8816858913958]"
"[5682.183439531498, 5694.06250116141, 5633.644279325632, 97.75873647012014]"
"[3541.1255523340287, 3541.420826648234, 3502.982977810452, 62.193745873962115]"
"[4280.46195828881, 4273.690631865713, 4233.919146527095, 64.35161506095287]"
"[6446.507310066476, 6465.641647479439, 6420.389934384858, 73.21880983618979]"
"[6550.01830106763, 6565.638235863947, 6527.187703138601, 56.55106333822456]"
