,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.295,1.219,1.137,1.097,1.066,1.040,1.028,1.392,1.277,1.195,1.115,1.077,1.046,1.032
2,1.525,1.400,1.263,1.191,1.133,1.084,1.059,1.695,1.478,1.295,1.210,1.144,1.092,1.066
5,1.870,1.711,1.482,1.343,1.250,1.154,1.108,2.105,1.867,1.551,1.373,1.266,1.166,1.115
10,1.674,1.968,1.704,1.505,1.368,1.230,1.161,1.874,2.145,1.814,1.556,1.391,1.244,1.166
