,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,6.341,3.698,1.761,1.460,1.283,1.178,1.122,9.539,5.877,2.059,1.656,1.345,1.234,1.149
2,4.142,6.692,2.807,1.843,1.467,1.271,1.184,7.633,9.877,3.366,2.082,1.568,1.393,1.226
5,2.366,3.434,6.665,4.210,2.092,1.496,1.312,3.079,4.373,8.228,5.747,2.374,1.585,1.364
10,1.721,2.312,3.956,6.651,4.365,1.886,1.501,2.945,2.969,4.748,7.602,5.054,1.968,1.538
