0
"[56976.18030067989, 52175.94481906927, 44293.54759749729]"
"[92742.2983549177, 74343.28817430008, 63043.22566777375]"
"[109966.20221433033, 91292.78891767154, 77899.13088678327]"
"[84145.79839331693, 71517.25082775694, 61275.828368188544]"
"[91335.70705426025, 81183.7138502529, 68933.00565857276]"
"[86337.84212827508, 72772.99877720131, 61900.76420483423]"
"[93793.17903217125, 81214.05011863552, 68946.57361747867]"
"[118174.52871284839, 89605.33457031497, 76340.23744036938]"
"[91864.65038142988, 69376.48816758448, 58767.93191061482]"
"[90279.93641606426, 79613.03791438782, 67475.9854842032]"
"[84590.52578568905, 74809.86872756593, 64014.82767325124]"
"[83000.78386352141, 70112.62120300355, 59339.08783516991]"
"[73380.14248279556, 65482.99409738099, 54813.48275496698]"
"[98535.96356018163, 80258.93622805687, 68159.2990764507]"
"[106998.21362415714, 86633.46564914614, 73770.50939320387]"
"[73011.95002714108, 65504.097367987284, 55277.001961029564]"
"[79763.75063869331, 70868.17531788633, 60516.30023180759]"
"[97449.50889540347, 80574.08211453051, 68495.82573958975]"
"[83342.67355283334, 70821.659198722, 60515.95492617156]"
"[77043.1006901152, 65422.93304734423, 55615.40327811669]"
"[79602.2606526497, 70598.0370584869, 59601.32869340106]"
"[73020.96472149828, 65640.53903921644, 56056.28491880286]"
"[84096.38406766957, 71857.39913998162, 60968.68927736249]"
"[71402.31913461332, 65022.45943558486, 54780.35846214243]"
"[99640.9875571466, 80614.79318689628, 68713.85488996714]"
"[74251.74039219385, 62560.836027383826, 52916.12911316478]"
"[106591.80857359192, 80575.1662497158, 68722.24604185123]"
"[79287.88667535172, 71043.55133492654, 60071.5233495831]"
"[54721.120705408764, 47505.389304492324, 40128.675897599474]"
"[70748.2353664235, 56719.64996623734, 47517.730433104516]"
"[67201.16664777207, 60060.686920726424, 50823.64257064851]"
"[78449.71022418572, 70133.31459968744, 59739.20734729542]"
"[86079.60293167703, 71948.01389410486, 61505.79274122168]"
"[102025.05257652757, 81161.34884971037, 69604.87594275367]"
"[74672.83592908974, 59639.5740689428, 50944.020567781685]"
"[83034.07985492052, 68877.36515353445, 58627.20766145655]"
"[67263.86395804385, 60221.7440290756, 51044.52244957195]"
"[99968.7057801656, 78141.78257184329, 66235.32402601505]"
"[112747.6250144446, 86982.22313615464, 74413.61537456381]"
"[84548.48128852659, 59761.50153683943, 50432.83272769803]"
"[61808.352249467694, 48510.88310730944, 40294.296030830934]"
"[87490.41172069212, 75168.11280385464, 63825.75323720099]"
"[66907.30646182095, 54948.57751796439, 46505.69844140801]"
"[111239.75564596149, 92818.06268080804, 79244.09521002724]"
"[87894.33448640893, 77563.59982653329, 66603.54589202453]"
"[71276.4127303165, 60238.26369841029, 51211.11827046086]"
"[71203.49294150747, 62626.25578254081, 52492.27204730283]"
"[84273.56461564201, 73258.83081116556, 63077.75155062308]"
"[112507.93398361721, 91863.97828517416, 78605.71371989256]"
"[73601.2891969289, 61588.75148525872, 51985.45006811709]"
