0
"[13011.29639047174, 11315.878252331111, 8439.933676551856]"
"[13715.247796485071, 12616.58839635129, 9470.415987241979]"
"[23209.07735408596, 20776.399336752565, 16032.476114694087]"
"[19540.64752354935, 18113.699513400577, 13532.784655494635]"
"[16918.49785918334, 11856.968954547745, 8715.952770283007]"
"[19559.76833021538, 17853.488866662618, 13373.421156033504]"
"[26544.76073664064, 22192.56495168409, 16696.84333112658]"
"[15981.205446710239, 13529.226229316775, 9821.588712726458]"
"[16741.550572015458, 13092.869899230243, 9816.775817661062]"
"[23763.392169883347, 18656.63054289704, 14251.535312509195]"
"[26457.97984750826, 20867.91725065607, 15764.264856048723]"
"[16304.415470537162, 14017.460660406341, 10224.86628227537]"
"[11595.62326242974, 9999.159334284624, 7244.962533014806]"
"[24671.614245186636, 21305.569421578308, 16304.501114250312]"
"[23056.59435601472, 17473.550197781355, 12969.976183448125]"
"[20221.38559967137, 17189.559911953405, 12685.932281732283]"
"[19396.96469085198, 15463.665687380375, 11365.272306989486]"
"[16065.295617883572, 13251.442309344608, 9801.713633641755]"
"[29266.939788853826, 20889.44606886628, 15830.182538446823]"
"[25170.50536214079, 20546.10092372019, 15387.005657820171]"
"[12145.268343910173, 10892.551700602633, 8075.8781199616]"
"[20557.12876120893, 17884.59920994902, 13295.847999101676]"
"[19147.039592718877, 16808.31818077207, 12633.913093516663]"
"[15119.457628077362, 11867.195830109811, 8760.143805872236]"
"[17546.18595433765, 16173.306874943632, 12129.51580769153]"
"[18124.808246888606, 16197.272833220706, 12012.77284714083]"
"[20840.42817934842, 18341.544763371796, 13869.791434471827]"
"[14164.251567813297, 11918.86726988014, 8601.301660266116]"
"[21220.730126440896, 19705.448093484625, 14754.373465529217]"
"[22232.372026838006, 19659.452702524824, 14934.530262357152]"
"[12634.033656690752, 11328.458944076361, 8194.210329881524]"
"[19997.10224608635, 16519.563190786135, 12192.233390997651]"
"[22838.20989005264, 17576.31285190573, 13429.399698480853]"
"[26123.994342661463, 21208.64635089044, 15959.214872008277]"
"[17132.508941976408, 15111.97345047122, 11241.80366036104]"
"[26460.442470059403, 21213.458144469034, 16064.332204964463]"
"[24522.204533019598, 17588.21108798048, 13249.549842551365]"
"[15526.820228068362, 14073.627891868206, 10465.030116941352]"
"[12645.543124591133, 10585.341816900695, 7699.797635628096]"
"[27078.861878434393, 21403.697442358953, 16051.31793532991]"
"[18246.983524422627, 15100.40149224602, 11333.697002762736]"
"[17383.990037788557, 15826.70529915079, 11916.517107750931]"
"[30352.259670873635, 24469.69016746231, 18350.175119579715]"
"[15108.427874962628, 13719.626085794655, 10040.868828084267]"
"[24124.78019887967, 18076.888321209666, 13644.10442034254]"
"[21839.582158414476, 18536.810200969387, 14019.021672429573]"
"[14663.990793098708, 12805.190190578904, 9559.617911721112]"
"[25713.48574335485, 21372.906429807546, 16295.058849775345]"
"[17496.812226616774, 16285.86758566562, 12263.438636775356]"
"[17775.275481991983, 14545.34718803646, 10633.984191983509]"
