,10,20,50,100,200,500,1000
1,6.509268999963344,3.1105269206179393,1.7021480609858184,1.4249101013710297,1.2717413657147196,1.1639568038831267,
2,5.198251687184545,3.6056998392524524,1.490211492087775,1.237891444854014,1.1194800697638536,1.0528461541985596,
5,4.44553217962457,2.9952282178675738,1.4053555006816643,1.1771260243416095,1.081179184974074,1.0312697226793377,
10,4.402184041504524,3.040108695575599,1.4076459219905546,1.1767733823646782,1.0810784424711937,1.0313186875021942,
