0
"[10852.954151128999, 10899.462525787916, 9646.19830405133]"
"[22809.70066597175, 22383.925024462456, 19881.080199670367]"
"[19937.61636509364, 19885.886295919132, 18267.343511534695]"
"[25337.418469979453, 25170.837376644027, 23241.91894020354]"
"[27613.350727375375, 27649.659750433744, 25571.235264780647]"
"[27855.841859985147, 25193.099315240463, 21950.967593438523]"
"[31179.30512954322, 30804.14572344124, 27743.817685440612]"
"[30840.53016691147, 30387.056239700367, 28034.417693407526]"
"[24433.864334158345, 24597.994684315046, 22454.490405467808]"
"[26753.81494871276, 26477.4141649549, 24912.31271301396]"
"[23492.277814570363, 23464.929315171357, 21224.793802399738]"
"[19310.337075665135, 19342.6268151346, 18199.81379575637]"
"[22812.066412231477, 23004.771190059415, 20799.081044224855]"
"[18057.11065406914, 18108.20024350624, 17084.159540507248]"
"[25314.014440659183, 25437.266049594182, 23624.9103812205]"
"[27936.777832255837, 27458.25784100044, 25869.883076213784]"
"[9802.019678432018, 10018.165430410425, 8481.774618567513]"
"[30551.038469721796, 28366.71419393593, 26054.939818386087]"
"[25185.009795049285, 25418.218341752054, 22874.09209566076]"
"[25051.42093796595, 25034.593943107982, 23164.325193778666]"
"[19050.737841205282, 18858.66279787126, 17004.314924998198]"
"[32527.110666992434, 32005.623301862346, 28899.435416283603]"
"[21202.187052520276, 21312.274154516614, 19761.450339261002]"
"[18230.726134511722, 16327.30690123529, 15309.513286209842]"
"[14809.505218114191, 14572.005342426375, 13349.615485991653]"
"[25418.697078605204, 25067.20686114031, 22403.18307090332]"
"[26133.74945799179, 25766.255752212423, 23416.972466646595]"
"[31225.843911105647, 30644.456911266785, 27569.901637073468]"
"[26249.02684320108, 25438.07000119662, 23305.83279520014]"
"[22827.96942832417, 22228.62276513937, 20239.16229331961]"
"[22937.561189874996, 23028.077937323673, 21256.441406821206]"
"[32524.858250806978, 31746.48837697259, 29115.184937505743]"
"[25558.062928573643, 25534.63278499652, 23551.700746139057]"
"[27221.26651247177, 26162.152654029152, 23431.09726875495]"
"[21327.441557377755, 20982.000084465344, 19368.86993695907]"
"[26014.022001430283, 25533.0856040841, 22769.062036881904]"
"[32480.108684989507, 30990.419915011094, 29068.250963428378]"
"[36210.414424300674, 35419.128943367046, 32727.568854095007]"
"[19842.661992369474, 19793.510805852686, 18349.87570849133]"
"[25159.38752097553, 25235.213158655173, 23165.69193754107]"
"[24162.19584442686, 23750.62416486111, 21532.354899981397]"
"[18188.233200539646, 17684.336679282947, 16218.036148780051]"
"[24010.619237938186, 23524.87366138091, 22063.74022110123]"
"[22636.60822370052, 20060.78494588856, 16914.67107769523]"
"[28933.65790783377, 26440.289827769964, 24402.61888853497]"
"[15803.540932826705, 15638.409358848903, 14213.66284577941]"
"[27166.841116382275, 26808.288853478698, 25266.20670668073]"
"[19778.848892547456, 18927.840164342106, 16595.01814096161]"
"[19912.580508384886, 19906.712685911567, 18245.029374968493]"
"[39083.223498763284, 36966.316272255135, 34269.10196429742]"
