,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.230,1.160,1.100,1.068,1.046,1.029,1.020,1.360,1.237,1.135,1.095,1.061,1.037,1.026
2,1.146,1.080,1.036,1.019,1.009,1.004,1.002,1.251,1.111,1.049,1.027,1.011,1.004,1.002
5,1.131,1.072,1.028,1.014,1.007,1.003,1.001,1.230,1.112,1.040,1.019,1.008,1.003,1.002
10,1.130,1.071,1.028,1.014,1.007,1.003,1.001,1.231,1.111,1.039,1.019,1.008,1.003,1.001
