,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.358,1.244,1.159,1.110,1.076,1.049,1.034,1.562,1.381,1.206,1.153,1.098,1.061,1.043
2,1.228,1.123,1.056,1.029,1.014,1.006,1.003,1.423,1.185,1.078,1.045,1.018,1.007,1.003
5,1.209,1.110,1.042,1.021,1.010,1.004,1.002,1.380,1.177,1.060,1.028,1.012,1.005,1.002
10,1.209,1.109,1.042,1.021,1.010,1.004,1.002,1.383,1.176,1.059,1.028,1.011,1.004,1.002
