,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.225,1.156,1.100,1.069,1.047,1.029,1.020,1.341,1.228,1.134,1.095,1.061,1.037,1.027
2,1.194,1.114,1.054,1.029,1.015,1.006,1.003,1.381,1.171,1.084,1.043,1.019,1.007,1.003
5,1.157,1.090,1.036,1.018,1.009,1.004,1.002,1.248,1.140,1.051,1.024,1.010,1.004,1.002
10,1.143,1.079,1.031,1.015,1.008,1.003,1.002,1.242,1.126,1.044,1.021,1.009,1.003,1.002
