,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,5.421,2.396,1.575,1.346,1.225,1.138,1.101,8.259,3.754,2.212,1.497,1.312,1.175,1.126
2,4.858,2.155,1.309,1.148,1.072,1.029,1.015,6.539,3.303,1.468,1.220,1.089,1.033,1.018
5,4.853,2.306,1.282,1.124,1.059,1.023,1.011,6.615,4.309,1.394,1.153,1.073,1.026,1.012
10,4.832,2.327,1.282,1.124,1.060,1.023,1.011,6.553,4.413,1.395,1.157,1.073,1.025,1.012
