,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,5.370,2.389,1.576,1.345,1.225,1.138,1.101,8.177,3.749,2.269,1.505,1.313,1.176,1.126
2,5.053,6.435,2.196,1.605,1.361,1.216,1.150,7.829,8.526,3.337,1.847,1.467,1.279,1.179
5,2.732,4.394,7.549,2.763,1.770,1.386,1.259,4.308,5.854,9.026,3.543,1.920,1.442,1.305
10,1.869,2.715,4.964,8.131,2.723,1.650,1.398,3.482,3.469,6.057,9.407,3.140,1.805,1.437
