,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.230,1.160,1.100,1.068,1.046,1.029,1.020,1.360,1.237,1.135,1.095,1.061,1.037,1.026
2,1.289,1.196,1.117,1.077,1.051,1.031,1.021,1.452,1.285,1.160,1.105,1.066,1.039,1.027
5,1.474,1.305,1.168,1.107,1.067,1.037,1.025,1.619,1.400,1.231,1.152,1.085,1.049,1.031
10,1.563,1.486,1.256,1.156,1.093,1.049,1.031,1.697,1.648,1.334,1.194,1.106,1.060,1.037
