,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.349,1.239,1.157,1.110,1.076,1.049,1.034,1.520,1.382,1.203,1.149,1.098,1.061,1.043
2,1.629,1.423,1.281,1.194,1.136,1.087,1.062,1.975,1.619,1.350,1.245,1.167,1.100,1.072
5,2.194,1.838,1.511,1.359,1.251,1.158,1.112,2.626,2.120,1.666,1.441,1.287,1.181,1.124
10,1.867,2.361,1.809,1.554,1.379,1.238,1.167,2.347,2.731,2.033,1.655,1.432,1.266,1.182
