,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.225,1.156,1.100,1.069,1.047,1.029,1.020,1.341,1.228,1.134,1.095,1.061,1.037,1.027
2,1.421,1.300,1.204,1.143,1.102,1.065,1.046,1.643,1.446,1.258,1.178,1.127,1.075,1.056
5,1.742,1.562,1.380,1.276,1.197,1.125,1.088,2.043,1.718,1.484,1.338,1.227,1.146,1.099
10,1.810,1.833,1.568,1.417,1.297,1.190,1.134,2.005,2.098,1.710,1.491,1.337,1.217,1.148
