,10,20,50,100,200,500,1000,10,20,50,100,200,500,1000
1,1.154,1.097,1.054,1.032,1.019,1.010,1.005,1.343,1.168,1.077,1.050,1.034,1.014,1.007
2,1.203,1.137,1.068,1.041,1.024,1.012,1.006,1.404,1.195,1.099,1.058,1.031,1.015,1.008
5,1.327,1.223,1.117,1.068,1.039,1.018,1.010,1.456,1.299,1.162,1.086,1.052,1.023,1.013
10,1.450,1.328,1.180,1.108,1.062,1.028,1.015,1.545,1.419,1.232,1.131,1.072,1.035,1.018
