0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
"[800056.9697516414, 779519.5823314724, 738665.2027530883]","[849336.2385219836, 780494.5390811694, 738665.2027530883]","[804250.2898608538, 776814.3883745001, 738665.2027530883]","[779505.4156294513, 771345.7562846317, 738665.2027530883]","[787247.6402464499, 771581.6678025126, 738665.2027530883]","[792006.720435559, 777736.0161617278, 738665.2027530883]","[825783.5655489282, 781965.9759991432, 738665.2027530883]","[792138.2690660844, 773713.0681877113, 738665.2027530883]","[796888.5365004619, 779005.5870821888, 738665.2027530883]","[788071.7500028156, 776703.9553588398, 738665.2027530883]","[811604.3625652981, 777895.07200788, 738665.2027530883]","[796189.6438923137, 773838.7174543376, 738665.2027530883]","[790403.5893772629, 773613.5227698237, 738665.2027530883]","[794480.8997376208, 777908.9436677592, 738665.2027530883]","[782481.415275198, 767569.110183858, 738665.2027530883]","[795373.2528072534, 777431.7185832347, 738665.2027530883]","[790707.1037389701, 775798.992445987, 738665.2027530883]","[808032.1258883174, 777523.2397454373, 738665.2027530883]","[788230.1608295733, 772396.8238547348, 738665.2027530883]","[782201.0550552314, 775129.2356756147, 738665.2027530883]","[782762.3012088604, 773675.9032005986, 738665.2027530883]","[779407.8917657402, 773599.8743328762, 738665.2027530883]","[775319.8499936367, 772082.52187375, 738665.2027530883]","[793751.8128892529, 774457.6380436567, 738665.2027530883]","[833023.7932742314, 780303.2875556209, 738665.2027530883]","[795871.9413847908, 779150.4958580309, 738665.2027530883]","[806655.8659853657, 777197.2005646128, 738665.2027530883]","[794976.4694818055, 777298.4995887126, 738665.2027530883]","[797500.8413421584, 775176.5615632669, 738665.2027530883]","[791580.0533217881, 778149.0217262467, 738665.2027530883]","[828200.3230163781, 778933.4454750565, 738665.2027530883]","[792486.4568626984, 776326.6232946248, 738665.2027530883]","[772814.8372748422, 769083.8026117868, 738665.2027530883]","[792482.6295176091, 777487.8120645515, 738665.2027530883]","[783127.3473662055, 773279.2411123598, 738665.2027530883]","[806118.319116309, 780992.7081629115, 738665.2027530883]","[805260.4176809838, 778487.771283187, 738665.2027530883]","[792857.7491916586, 774975.0619024283, 738665.2027530883]","[800692.2844423081, 776968.926419853, 738665.2027530883]","[782193.7864585827, 769007.4150171333, 738665.2027530883]","[807628.5802903154, 783073.0205064556, 738665.2027530883]","[788383.5218525862, 774609.5748257292, 738665.2027530883]","[793740.105069407, 773786.3196157723, 738665.2027530883]","[803031.029786395, 774260.9890828339, 738665.2027530883]","[793022.7702596142, 774646.4482262924, 738665.2027530883]","[812495.3653716265, 778070.819641456, 738665.2027530883]","[801728.7170072331, 778754.7386014543, 738665.2027530883]","[789838.9564156363, 776363.1086017549, 738665.2027530883]","[807243.7143995925, 776527.6874677433, 738665.2027530883]","[819925.5675199659, 773413.4398758118, 738665.2027530883]"
"[847405.4209381263, 824707.854142476, 782778.2121875075]","[833910.5473095957, 816436.8291426699, 782778.2121875075]","[846065.580438741, 821104.5054275871, 782778.2121875075]","[856435.629904359, 810477.2112186615, 782778.2121875075]","[848777.8360763907, 819605.4684723648, 782778.2121875075]","[827658.1990075562, 810142.2738847574, 782778.2121875075]","[848312.9884150717, 825271.5369189939, 782778.2121875075]","[862637.6998586799, 821112.1706752478, 782778.2121875075]","[852300.5669996539, 817249.8080233795, 782778.2121875075]","[839067.2727130858, 819483.6926080148, 782778.2121875075]","[835717.5920803295, 818727.6813086526, 782778.2121875075]","[853116.634155043, 817474.2164815547, 782778.2121875075]","[839683.8902943886, 816018.2842991736, 782778.2121875075]","[833649.3864449976, 812603.7931856648, 782778.2121875075]","[845125.2511486323, 827299.8641299667, 782778.2121875075]","[853358.2678376143, 825817.7179094366, 782778.2121875075]","[832057.6918450991, 815431.0031469875, 782778.2121875075]","[829596.2643120321, 819478.5038602324, 782778.2121875075]","[857246.6304696347, 817960.9863909798, 782778.2121875075]","[820553.2831386385, 813380.2554515968, 782778.2121875075]","[823761.2272142848, 813718.6804291231, 782778.2121875075]","[843915.8174059876, 825918.8119912491, 782778.2121875075]","[831782.0945752116, 816603.3368603549, 782778.2121875075]","[818415.9912951894, 812576.6020207049, 782778.2121875075]","[842729.7734803387, 814773.0910755686, 782778.2121875075]","[830173.5576062625, 816362.0611353678, 782778.2121875075]","[839338.2588854505, 814305.9751134458, 782778.2121875075]","[827236.9918120635, 815187.4922207593, 782778.2121875075]","[819548.2373374919, 816381.6679022475, 782778.2121875075]","[824189.4187819512, 812030.0937736954, 782778.2121875075]","[854724.8640743128, 819568.9326450257, 782778.2121875075]","[829129.320190122, 812150.8687722844, 782778.2121875075]","[833905.9049314059, 817461.0364088143, 782778.2121875075]","[826117.1953905167, 810517.4790600901, 782778.2121875075]","[829510.6458061942, 815364.5564074817, 782778.2121875075]","[823620.7587247887, 813836.6188551696, 782778.2121875075]","[821202.4414925288, 815193.5428481495, 782778.2121875075]","[839314.057084653, 813825.2657087594, 782778.2121875075]","[822213.869209166, 813038.0661139031, 782778.2121875075]","[821566.7439003438, 811857.9556269528, 782778.2121875075]","[839463.1609287868, 817931.8715678286, 782778.2121875075]","[857567.9000452801, 814515.9033929209, 782778.2121875075]","[822919.4955415276, 809694.2266907396, 782778.2121875075]","[826071.2471644202, 815073.2389010319, 782778.2121875075]","[820488.8149934072, 808868.7103931626, 782778.2121875075]","[833634.2995038095, 813524.4828826988, 782778.2121875075]","[835206.7993066288, 814540.9319619224, 782778.2121875075]","[826815.1814955985, 816597.3539751698, 782778.2121875075]","[844818.7181156381, 817812.3336188038, 782778.2121875075]","[850806.5649827233, 819201.2471540245, 782778.2121875075]"
"[872136.5274259523, 854216.0503470155, 824445.8976603524]","[883826.7934539053, 856923.6847481716, 824445.8976603524]","[858984.3101652797, 854559.0061532214, 824445.8976603524]","[876316.3780328082, 856273.5510691844, 824445.8976603524]","[873786.2229850021, 861639.598949681, 824445.8976603524]","[893200.7961145104, 857907.971887922, 824445.8976603524]","[868493.2109635841, 855127.9256617171, 824445.8976603524]","[866880.7677483148, 859798.0320640903, 824445.8976603524]","[880364.4408054241, 859855.7813002759, 824445.8976603524]","[885167.3107712014, 861308.0889798513, 824445.8976603524]","[897710.6488376393, 863511.545105485, 824445.8976603524]","[873205.9247844128, 854454.671489762, 824445.8976603524]","[868153.9722443431, 856795.4064305412, 824445.8976603524]","[881260.8364095462, 861410.6029685428, 824445.8976603524]","[888683.3749781026, 860184.8248477884, 824445.8976603524]","[870080.0577299235, 859688.3245361095, 824445.8976603524]","[876451.4333412915, 858751.2442541082, 824445.8976603524]","[880776.545513905, 860935.5090504787, 824445.8976603524]","[869144.5986452124, 858592.3242545879, 824445.8976603524]","[860698.306553695, 852515.8589205215, 824445.8976603524]","[889741.6964528777, 863722.1633049222, 824445.8976603524]","[869710.8742571074, 857276.2131061371, 824445.8976603524]","[872057.9007781654, 856915.6366920547, 824445.8976603524]","[880852.2977544874, 860012.7444334133, 824445.8976603524]","[875127.8194194232, 856923.8242682543, 824445.8976603524]","[880343.5580354509, 858544.216690396, 824445.8976603524]","[866356.987349003, 856811.9983576006, 824445.8976603524]","[864706.0705324786, 854147.9844344367, 824445.8976603524]","[878143.5728942537, 857848.821917348, 824445.8976603524]","[867693.4458690385, 858938.6262061647, 824445.8976603524]","[864874.5490881737, 850956.8130370587, 824445.8976603524]","[904722.7852496853, 862888.6941783885, 824445.8976603524]","[870101.5527138866, 853775.330152146, 824445.8976603524]","[872115.7463238529, 860073.7189884911, 824445.8976603524]","[876501.8780575081, 856797.4456327247, 824445.8976603524]","[861028.6306170656, 856034.6981479484, 824445.8976603524]","[867517.2176147301, 852734.856162184, 824445.8976603524]","[880769.9885899402, 859757.913088096, 824445.8976603524]","[889964.5244657834, 857024.0924220062, 824445.8976603524]","[878467.9661220344, 859017.5210181529, 824445.8976603524]","[876576.2032833644, 858625.6457465616, 824445.8976603524]","[877034.0281550178, 858771.9921614256, 824445.8976603524]","[884040.4766871551, 860452.2839645899, 824445.8976603524]","[884266.2052295664, 862803.05758304, 824445.8976603524]","[881580.8478695475, 855410.9422103387, 824445.8976603524]","[902800.3064014403, 861766.9189004886, 824445.8976603524]","[871736.2843186565, 856439.4087822293, 824445.8976603524]","[882687.8662678353, 853340.1080502272, 824445.8976603524]","[887703.7136276654, 862283.0825811052, 824445.8976603524]","[885232.2355116174, 861444.6171193087, 824445.8976603524]"
"[834248.7421219072, 825106.7674986075, 792551.4507568544]","[837174.1304845202, 825277.5116778968, 792551.4507568544]","[854928.66850418, 829565.9779678879, 792551.4507568544]","[825448.843445516, 824170.2211877712, 792551.4507568544]","[858884.2450662886, 833694.2059082938, 792551.4507568544]","[850429.4600290036, 829929.7435298256, 792551.4507568544]","[838361.1033286313, 823849.3355771647, 792551.4507568544]","[831422.8176907293, 821082.4152934677, 792551.4507568544]","[833770.2671112443, 823166.8046717265, 792551.4507568544]","[833498.7504663364, 822133.5409642035, 792551.4507568544]","[855866.6829634322, 830832.6103288908, 792551.4507568544]","[828667.7283086851, 822310.8045695883, 792551.4507568544]","[834972.5350084477, 824152.090019006, 792551.4507568544]","[844226.5470389349, 827334.2673497507, 792551.4507568544]","[831563.2652780955, 827094.3340623161, 792551.4507568544]","[842189.5090434544, 829007.8421786003, 792551.4507568544]","[854322.7224483886, 826330.0766111951, 792551.4507568544]","[843003.838303909, 827565.6494207731, 792551.4507568544]","[853763.1507685202, 828417.9238568792, 792551.4507568544]","[830531.4524829279, 825533.2196848291, 792551.4507568544]","[847839.2319212317, 829740.7307990169, 792551.4507568544]","[851113.3419747255, 831741.2811036375, 792551.4507568544]","[871866.5919371991, 828814.419486385, 792551.4507568544]","[847572.6841268728, 831075.8863545957, 792551.4507568544]","[872879.2633881224, 837095.6591437843, 792551.4507568544]","[844113.9572672279, 830972.1818301746, 792551.4507568544]","[860578.2548520057, 832334.0346228583, 792551.4507568544]","[831205.013824383, 827626.8660829319, 792551.4507568544]","[844652.5470184641, 824427.6647563531, 792551.4507568544]","[828890.8966292745, 823108.0656933164, 792551.4507568544]","[854915.3737451782, 831334.0420872926, 792551.4507568544]","[851658.0619169354, 833372.5713403292, 792551.4507568544]","[854216.0986715212, 830105.715287537, 792551.4507568544]","[857129.727649751, 832962.5720502194, 792551.4507568544]","[829031.0272597634, 826606.7932376601, 792551.4507568544]","[845328.6861429105, 827026.1351899947, 792551.4507568544]","[832563.4836000968, 824024.0188616045, 792551.4507568544]","[855977.2740270997, 834223.886228285, 792551.4507568544]","[838601.0933870024, 827786.2127011626, 792551.4507568544]","[852176.8683995729, 831101.468458509, 792551.4507568544]","[857267.4493501456, 828276.6861221807, 792551.4507568544]","[848264.1965660757, 827535.9367253487, 792551.4507568544]","[835394.417089032, 823527.679587477, 792551.4507568544]","[859677.2005265254, 828129.2200435722, 792551.4507568544]","[859154.2900184816, 828948.6245763313, 792551.4507568544]","[843492.7746874779, 827126.9038751988, 792551.4507568544]","[842122.8376590225, 826941.5038820857, 792551.4507568544]","[839761.4536364491, 828240.6309967139, 792551.4507568544]","[831868.4734041122, 823455.8223505198, 792551.4507568544]","[850983.5965454758, 828855.3599597071, 792551.4507568544]"
"[795972.9760120166, 781673.4886839073, 748149.6696900001]","[796477.6242937151, 782922.1638337764, 748149.6696900001]","[815875.76621807, 790533.6108819451, 748149.6696900001]","[816954.6820275, 787572.2557148568, 748149.6696900001]","[804568.0844799557, 782526.340820309, 748149.6696900001]","[795622.4736561598, 783275.6722230187, 748149.6696900001]","[820271.2258918697, 789048.2645900659, 748149.6696900001]","[823230.0870512328, 791407.4206686991, 748149.6696900001]","[795741.8087090686, 786917.364501165, 748149.6696900001]","[790841.3487560063, 782119.1344829756, 748149.6696900001]","[791552.005475111, 784896.6511123043, 748149.6696900001]","[804668.1331729145, 785657.0980706937, 748149.6696900001]","[799065.1724232272, 785367.2523721564, 748149.6696900001]","[820412.6226221567, 786238.1129242562, 748149.6696900001]","[796633.7338595326, 782747.1724630862, 748149.6696900001]","[815039.1947572121, 783899.7726627726, 748149.6696900001]","[787318.3287402155, 777611.1898767686, 748149.6696900001]","[798107.2231892985, 786650.1948030078, 748149.6696900001]","[802367.7446731593, 786458.2741234546, 748149.6696900001]","[807128.3087032659, 786789.4523058808, 748149.6696900001]","[803190.5270307219, 782737.4560441814, 748149.6696900001]","[805183.8788012452, 784536.6114573921, 748149.6696900001]","[804679.7280924907, 785924.1381907209, 748149.6696900001]","[795424.1379884894, 785416.156261505, 748149.6696900001]","[795901.5999213735, 783646.7507207533, 748149.6696900001]","[814155.5787690673, 790634.8459506329, 748149.6696900001]","[791490.0652330213, 784553.3324104215, 748149.6696900001]","[797171.2953555778, 781483.6538105382, 748149.6696900001]","[786960.565164353, 778005.4767674047, 748149.6696900001]","[809408.1276778586, 789780.5096669086, 748149.6696900001]","[801823.299358206, 785609.4300524888, 748149.6696900001]","[793534.4546452063, 782430.1091328947, 748149.6696900001]","[813195.4713584847, 787761.735016774, 748149.6696900001]","[789242.1869124905, 779648.8612729853, 748149.6696900001]","[789729.1654747386, 776704.9796652986, 748149.6696900001]","[813566.914174594, 788406.7404544767, 748149.6696900001]","[803110.1622339216, 782877.242990552, 748149.6696900001]","[793147.4607449179, 784249.0386780723, 748149.6696900001]","[797363.78810483, 783500.6276260649, 748149.6696900001]","[814667.0011251555, 785993.478756545, 748149.6696900001]","[808472.2736655114, 788758.2965652898, 748149.6696900001]","[806268.1923857472, 785238.8145462206, 748149.6696900001]","[799427.7287428877, 785406.0023818349, 748149.6696900001]","[831312.0851169907, 788635.6709510537, 748149.6696900001]","[800823.7713713951, 784888.0496178258, 748149.6696900001]","[820596.2381643311, 792322.7379598474, 748149.6696900001]","[799584.3553840242, 785325.6915805538, 748149.6696900001]","[795698.4927364715, 782051.6819619279, 748149.6696900001]","[796647.2339533891, 782481.5255798606, 748149.6696900001]","[800697.224879281, 783515.3231751274, 748149.6696900001]"
"[936385.9967617239, 915765.7582636231, 873066.0796143304]","[962203.2436709413, 915501.154524752, 873066.0796143304]","[943554.356989867, 913047.8298081155, 873066.0796143304]","[936218.5068539657, 909835.8008039396, 873066.0796143304]","[918589.6869745046, 908963.8600175405, 873066.0796143304]","[918437.7979883829, 907688.3589510943, 873066.0796143304]","[927893.1691318701, 909302.04292528, 873066.0796143304]","[932625.5584398244, 911172.051818884, 873066.0796143304]","[924629.885084535, 905393.9957269382, 873066.0796143304]","[917490.8131908266, 908439.3862209431, 873066.0796143304]","[945663.3290879687, 918246.8129327074, 873066.0796143304]","[916575.8816624024, 911728.8496622061, 873066.0796143304]","[928304.1768316432, 911571.2957267001, 873066.0796143304]","[923176.670312218, 910315.3010251523, 873066.0796143304]","[943967.0231718005, 908046.5383420459, 873066.0796143304]","[925006.6718865877, 910237.8082982785, 873066.0796143304]","[950545.4370064843, 914184.7113747312, 873066.0796143304]","[917740.1621643105, 910404.266674566, 873066.0796143304]","[933597.5615499853, 909315.2928525415, 873066.0796143304]","[931184.1813493127, 912108.4641595596, 873066.0796143304]","[937884.8482665642, 914804.9952677494, 873066.0796143304]","[925339.1325268574, 911348.5124967988, 873066.0796143304]","[952828.2932240728, 910868.563212938, 873066.0796143304]","[933218.1754583162, 910112.7609506915, 873066.0796143304]","[937889.6760149219, 914848.1133804576, 873066.0796143304]","[934678.6836011737, 918186.9374864724, 873066.0796143304]","[925911.4677376822, 911792.302649018, 873066.0796143304]","[926634.4288788169, 908062.9423330945, 873066.0796143304]","[922889.2858915403, 907360.0824918003, 873066.0796143304]","[941679.8938146195, 914553.7865084172, 873066.0796143304]","[916000.0102233633, 910083.1891825716, 873066.0796143304]","[931623.0216899074, 917604.9542309925, 873066.0796143304]","[937374.2999450002, 915442.5865728863, 873066.0796143304]","[909958.3668724017, 905279.0529668779, 873066.0796143304]","[920790.1425506157, 906746.9578297737, 873066.0796143304]","[933997.0103501993, 914497.5010893653, 873066.0796143304]","[933508.309886608, 913289.6069812236, 873066.0796143304]","[927272.9436070066, 911658.2989556389, 873066.0796143304]","[946825.4468926663, 914910.3952450202, 873066.0796143304]","[953092.7426471259, 917535.3374936223, 873066.0796143304]","[948109.9930933734, 920723.3144254286, 873066.0796143304]","[934833.8673879341, 910871.0710454358, 873066.0796143304]","[946891.5413459203, 918319.1995485951, 873066.0796143304]","[917446.4171155436, 908842.7316582815, 873066.0796143304]","[942186.9632810963, 915040.1247096965, 873066.0796143304]","[951799.0336371587, 922692.6981542249, 873066.0796143304]","[924823.1567018516, 914054.1256644618, 873066.0796143304]","[922979.265170818, 911440.7845174564, 873066.0796143304]","[922526.1727052222, 910225.8486005997, 873066.0796143304]","[938562.1446041295, 912362.9091045458, 873066.0796143304]"
"[781365.9450898214, 766426.3527822358, 733287.1432821477]","[776472.3444662993, 766745.4906648269, 733287.1432821477]","[781196.8927821426, 767608.4472827845, 733287.1432821477]","[775371.5473285747, 758613.9063812139, 733287.1432821477]","[778739.13785342, 765298.9517814384, 733287.1432821477]","[811580.0980011683, 770026.9739898746, 733287.1432821477]","[795383.7284878901, 775781.8619062308, 733287.1432821477]","[793324.7646166176, 771293.2907595087, 733287.1432821477]","[820227.5727860103, 767896.6918025711, 733287.1432821477]","[780179.5559868104, 764176.536018951, 733287.1432821477]","[776870.7763340769, 766233.4076694915, 733287.1432821477]","[776297.6164928878, 764939.9398477678, 733287.1432821477]","[771218.3126723368, 764028.800669385, 733287.1432821477]","[780513.4194939733, 764226.4068975098, 733287.1432821477]","[769588.4034589871, 766125.0309352956, 733287.1432821477]","[821021.6836003511, 770016.153489075, 733287.1432821477]","[769708.9743615612, 763371.8574972732, 733287.1432821477]","[783702.2800017576, 768065.551320436, 733287.1432821477]","[792351.6162879922, 770072.2861152011, 733287.1432821477]","[782467.6983365582, 766562.2000002821, 733287.1432821477]","[788760.3191632408, 763080.1589911679, 733287.1432821477]","[786526.7974347371, 766453.6331617229, 733287.1432821477]","[782837.6822091592, 766082.2757088327, 733287.1432821477]","[794115.6317412981, 770817.142686794, 733287.1432821477]","[791718.9394981617, 770009.8885757572, 733287.1432821477]","[798885.2405494023, 759678.8578022787, 733287.1432821477]","[786644.316547924, 771841.900192455, 733287.1432821477]","[784546.4483459798, 767389.4765323123, 733287.1432821477]","[784368.313060082, 769615.4365717538, 733287.1432821477]","[784666.3086727404, 761820.7618392723, 733287.1432821477]","[784451.9355882435, 766159.4270664193, 733287.1432821477]","[782654.8809258718, 766200.3019905481, 733287.1432821477]","[783182.1913065885, 771443.3907010454, 733287.1432821477]","[794178.339298847, 768753.8315837573, 733287.1432821477]","[780927.4992981708, 765009.5068404484, 733287.1432821477]","[783861.2849248879, 768894.6117650425, 733287.1432821477]","[776371.0276633009, 763403.4259559872, 733287.1432821477]","[790863.9284538974, 774135.2341071595, 733287.1432821477]","[772891.7362674987, 761263.2345057045, 733287.1432821477]","[791781.7313177842, 768134.9862595303, 733287.1432821477]","[785257.221411668, 767215.5494110761, 733287.1432821477]","[776406.4693499657, 762719.7112651215, 733287.1432821477]","[788747.6695874953, 764472.6033083706, 733287.1432821477]","[770409.6214066478, 762554.2115123763, 733287.1432821477]","[793818.4764583724, 771857.0959485366, 733287.1432821477]","[798289.8930822954, 765355.5792239883, 733287.1432821477]","[774509.3702798035, 761121.1518493741, 733287.1432821477]","[775961.5830128555, 764395.8314394844, 733287.1432821477]","[779884.6367329338, 761680.6555015128, 733287.1432821477]","[772294.3051783219, 771660.0450117898, 733287.1432821477]"
"[739757.8359716871, 717011.5901062911, 679961.8717420744]","[740486.8085513903, 715896.9966445876, 679961.8717420744]","[745638.7591854852, 721581.6718847447, 679961.8717420744]","[732617.0887270742, 716018.9753006969, 679961.8717420744]","[716768.6229608731, 708853.628429215, 679961.8717420744]","[725561.9624021391, 710504.1281542111, 679961.8717420744]","[734953.7568524923, 710084.9440778886, 679961.8717420744]","[725284.3954610674, 714573.3041967561, 679961.8717420744]","[729667.7630528898, 714211.9784406516, 679961.8717420744]","[724919.1582484274, 714190.2425801733, 679961.8717420744]","[729913.6737397871, 716123.2280539705, 679961.8717420744]","[738368.1968486117, 714143.4697335819, 679961.8717420744]","[726572.065502894, 713508.3741864971, 679961.8717420744]","[732288.214459852, 715866.5963450979, 679961.8717420744]","[715861.7029836377, 708808.6668081412, 679961.8717420744]","[724434.3638172314, 709113.5872753315, 679961.8717420744]","[738749.6256095065, 720332.406528977, 679961.8717420744]","[729445.9917208765, 718850.4967413438, 679961.8717420744]","[720036.6170377567, 711439.3943536179, 679961.8717420744]","[742234.9911765344, 714625.5184058704, 679961.8717420744]","[731910.6335805871, 715445.8123200285, 679961.8717420744]","[726134.1822635557, 714606.9696100509, 679961.8717420744]","[748485.2036900033, 715054.0136382792, 679961.8717420744]","[735349.1786478524, 718143.2830442454, 679961.8717420744]","[728027.684949205, 711570.4551788254, 679961.8717420744]","[714602.7254589597, 714026.3453997944, 679961.8717420744]","[718104.5583400356, 709085.0071844052, 679961.8717420744]","[744071.8556396061, 717098.6823766733, 679961.8717420744]","[725238.4326345747, 713430.1327327357, 679961.8717420744]","[741472.2350288833, 720800.8921444212, 679961.8717420744]","[723994.8228917025, 710823.4146652716, 679961.8717420744]","[722926.6270655195, 711977.4530675022, 679961.8717420744]","[734085.8959854353, 721466.3750480497, 679961.8717420744]","[728976.1899339104, 716750.89600319, 679961.8717420744]","[733150.2282826161, 715891.135096883, 679961.8717420744]","[729505.4503555319, 712048.680718099, 679961.8717420744]","[717151.4342957829, 712225.8202991536, 679961.8717420744]","[715017.2120092382, 708325.6008452575, 679961.8717420744]","[733522.2282398229, 713854.7658196607, 679961.8717420744]","[725265.5912607273, 713389.3270801689, 679961.8717420744]","[711399.155573975, 707468.7459732516, 679961.8717420744]","[747809.4975774976, 717469.1899314916, 679961.8717420744]","[728127.858513637, 711494.8130646872, 679961.8717420744]","[732086.2378728659, 713398.9562060048, 679961.8717420744]","[716172.2229980307, 712621.5621832447, 679961.8717420744]","[724251.2591120542, 710853.7093075351, 679961.8717420744]","[748377.903983454, 719835.216208669, 679961.8717420744]","[742196.001469158, 719147.1102265778, 679961.8717420744]","[732769.5823234775, 715268.5747166036, 679961.8717420744]","[733912.0489908073, 719705.3720437539, 679961.8717420744]"
"[756640.6693877992, 741510.9527748203, 708194.9010137744]","[745781.3332608882, 739405.3880077616, 708194.9010137744]","[747149.3132876051, 738027.6264189632, 708194.9010137744]","[743572.3334145086, 736813.8359469662, 708194.9010137744]","[752648.6550670736, 742582.6570052447, 708194.9010137744]","[757636.2806258196, 741474.2224558858, 708194.9010137744]","[756633.3766499766, 744500.0906070212, 708194.9010137744]","[765005.0426623113, 738307.6939368465, 708194.9010137744]","[746545.0879745211, 738285.5914304222, 708194.9010137744]","[742926.7980023494, 737016.1454169031, 708194.9010137744]","[754643.8338879208, 742056.355217529, 708194.9010137744]","[764819.7671281998, 741797.9568568633, 708194.9010137744]","[750575.638808556, 741298.5221332168, 708194.9010137744]","[760230.084158002, 738203.0281699687, 708194.9010137744]","[758540.5863555041, 742066.9688228586, 708194.9010137744]","[740376.1019242117, 734302.4726683159, 708194.9010137744]","[746076.1671224755, 738403.5179488466, 708194.9010137744]","[757563.4828965366, 742332.7166755127, 708194.9010137744]","[755984.1916356372, 733997.1286044867, 708194.9010137744]","[746449.2762697823, 739480.6997201173, 708194.9010137744]","[749116.0340761661, 739442.8474571436, 708194.9010137744]","[741470.7170145414, 738680.1528972812, 708194.9010137744]","[756241.9225197615, 739588.7499321332, 708194.9010137744]","[743418.1455467029, 737500.6339471374, 708194.9010137744]","[749735.0080001743, 738809.6186574907, 708194.9010137744]","[744002.2290226663, 737473.8524479027, 708194.9010137744]","[752563.0984384732, 742034.3483893228, 708194.9010137744]","[744500.4867855744, 740443.9191247355, 708194.9010137744]","[737237.4974399052, 734400.0314562086, 708194.9010137744]","[747759.080054262, 742473.548580463, 708194.9010137744]","[764712.4429536313, 744881.4076963172, 708194.9010137744]","[746487.217145045, 737789.7087080331, 708194.9010137744]","[751036.7002022007, 737306.0949741574, 708194.9010137744]","[748265.196550508, 736617.423822441, 708194.9010137744]","[749722.364360516, 738580.4800014948, 708194.9010137744]","[753359.8705352112, 739836.6259656516, 708194.9010137744]","[742108.3219514015, 738209.645741624, 708194.9010137744]","[733540.148318321, 736942.6594016491, 708194.9010137744]","[743254.7501316395, 737204.8284199897, 708194.9010137744]","[738976.8634526365, 736617.4610342751, 708194.9010137744]","[746895.2700164685, 738121.3835211302, 708194.9010137744]","[737902.3514846959, 735409.2052209923, 708194.9010137744]","[757330.5088980831, 738943.3440479374, 708194.9010137744]","[773541.7374575096, 743575.1320616803, 708194.9010137744]","[755826.6550071695, 741638.0376476282, 708194.9010137744]","[774984.8774025043, 744181.6298353164, 708194.9010137744]","[766654.525826164, 744700.9794490603, 708194.9010137744]","[748990.7990434035, 736129.7683718555, 708194.9010137744]","[752757.9648250071, 741174.8462101169, 708194.9010137744]","[750140.7780283223, 739711.07610749, 708194.9010137744]"
"[712737.7129878673, 703108.8645164453, 669742.4979700145]","[701881.8639425138, 699788.8051678569, 669742.4979700145]","[707637.9835315469, 699728.73531969, 669742.4979700145]","[691643.527359958, 693418.8134469731, 669742.4979700145]","[705235.1745077291, 695491.648847841, 669742.4979700145]","[708746.493636642, 701620.1512156585, 669742.4979700145]","[723172.308248767, 702936.2465043932, 669742.4979700145]","[725748.7988109312, 707794.0508160209, 669742.4979700145]","[718213.2049845414, 702572.9910658376, 669742.4979700145]","[709874.7676596113, 700758.8688886107, 669742.4979700145]","[708293.9632078775, 699390.2953987687, 669742.4979700145]","[719822.9391458371, 702709.0050172377, 669742.4979700145]","[715600.3005307923, 700940.608876933, 669742.4979700145]","[713426.4086256941, 700225.8003402655, 669742.4979700145]","[704450.7065533453, 699663.0808749816, 669742.4979700145]","[705958.7682913757, 701664.2159848864, 669742.4979700145]","[709396.1388367272, 698940.5231702073, 669742.4979700145]","[714922.0519609625, 699771.1095854684, 669742.4979700145]","[714728.7015070077, 699219.67068022, 669742.4979700145]","[715069.5126404531, 702848.1383018253, 669742.4979700145]","[721887.6291105091, 703096.3502830531, 669742.4979700145]","[710836.8367909599, 698620.198188498, 669742.4979700145]","[713344.6677118519, 704681.6232733099, 669742.4979700145]","[713471.7190730332, 698260.0558083587, 669742.4979700145]","[706234.4917578321, 696741.6957741483, 669742.4979700145]","[730349.8358755097, 705898.2528465098, 669742.4979700145]","[702430.6292649326, 698742.2319294927, 669742.4979700145]","[724236.3140718787, 701494.7610616313, 669742.4979700145]","[711010.3276613919, 700284.0060238388, 669742.4979700145]","[709222.2063987139, 702158.0835205683, 669742.4979700145]","[718760.305121483, 703312.2854738557, 669742.4979700145]","[701959.384714895, 696739.9762874352, 669742.4979700145]","[695062.0106139295, 696386.4813882235, 669742.4979700145]","[708473.2516057059, 700847.1495425372, 669742.4979700145]","[708785.6092491376, 705975.5310340568, 669742.4979700145]","[706995.2351656659, 697028.087172028, 669742.4979700145]","[715666.507438281, 698986.783601366, 669742.4979700145]","[716980.0245803327, 701018.2963095076, 669742.4979700145]","[718741.6887281636, 703256.2252303511, 669742.4979700145]","[709969.7741216186, 703975.3797337526, 669742.4979700145]","[715946.6852830139, 704333.2217128599, 669742.4979700145]","[710656.8223979227, 701632.9935520762, 669742.4979700145]","[719262.8238641213, 700722.6120142462, 669742.4979700145]","[700206.0904110348, 698766.6875753137, 669742.4979700145]","[716568.2105968287, 699704.6635881256, 669742.4979700145]","[701260.9815491292, 696670.361852516, 669742.4979700145]","[702431.4731240409, 698380.2603875262, 669742.4979700145]","[718853.8838479143, 697652.4332125242, 669742.4979700145]","[736778.6320977166, 704301.4478104282, 669742.4979700145]","[726590.3403175912, 702501.3553179484, 669742.4979700145]"
