,10,20,50,100,200,500,1000
1,4.903843719284902,7.200112736607663,2.043709728749466,1.5237461145663798,,,
2,3.1508946458499554,5.083354868856107,4.9024443556259305,2.093431430156255,,,
5,2.027296179081141,2.7904280469873357,5.1159574200525295,8.327345762413366,,,
10,1.6367590219215782,2.055034058932097,3.1934149968132988,5.053120451399539,,,
