,10,20,50,100,200,500,1000
1,1.583928461827264,1.386543626970681,1.2184379560216283,1.1452598007174692,,,
2,1.8127874031464624,1.5013371081205191,1.2590289475500211,1.1673835509053923,,,
5,1.6774800593818588,1.9341028967184741,1.4260834045777173,1.2456770597192421,,,
10,1.3623483722295824,1.6108032118093707,1.7536560289384553,1.4067046054431647,,,
