,10,20,50,100,200,500,1000
1,1.4099438107403608,1.2929256800872992,1.1891169291085715,1.1350789511295214,1.0963132834227838,1.0602719196741772,
2,1.4451871935777574,1.2696727231500562,1.1410763741181096,1.0824681741771973,1.0447317785836518,1.0184589109529707,
5,1.350907922798324,1.1794159011450112,1.0770847328573818,1.0405357475701937,1.019832546621576,1.0080594611842246,
10,1.327778076292252,1.1570241484903445,1.064702469696955,1.0331947263914736,1.0162636214128682,1.0066052106909398,
