,10,20,50,100,200,500,1000
1,1.3358767668473008,1.244578986555572,1.1489451152233219,1.1041865257424894,1.068247492926596,1.0409161691665432,
2,1.3388972254041798,1.238400369488115,1.1465750600622773,1.0985033573006644,1.0666716075110327,1.0398721612648447,
5,1.3108469211463845,1.1666605410605717,1.0761913347033403,1.0394848134608345,1.0199436470819976,1.0080820446689887,
10,1.3170691211516856,1.163163247752831,1.072319423176433,1.036923372628259,1.0185307638652235,1.0074696384276451,
