,10,20,50,100,200,500,1000
1,6.279998771221484,4.822404125778608,1.9074469893775632,1.487249632688812,1.2998698801475361,1.1823361250937054,
2,4.531202191241776,7.301081378842284,2.5854812876798015,1.7527831772923939,1.433671402480494,1.2549413346356377,
5,3.634701143271456,5.7827163079835096,2.763495808204581,1.6121383817520092,1.2923433249036493,1.1267096280830726,
10,3.2077910133239977,5.186454177162495,2.494097597624791,1.5065382300810946,1.2214773156453393,1.088027574607156,
